target_id	length	eff_length	est_counts	tpm
eIF2Bepsilon-PB	2010	1820.01	124	4.94909
Edem1-PC	2949	2759.01	87	2.29057
Edem1-PB	2949	2759.01	87	2.29057
Edem1-PA	2949	2759.01	87	2.29057
Edem1-PE	3015	2825.01	0	0
Edem1-PD	2949	2759.01	87	2.29057
CG32801-PA	477	291.227	0	0
trr-PC	7233	7043.01	130	1.3408
trr-PD	7296	7106.01	0	0
CG14818-PA	291	124.879	230.5	134.078
CG14818-PB	291	124.879	230.5	134.078
CG14817-PA	321	149.827	66.5	32.2411
CG14817-PB	321	149.827	66.5	32.2411
Pgam5-PA	870	680.014	34.0788	3.64036
Pgam5-PB	867	677.014	7.92124	0.849912
Pex5-PA	1845	1655.01	0	0
Pex5-PB	1680	1490.01	160	7.80024
Gcna-PB	3159	2969.01	0	0
Gcna-PA	3093	2903.01	0	0
Gcna-PD	3093	2903.01	0	0
deltaCOP-PA	1599	1409.01	944.267	48.6808
deltaCOP-PB	1596	1406.01	1315.73	67.9761
Lamtor5-PA	303	134.798	65.5	35.2969
Lamtor5-PB	303	134.798	65.5	35.2969
CG14811-PB	714	524.473	0	0
CG4025-PA	741	551.312	368	48.4873
Unc-76-PB	1425	1235.01	47	2.76442
Unc-76-PA	1425	1235.01	47	2.76442
Unc-76-PC	1425	1235.01	47	2.76442
Unc-76-PD	870	680.014	0	0
csw-PA	2526	2336.01	783.584	24.3662
csw-PB	2838	2648.01	290.631	7.97259
csw-PC	2049	1859.01	48.7856	1.90628
csw-PD	2685	2495.01	0	0
D2hgdh-PB	1602	1412.01	77.6667	3.99553
D2hgdh-PC	1602	1412.01	77.6667	3.99553
D2hgdh-PA	1602	1412.01	77.6667	3.99553
Pgd-PA	1446	1256.01	363	20.9938
Pgd-PB	1446	1256.01	363	20.9938
CG3630-PA	1116	926.014	10.6667	0.836738
CG3630-PB	1044	854.014	0	0
CG3630-PC	1116	926.014	10.6667	0.836738
CG3630-PD	1116	926.014	10.6667	0.836738
ND-B14.5A-PA	312	142.259	173	88.3373
ND-B14.5A-PB	312	142.259	173	88.3373
Cyp4d2-PA	1506	1316.01	9	0.496776
Cyp4d2-PB	1506	1316.01	9	0.496776
Cyp4ae1-PA	1491	1301.01	8	0.446669
pn-PA	1218	1028.01	42	2.96776
CG17776-PA	213	66.7337	63	68.5762
CG17776-PB	213	66.7337	63	68.5762
CG17777-PB	333	159.823	0	0
CG17777-PC	333	159.823	0	0
CG3457-PA	579	390.643	0	0
CG3457-PB	579	390.643	0	0
Mct1-PA	1881	1691.01	3	0.12887
Mct1-PB	1881	1691.01	3	0.12887
CG14052-PB	492	305.623	0	0
pcx-PE	10254	10064	1.90258e-05	1.37325e-07
pcx-PF	10242	10052	100.5	0.726258
pcx-PC	10242	10052	100.5	0.726258
fs(1)K10-PA	1392	1202.01	36	2.17556
Or2a-PA	1194	1004.01	4	0.2894
CG3071-PA	1608	1418.01	37	1.89539
CG2854-PA	1476	1286.01	0	0
Raf-PA	2220	2030.01	39.5	1.41344
Raf-PE	2220	2030.01	39.5	1.41344
CG2841-PB	3705	3515.01	44.7715	0.925236
CG2841-PC	3705	3515.01	44.7715	0.925236
CG2841-PA	3705	3515.01	44.7715	0.925236
CG2841-PD	3705	3515.01	44.7715	0.925236
CG2841-PE	3705	3515.01	44.7715	0.925236
CG2841-PF	3720	3530.01	0.142677	0.00293599
mRpL14-PA	486	299.959	8.5	2.05843
mRpL14-PB	486	299.959	8.5	2.05843
Ilp6-PA	324	152.368	0	0
Ilp6-PB	324	152.368	0	0
Ilp6-PC	324	152.368	0	0
Ilp6-PD	324	152.368	0	0
CG14050-PA	780	590.201	0	0
CG14050-PB	780	590.201	0	0
CG2865-PA	1305	1115.01	86	5.60269
CG2865-PB	1305	1115.01	86	5.60269
CG2918-PA	2772	2582.01	5179	145.702
CG2918-PB	2772	2582.01	5179	145.702
CG2924-PA	1194	1004.01	45	3.25575
CG2924-PE	1194	1004.01	45	3.25575
CG2924-PB	1194	1004.01	45	3.25575
CG2924-PD	1194	1004.01	45	3.25575
temp-PA	1197	1007.01	11	0.793479
temp-PB	1197	1007.01	11	0.793479
CG3078-PA	2232	2042.01	6.15213	0.218849
CG3078-PB	2235	2045.01	0.847824	0.0301153
CG3078-PC	2250	2060.01	4.40107e-05	1.55191e-06
CG3078-PD	2298	2108.01	0	0
CG3191-PA	930	740.014	18.5	1.81598
CG3191-PC	930	740.014	18.5	1.81598
crn-PA	2109	1919.01	255	9.65251
kz-PA	3579	3389.01	16.5	0.353662
kz-PB	3579	3389.01	16.5	0.353662
Vinc-PA	2886	2696.01	187.333	5.04744
Vinc-PB	2886	2696.01	187.333	5.04744
Vinc-PC	2886	2696.01	187.333	5.04744
FarO-PA	1515	1325.01	0	0
CG14053-PA	693	503.73	0	0
CG14053-PB	693	503.73	0	0
Nmd3-PA	1566	1376.01	243	12.8281
Cyp4d14-PA	1524	1334.01	3.99954	0.217785
Cyp4d14-PB	1533	1343.01	0.000456881	2.47116e-05
Cyp4d1-PB	1512	1322.01	2	0.109894
Cyp4d1-PA	1539	1349.01	0	0
wapl-PA	5226	5036.01	215.977	3.11529
wapl-PB	3279	3089.01	94.0461	2.21156
wapl-PC	5226	5036.01	215.977	3.11529
bcn92-PA	279	115.032	32	20.2074
ph-p-PA	4770	4580.01	113.417	1.79883
ph-p-PB	4041	3851.01	0.00529641	9.99045e-05
ph-p-PC	4041	3851.01	0.00529641	9.99045e-05
ph-p-PD	4041	3851.01	0.00529641	9.99045e-05
ph-d-PA	4614	4424.01	124.563	2.04527
ph-d-PB	4080	3890.01	0.00409887	7.65405e-05
CG16903-PA	1683	1493.01	81	3.94094
AANATL7-PA	687	497.73	257.5	37.5804
AANATL7-PB	687	497.73	257.5	37.5804
AANATL7-PC	687	497.73	257.5	37.5804
AANATL7-PD	687	497.73	257.5	37.5804
wds-PA	1086	896.014	65.5	5.31013
wds-PB	1086	896.014	65.5	5.31013
egh-PC	1374	1184.01	51	3.1289
egh-PB	1374	1184.01	51	3.1289
egh-PD	1374	1184.01	51	3.1289
Seipin-PA	1113	923.014	19	1.49528
brv3-PC	2253	2063.01	0	0
brv3-PB	2160	1970.01	0	0
Tsp3A-PA	915	725.014	6.5	0.651246
Tsp3A-PB	915	725.014	6.5	0.651246
eIF3g1-PA	810	620.139	1066	124.867
Smyd3-PB	1407	1217.01	53	3.16343
Klp3A-PA	3639	3449.01	6	0.126367
Klp3A-PB	3639	3449.01	6	0.126367
CG13760-PC	723	533.367	0	0
CG13760-PD	669	479.827	44	6.6611
Vha36-3-PB	750	560.257	49.536	6.42261
Vha36-3-PC	750	560.257	49.536	6.42261
boi-PB	2997	2807.01	0.691553	0.0178961
boi-PA	1644	1454.01	0.925341	0.0462287
boi-PE	2997	2807.01	0.691553	0.0178961
boi-PF	2997	2807.01	0.691553	0.0178961
boi-PG	3318	3128.01	0	0
tko-PB	423	240.312	43	12.9978
tko-PC	465	279.715	0	0
gt-PB	1347	1157.01	2	0.125565
CG32797-PA	609	420.319	0	0
CG12496-PA	1062	872.014	0	0
sgg-PD	3204	3014.01	140.008	3.37433
sgg-PH	1545	1355.01	56.1504	3.01015
sgg-PI	1545	1355.01	56.1504	3.01015
sgg-PJ	1728	1538.01	0	0
sgg-PG	1491	1301.01	43.7518	2.44282
sgg-PK	1251	1061.01	0	0
sgg-PB	1545	1355.01	56.1504	3.01015
sgg-PA	1728	1538.01	0	0
sgg-PE	1545	1355.01	56.1504	3.01015
sgg-PF	1545	1355.01	56.1504	3.01015
sgg-PC	1545	1355.01	56.1504	3.01015
sgg-PM	2319	2129.01	3.9458	0.134628
sgg-PN	1251	1061.01	0	0
sgg-PO	1326	1136.01	0	0
sgg-PP	3381	3191.01	15.3913	0.350369
sgg-PQ	3507	3317.01	0	0
sgg-PR	1794	1604.01	3.74268e-08	1.69493e-09
per-PA	3657	3467.01	40	0.838074
per-PB	3657	3467.01	40	0.838074
CG2662-PA	1341	1151.01	3	0.18933
CG2662-PB	1341	1151.01	3	0.18933
eIF2Bbeta-PA	1059	869.014	217	18.1389
CG2681-PA	1881	1691.01	30	1.2887
CG2694-PA	2478	2288.01	0	0
CG2694-PB	2022	1832.01	10	0.396506
CG2694-PD	2469	2279.01	0	0
fs(1)Yb-PA	3129	2939.01	2	0.0494318
fs(1)Ya-PA	2091	1901.01	18	0.687805
dwg-PA	1779	1589.01	24	1.09714
CG2712-PA	1506	1316.01	5	0.275986
CG12498-PA	786	596.201	1	0.121839
w-PA	2064	1874.01	8	0.310095
CG32795-PA	1164	974.014	33.4	2.49092
CG32795-PB	1164	974.014	33.4	2.49092
CG32795-PC	1164	974.014	33.4	2.49092
CG32795-PD	1164	974.014	33.4	2.49092
CG32795-PE	1164	974.014	33.4	2.49092
Syx4-PA	1002	812.014	63	5.6358
Syx4-PB	774	584.201	0	0
crm-PB	2949	2759.01	21	0.552896
crm-PA	2949	2759.01	21	0.552896
CG2701-PA	2208	2018.01	59	2.12376
CG2685-PA	1659	1469.01	52	2.57132
CG2680-PB	918	728.014	33	3.2927
Ugalt-PA	1074	884.014	299.523	24.6121
Ugalt-PB	1107	917.014	69.9546	5.54139
Ugalt-PC	1074	884.014	299.523	24.6121
Spg7-PA	2460	2270.01	55.5	1.776
Spg7-PC	2460	2270.01	55.5	1.776
dyw-PA	783	593.201	1	0.122455
CG2652-PA	708	518.576	0	0
HLH3B-PA	1131	941.014	0	0
N-PA	8112	7922.01	6.57476	0.0602868
N-PB	8112	7922.01	6.57476	0.0602868
CG3939-PA	408	226.623	14.5	4.64774
CG3939-PB	408	226.623	14.5	4.64774
dnc-PA	2106	1916.01	145.822	5.52845
dnc-PE	1929	1739.01	0	0
dnc-PN	2952	2762.01	81.6593	2.14762
dnc-PG	2445	2255.01	1.28461	0.0413811
dnc-PF	1989	1799.01	16.056	0.648306
dnc-PL	1566	1376.01	79.6797	4.20633
dnc-PB	3630	3440.01	51.0332	1.07763
dnc-PI	3213	3023.01	0	0
dnc-PC	3174	2984.01	0	0
dnc-PJ	3213	3023.01	0	0
dnc-PD	3207	3017.01	105.149	2.53167
dnc-PP	1929	1739.01	0	0
dnc-PQ	2112	1922.01	2.14141	0.0809324
dnc-PR	2112	1922.01	2.14141	0.0809324
dnc-PS	3630	3440.01	51.0332	1.07763
dnc-PT	2148	1958.01	0	0
dnc-PU	2148	1958.01	0	0
ng1-PA	324	152.368	0	0
Sgs4-PC	864	674.014	0	0
CG10801-PA	1677	1487.01	0	0
CG10801-PB	1584	1394.01	0	0
CG12206-PA	1749	1559.01	2	0.0931876
CG12206-PB	1749	1559.01	2	0.0931876
CG12206-PC	1749	1559.01	2	0.0931876
CG16781-PA	1152	962.014	0	0
CG16781-PB	1161	971.014	0	0
CG16782-PA	603	414.361	0	0
CG14269-PA	573	384.682	0	0
CG14269-PB	573	384.682	0	0
CG12535-PB	618	429.234	0	0
CG12535-PF	618	429.234	0	0
CG12535-PC	618	429.234	0	0
CG12535-PD	618	429.234	0	0
CG12535-PE	618	429.234	0	0
CG10793-PA	1440	1250.01	3	0.174335
Pig1-PB	519	332.019	0	0
ng4-PA	174	41.1726	0	0
ng3-PB	441	257.152	0	0
ng2-PA	339	165.023	0	0
CG14265-PB	360	183.471	0	0
Fcp3C-PA	849	659.014	0	0
CG18508-PA	300	132.302	35.5	19.4913
CG18508-PB	300	132.302	35.5	19.4913
CG3526-PA	690	500.73	0	0
CG3526-PC	666	476.875	0	0
CG32793-PA	2481	2291.01	0	0
CG3592-PA	750	560.257	0	0
CG3598-PA	819	629.077	0	0
CG14420-PA	882	692.014	0	0
CG14421-PA	717	527.473	0	0
CG14422-PA	885	695.014	0	0
CG14423-PA	918	728.014	1	0.0997789
CG17959-PA	447	262.782	0	0
CG3603-PA	750	560.257	41.5	5.3807
CG3603-PB	750	560.257	41.5	5.3807
kirre-PB	2871	2681.01	6.28571	0.170308
kirre-PA	2871	2681.01	6.28571	0.170308
kirre-PC	2871	2681.01	6.28571	0.170308
kirre-PD	2871	2681.01	6.28571	0.170308
kirre-PE	2871	2681.01	6.28571	0.170308
kirre-PF	2871	2681.01	6.28571	0.170308
kirre-PG	2871	2681.01	6.28571	0.170308
CG4116-PA	795	605.201	0	0
CG4116-PB	702	512.628	0	0
rst-PA	2295	2105.01	0.5	0.0172541
rst-PB	2295	2105.01	0.5	0.0172541
CG14424-PA	792	602.201	0	0
CG14419-PA	588	399.603	0	0
CG14418-PA	984	794.014	0	0
CG14418-PB	855	665.014	0	0
CG14417-PA	993	803.014	0	0
CG14416-PA	777	587.201	0	0
CG10802-PA	1311	1121.01	0	0
CG10802-PB	1239	1049.01	125	8.6558
CG10803-PA	1914	1724.01	0	0
CG10803-PB	1725	1535.01	10.6667	0.504771
CG10803-PC	1725	1535.01	10.6667	0.504771
CG10803-PD	1725	1535.01	10.6667	0.504771
CG10803-PE	1854	1664.01	0	0
CG13021-PA	333	159.823	0	0
CG13021-PB	333	159.823	0	0
ppk8-PG	1299	1109.01	0	0
ppk8-PH	1710	1520.01	0	0
Ilp7-PA	480	294.138	0	0
Mnt-PC	1749	1559.01	2.70071	0.125836
Mnt-PA	1749	1559.01	2.70071	0.125836
Mnt-PI	2373	2183.01	55.3649	1.84228
Mnt-PJ	1752	1562.01	0.831035	0.0386467
Mnt-PD	2373	2183.01	20.036	0.666703
Mnt-PE	1749	1559.01	2.70071	0.125836
Mnt-PF	2370	2180.01	128.257	4.27368
Mnt-PG	1746	1556.01	36.3725	1.698
