target_id	length	eff_length	est_counts	tpm
CG16989-PD	3138	2989.06	115	1.25543
CG14635-PA	360	212.062	0	0
CG13358-PD	906	757.063	0	0
CG13359-PA	1482	1333.06	0	0
Rbf-PA	2538	2389.06	90	1.22926
CG13360-PA	1266	1117.06	24	0.701072
RpL22-PA	900	751.063	6433.62	279.517
CG13361-PA	1437	1288.06	7	0.177333
CG13362-PA	969	820.063	90	3.58117
Hmt4-20-PA	3903	3754.06	182	1.58197
Hmt4-20-PB	3903	3754.06	182	1.58197
RpL36-PA	348	200.249	1681.6	274.02
RpL36-PB	348	200.249	1681.6	274.02
RpL36-PD	348	200.249	1681.6	274.02
RpL36-PC	348	200.249	1681.6	274.02
RpL36-PE	348	200.249	1681.6	274.02
CG13364-PA	195	62.2811	433	226.861
CG13365-PA	345	197.288	142	23.4864
spdi-PA	2853	2704.06	0	0
spdi-PB	3285	3136.06	105	1.09253
spdi-PC	3285	3136.06	105	1.09253
spdi-PD	2850	2701.06	0	0
spdi-PE	2853	2704.06	0	0
spdi-PF	3285	3136.06	105	1.09253
spdi-PG	2829	2680.06	0	0
CG14634-PB	282	137.117	0	0
CG11664-PA	765	616.063	754	39.937
CG11663-PA	459	310.16	17.5	1.84112
CG11663-PB	459	310.16	17.5	1.84112
MED22-PA	432	283.247	25	2.88008
CG32815-PC	1149	1000.06	2.5	0.0815722
CG32815-PD	1149	1000.06	2.5	0.0815722
TRAM-PB	1107	958.063	905.2	30.8304
TRAM-PA	1107	958.063	905.2	30.8304
TRAM-PC	1107	958.063	905.2	30.8304
TRAM-PD	1107	958.063	905.2	30.8304
TRAM-PE	1107	958.063	905.2	30.8304
mus81-PA	1281	1132.06	10	0.288243
CG18823-PA	321	174.133	0	0
CG14631-PA	399	250.49	0	0
CG3021-PA	1170	1021.06	111	3.54731
CG14629-PA	960	811.063	6	0.241394
CG14628-PA	426	277.331	0	0
CG3655-PA	1692	1543.06	0	0
CG3655-PB	1692	1543.06	0	0
CG3655-PC	1791	1642.06	7	0.139103
CG3655-PD	1692	1543.06	0	0
Cdc45-PA	1728	1579.06	37	0.764595
CG11638-PA	1164	1015.06	6	0.19288
TfIIA-S-2-PA	324	176.939	0	0
CG3690-PA	1677	1528.06	0	0
CG3690-PB	1677	1528.06	0	0
CG3699-PA	756	607.063	1	0.0537521
CG3703-PA	2136	1987.06	0	0
CG3704-PA	1149	1000.06	73	2.38191
CG3706-PA	1335	1186.06	0	0
CG3708-PB	1089	940.063	1	0.0347114
CG3713-PA	252	109.931	0	0
CG3713-PB	252	109.931	0	0
CG32814-PB	735	586.063	0	0
CG11378-PA	939	790.063	1.33333	0.0550689
CG11378-PB	939	790.063	1.33333	0.0550689
CG11378-PC	939	790.063	1.33333	0.0550689
CG11379-PA	606	457.063	0	0
CG11379-PB	606	457.063	0	0
CG14627-PA	813	664.063	0	0
CG14627-PB	813	664.063	0	0
CG14626-PA	1029	880.063	0	0
CG11380-PA	1710	1561.06	0	0
CG11380-PB	1710	1561.06	0	0
CG14625-PB	2271	2122.06	0	0
CG11381-PA	1311	1162.06	0	0
CG14624-PA	693	544.063	0	0
CG11382-PB	1518	1369.06	9	0.21451
CG11382-PC	1518	1369.06	9	0.21451
CG32812-PA	678	529.063	0	0
CG32812-PB	678	529.063	0	0
fs(1)N-PA	6357	6208.06	3	0.0157686
Naa30A-PA	1134	985.063	142	4.70385
Naa30A-PD	1077	928.063	0	0
Tsp2A-PA	735	586.063	1	0.0556782
Tsp2A-PB	735	586.063	1	0.0556782
CG11417-PA	2316	2167.06	118	1.77681
CG14770-PA	456	307.16	0	0
ssx-PB	1332	1183.06	20.1909	0.556899
ssx-PC	504	355.063	3.75896	0.345455
ssx-PD	1458	1309.06	501.859	12.5098
ssx-PE	1332	1183.06	20.1909	0.556899
AMPKalpha-PA	1749	1600.06	120.667	2.46082
AMPKalpha-PB	1749	1600.06	120.667	2.46082
AMPKalpha-PC	1749	1600.06	120.667	2.46082
CG32813-PD	1719	1570.06	0	0
CG32813-PB	1719	1570.06	0	0
CG32813-PL	1719	1570.06	0	0
CG32813-PM	1719	1570.06	0	0
CG32813-PN	1719	1570.06	0	0
CG32813-PH	1746	1597.06	26.701	0.545549
CG32813-PI	1719	1570.06	0	0
CG32813-PJ	1719	1570.06	0	0
CG32813-PK	1719	1570.06	0	0
CG32813-PO	2100	1951.06	148.299	2.48026
Rilpl-PA	1332	1183.06	92.1512	2.54169
Rilpl-PB	1347	1198.06	0	0
Rilpl-PC	1461	1312.06	61.8488	1.53818
Lrpprc2-PA	3219	3070.06	158	1.67934
CG14785-PA	1413	1264.06	2	0.0516286
CG3719-PA	483	334.063	92	8.98646
png-PA	876	727.063	1	0.0448805
CG12773-PA	2139	1990.06	61.907	1.01508
CG12773-PC	2139	1990.06	61.907	1.01508
CG12773-PB	2136	1987.06	346.186	5.68496
MTPAP-PA	1839	1690.06	13.0406	0.251782
MTPAP-PB	867	718.063	5.91878	0.268967
MTPAP-PC	1839	1690.06	13.0406	0.251782
CG11409-PB	3840	3691.06	0.5	0.00442026
CG11409-PC	3840	3691.06	0.5	0.00442026
DAAM-PB	3462	3313.06	0	0
DAAM-PA	3345	3196.06	0	0
DAAM-PG	3462	3313.06	0	0
DAAM-PE	3462	3313.06	0	0
DAAM-PF	3462	3313.06	0	0
DAAM-PD	4392	4243.06	4	0.0307617
CG32811-PB	234	94.2618	0	0
Atf3-PA	1842	1693.06	0	0
Atf3-PB	2067	1918.06	87	1.48008
Atf3-PC	1842	1693.06	0	0
CG11403-PA	2586	2437.06	6	0.0803367
CG11398-PA	990	841.063	5.5	0.213385
CG11398-PD	990	841.063	5.5	0.213385
CG11384-PA	1767	1618.06	0	0
eIF4E7-PA	1290	1141.06	0	0
CG14777-PB	591	442.063	9.8	0.723388
CG14777-PD	591	442.063	9.8	0.723388
CG14777-PE	591	442.063	9.8	0.723388
CG14777-PC	591	442.063	9.8	0.723388
CG14777-PF	591	442.063	9.8	0.723388
CG14778-PA	561	412.063	7	0.554324
CG14780-PA	909	760.063	1	0.0429319
rush-PA	951	802.063	77	3.13265
rush-PB	951	802.063	77	3.13265
inc-PB	636	487.063	60.3333	4.04205
inc-PD	636	487.063	60.3333	4.04205
inc-PC	636	487.063	60.3333	4.04205
dor-PA	3009	2860.06	421	4.80326
hfw-PA	1836	1687.06	258	4.9902
hfw-PB	1836	1687.06	258	4.9902
CG14797-PB	591	442.063	0	0
CG14797-PC	666	517.063	0	0
b6-PA	1677	1528.06	0	0
Scgdelta-PA	1215	1066.06	1.75	0.0535654
Scgdelta-PC	1215	1066.06	1.75	0.0535654
Scgdelta-PD	1215	1066.06	1.75	0.0535654
Scgdelta-PE	1215	1066.06	1.75	0.0535654
CG3795-PA	918	769.063	0	0
CG3795-PB	918	769.063	0	0
a6-PA	1230	1081.06	24.3333	0.73448
a6-PB	1230	1081.06	24.3333	0.73448
a6-PC	1230	1081.06	24.3333	0.73448
CG3740-PA	423	274.331	221	26.2873
Mur2B-PA	5388	5239.06	39.1585	0.243894
Mur2B-PC	5388	5239.06	39.1585	0.243894
Mur2B-PB	3435	3286.06	217.683	2.16161
CG14795-PB	351	203.208	0	0
sta-PA	813	664.063	5264.75	258.701
sta-PB	813	664.063	5264.75	258.701
sta-PE	813	664.063	5264.75	258.701
sta-PF	813	664.063	5264.75	258.701
Rab27-PB	711	562.063	0	0
Rab27-PC	693	544.063	0	0
CG32808-PA	855	706.063	14	0.647014
O-fut2-PA	1473	1324.06	249	6.13649
CG14787-PA	783	634.063	0	0
CG32806-PA	618	469.063	0	0
MED18-PA	654	505.063	98.6269	6.37204
MED18-PC	153	33.9358	2.37315	2.2819
CG14803-PA	3309	3160.06	23	0.237499
CG14803-PB	3294	3145.06	0	0
Vps26-PA	1437	1288.06	609	15.428
CG14805-PA	1521	1372.06	63	1.49829
Coa8-PA	531	382.063	44	3.75791
Coa8-PB	531	382.063	44	3.75791
mRpL16-PA	732	583.063	29.5	1.65096
mRpL16-PB	732	583.063	29.5	1.65096
mip130-PA	2961	2812.06	188	2.18153
Rbcn-3B-PA	4578	4429.06	125	0.920932
Rbcn-3B-PB	4578	4429.06	125	0.920932
Ocrl-PA	2553	2404.06	71	0.9637
Ocrl-PB	2553	2404.06	71	0.9637
CG11596-PB	1206	1057.06	0	0
CG11596-PC	1371	1222.06	62.0293	1.65628
CG11596-PA	1320	1171.06	121.971	3.39863
CG11596-PD	1206	1057.06	0	0
CG11596-PE	1206	1057.06	0	0
CG3587-PA	900	751.063	73	3.17158
CG4194-PA	795	646.063	6	0.303044
Rtca-PA	1086	937.063	24.5	0.853152
Rtca-PB	1086	937.063	24.5	0.853152
CG4045-PA	771	622.063	119	6.24226
CG4199-PC	1782	1633.06	15	0.299721
CG4199-PD	1782	1633.06	15	0.299721
CG4199-PB	1782	1633.06	15	0.299721
CG4199-PA	1659	1510.06	0	0
CG4199-PG	1782	1633.06	15	0.299721
CG4199-PH	1782	1633.06	15	0.299721
CG4199-PI	1782	1633.06	15	0.299721
CG14054-PA	618	469.063	1	0.0695662
CG4281-PA	2091	1942.06	349	5.86397
Sik2-PA	4197	4048.06	33	0.266009
moody-PA	2013	1864.06	11.9285	0.208812
moody-PB	2013	1864.06	11.9285	0.208812
moody-PC	1902	1753.06	3.643	0.0678096
moody-PD	1902	1753.06	3.643	0.0678096
moody-PE	2013	1864.06	11.9285	0.208812
moody-PF	2013	1864.06	11.9285	0.208812
CG4325-PA	477	328.063	1.5	0.149198
CG4325-PB	477	328.063	1.5	0.149198
Actn-PC	2754	2605.06	184.861	2.31556
Actn-PB	2688	2539.06	38.5831	0.495853
Actn-PA	2688	2539.06	0.00499766	6.42278e-05
Actn-PD	2688	2539.06	38.5831	0.495853
Actn-PF	2694	2545.06	42.8017	0.548772
Actn-PG	2754	2605.06	184.861	2.31556
Actn-PH	2754	2605.06	184.861	2.31556
Actn-PI	2688	2539.06	38.5831	0.495853
Actn-PJ	2754	2605.06	184.861	2.31556
usp-PA	1527	1378.06	131	3.10193
usp-PB	1527	1378.06	131	3.10193
PIG-K-PA	1068	919.063	274	9.72825
CG3857-PA	1464	1315.06	59	1.46398
eIF2Bepsilon-PA	2010	1861.06	132	2.31442
eIF2Bepsilon-PB	2010	1861.06	132	2.31442
Edem1-PC	2949	2800.06	175	2.03939
Edem1-PB	2949	2800.06	175	2.03939
Edem1-PA	2949	2800.06	175	2.03939
Edem1-PE	3015	2866.06	0	0
Edem1-PD	2949	2800.06	175	2.03939
CG32801-PA	477	328.063	1	0.0994654
trr-PC	7233	7084.06	341	1.57073
trr-PD	7296	7147.06	1.26705e-08	5.78491e-11
CG14818-PA	291	145.599	103.5	23.1958
CG14818-PB	291	145.599	103.5	23.1958
CG14817-PA	321	174.133	110	20.613
CG14817-PB	321	174.133	110	20.613
Pgam5-PA	870	721.063	1.27765	0.0578186
Pgam5-PB	867	718.063	148.722	6.75839
Pex5-PA	1845	1696.06	113.071	2.17539
Pex5-PB	1680	1531.06	72.9291	1.55431
Gcna-PB	3159	3010.06	0	0
Gcna-PA	3093	2944.06	3	0.0332509
Gcna-PD	3093	2944.06	3	0.0332509
deltaCOP-PA	1599	1450.06	1917.03	43.1392
deltaCOP-PB	1596	1447.06	1274.97	28.7502
Lamtor5-PA	303	157.034	29.5	6.12997
Lamtor5-PB	303	157.034	29.5	6.12997
CG14811-PB	714	565.063	1	0.0577474
CG4025-PA	741	592.063	86	4.7398
Unc-76-PB	1425	1276.06	15.3281	0.391963
Unc-76-PA	1425	1276.06	15.3281	0.391963
Unc-76-PC	1425	1276.06	15.3281	0.391963
Unc-76-PD	870	721.063	1.01574	0.0459662
csw-PA	2526	2377.06	291.407	4.00027
csw-PB	2838	2689.06	394.541	4.78763
csw-PC	2049	1900.06	146.965	2.52391
csw-PD	2685	2536.06	113.087	1.45507
D2hgdh-PB	1602	1453.06	36.6667	0.82341
D2hgdh-PC	1602	1453.06	36.6667	0.82341
D2hgdh-PA	1602	1453.06	36.6667	0.82341
Pgd-PA	1446	1297.06	304.5	7.66047
Pgd-PB	1446	1297.06	304.5	7.66047
CG3630-PA	1116	967.063	1.33333	0.0449897
CG3630-PB	1044	895.063	0	0
CG3630-PC	1116	967.063	1.33333	0.0449897
CG3630-PD	1116	967.063	1.33333	0.0449897
ND-B14.5A-PA	312	165.579	160.5	31.63
ND-B14.5A-PB	312	165.579	160.5	31.63
Cyp4d2-PA	1506	1357.06	19	0.45686
Cyp4d2-PB	1506	1357.06	19	0.45686
Cyp4ae1-PA	1491	1342.06	2	0.048628
pn-PA	1218	1069.06	58	1.77033
CG17776-PA	213	76.5162	34.5	14.7128
CG17776-PB	213	76.5162	34.5	14.7128
CG17777-PB	333	185.576	0	0
CG17777-PC	333	185.576	0	0
CG3457-PA	579	430.063	0	0
CG3457-PB	579	430.063	0	0
Mct1-PA	1881	1732.06	1.5	0.028259
Mct1-PB	1881	1732.06	1.5	0.028259
CG14052-PB	492	343.063	0	0
pcx-PE	10254	10105.1	1.13506	0.00366529
pcx-PF	10242	10093.1	169.932	0.549393
pcx-PC	10242	10093.1	169.932	0.549393
fs(1)K10-PA	1392	1243.06	160	4.20007
Or2a-PA	1194	1045.06	0	0
CG3071-PA	1608	1459.06	79	1.76678
CG2854-PA	1476	1327.06	0	0
Raf-PA	2220	2071.06	39.5	0.622348
Raf-PE	2220	2071.06	39.5	0.622348
CG2841-PB	3705	3556.06	137.6	1.26264
CG2841-PC	3705	3556.06	137.6	1.26264
CG2841-PA	3705	3556.06	137.6	1.26264
CG2841-PD	3705	3556.06	137.6	1.26264
CG2841-PE	3705	3556.06	137.6	1.26264
CG2841-PF	3720	3571.06	0	0
mRpL14-PA	486	337.063	11	1.0649
mRpL14-PB	486	337.063	11	1.0649
Ilp6-PA	324	176.939	0.25	0.0461049
Ilp6-PB	324	176.939	0.25	0.0461049
Ilp6-PC	324	176.939	0.25	0.0461049
Ilp6-PD	324	176.939	0.25	0.0461049
CG14050-PA	780	631.063	0.5	0.0258539
CG14050-PB	780	631.063	0.5	0.0258539
CG2865-PA	1305	1156.06	106	2.99195
CG2865-PB	1305	1156.06	106	2.99195
CG2918-PA	2772	2623.06	12814.5	159.412
CG2918-PB	2772	2623.06	12814.5	159.412
CG2924-PA	1194	1045.06	55	1.71731
CG2924-PE	1194	1045.06	55	1.71731
CG2924-PB	1194	1045.06	55	1.71731
CG2924-PD	1194	1045.06	55	1.71731
temp-PA	1197	1048.06	19	0.591556
temp-PB	1197	1048.06	19	0.591556
CG3078-PA	2232	2083.06	0	0
CG3078-PB	2235	2086.06	0	0
CG3078-PC	2250	2101.06	0	0
CG3078-PD	2298	2149.06	0	0
CG3191-PA	930	781.063	17	0.710219
CG3191-PC	930	781.063	17	0.710219
crn-PA	2109	1960.06	173	2.88009
kz-PA	3579	3430.06	23	0.218804
kz-PB	3579	3430.06	23	0.218804
Vinc-PA	2886	2737.06	86.6667	1.03323
Vinc-PB	2886	2737.06	86.6667	1.03323
Vinc-PC	2886	2737.06	86.6667	1.03323
FarO-PA	1515	1366.06	0	0
CG14053-PA	693	544.063	0	0
CG14053-PB	693	544.063	0	0
Nmd3-PA	1566	1417.06	210	4.8357
Cyp4d14-PA	1524	1375.06	1	0.0237305
Cyp4d14-PB	1533	1384.06	0	0
Cyp4d1-PB	1512	1363.06	0	0
Cyp4d1-PA	1539	1390.06	0	0
wapl-PA	5226	5077.06	156.458	1.00558
wapl-PB	3279	3130.06	22.0839	0.230225
wapl-PC	5226	5077.06	156.458	1.00558
bcn92-PA	279	134.338	90	21.8611
ph-p-PA	4770	4621.06	351.883	2.48477
ph-p-PB	4041	3892.06	0	0
ph-p-PC	4041	3892.06	0	0
ph-p-PD	4041	3892.06	0	0
ph-d-PA	4614	4465.06	121.904	0.890879
ph-d-PB	4080	3931.06	4.21351	0.0349755
CG16903-PA	1683	1534.06	124	2.63759
AANATL7-PA	687	538.063	1410.5	85.54
AANATL7-PB	687	538.063	1410.5	85.54
AANATL7-PC	687	538.063	1410.5	85.54
AANATL7-PD	687	538.063	1410.5	85.54
wds-PA	1086	937.063	63.5	2.21123
wds-PB	1086	937.063	63.5	2.21123
egh-PC	1374	1225.06	129.667	3.45382
egh-PB	1374	1225.06	129.667	3.45382
egh-PD	1374	1225.06	129.667	3.45382
Seipin-PA	1113	964.063	94	3.18165
brv3-PC	2253	2104.06	0	0
brv3-PB	2160	2011.06	2	0.0324514
Tsp3A-PA	915	766.063	6.5	0.276871
Tsp3A-PB	915	766.063	6.5	0.276871
eIF3g1-PA	810	661.063	1540	76.0164
Smyd3-PB	1407	1258.06	60	1.55625
Klp3A-PA	3639	3490.06	7.5	0.0701225
Klp3A-PB	3639	3490.06	7.5	0.0701225
CG13760-PC	723	574.063	39.1071	2.22293
CG13760-PD	669	520.063	30.8929	1.93835
Vha36-3-PB	750	601.063	9.51992	0.516824
Vha36-3-PC	750	601.063	9.51992	0.516824
boi-PB	2997	2848.06	0	0
boi-PA	1644	1495.06	25.4365	0.555171
boi-PE	2997	2848.06	0	0
boi-PF	2997	2848.06	0	0
boi-PG	3318	3169.06	8.56351	0.088176
tko-PB	423	274.331	38	4.51999
tko-PC	465	316.16	0	0
gt-PB	1347	1198.06	21	0.571964
CG32797-PA	609	460.063	1	0.070927
CG12496-PA	1062	913.063	0	0
sgg-PD	3204	3055.06	279.629	2.9867
sgg-PH	1545	1396.06	51.9673	1.21466
sgg-PI	1545	1396.06	51.9673	1.21466
sgg-PJ	1728	1579.06	21.7205	0.448849
sgg-PG	1491	1342.06	65.7507	1.59866
sgg-PK	1251	1102.06	0	0
sgg-PB	1545	1396.06	51.9673	1.21466
sgg-PA	1728	1579.06	21.7205	0.448849
sgg-PE	1545	1396.06	51.9673	1.21466
sgg-PF	1545	1396.06	51.9673	1.21466
sgg-PC	1545	1396.06	51.9673	1.21466
sgg-PM	2319	2170.06	9.37511	0.140972
sgg-PN	1251	1102.06	0	0
sgg-PO	1326	1177.06	0	0
sgg-PP	3381	3232.06	0	0
sgg-PQ	3507	3358.06	0	0
sgg-PR	1794	1645.06	0	0
per-PA	3657	3508.06	56.5	0.525546
per-PB	3657	3508.06	56.5	0.525546
CG2662-PA	1341	1192.06	13.5	0.369542
CG2662-PB	1341	1192.06	13.5	0.369542
eIF2Bbeta-PA	1059	910.063	290	10.3981
CG2681-PA	1881	1732.06	21	0.395626
CG2694-PA	2478	2329.06	0	0
CG2694-PB	2022	1873.06	14	0.243896
CG2694-PD	2469	2320.06	0	0
fs(1)Yb-PA	3129	2980.06	0	0
fs(1)Ya-PA	2091	1942.06	67	1.12575
dwg-PA	1779	1630.06	50	1.00091
CG2712-PA	1506	1357.06	37	0.889674
CG12498-PA	786	637.063	0	0
w-PA	2064	1915.06	0	0
CG32795-PA	1164	1015.06	40	1.28587
CG32795-PB	1164	1015.06	40	1.28587
CG32795-PC	1164	1015.06	40	1.28587
CG32795-PD	1164	1015.06	40	1.28587
CG32795-PE	1164	1015.06	40	1.28587
Syx4-PA	1002	853.063	19	0.726778
Syx4-PB	774	625.063	0	0
crm-PB	2949	2800.06	25.5	0.297168
crm-PA	2949	2800.06	25.5	0.297168
CG2701-PA	2208	2059.06	350	5.54661
CG2685-PA	1659	1510.06	150	3.24135
CG2680-PB	918	769.063	38	1.61232
Ugalt-PA	1074	925.063	690.138	24.3441
Ugalt-PB	1107	958.063	102.724	3.49869
Ugalt-PC	1074	925.063	690.138	24.3441
Spg7-PA	2460	2311.06	101.5	1.43312
Spg7-PC	2460	2311.06	101.5	1.43312
dyw-PA	783	634.063	0	0
CG2652-PA	708	559.063	0	0
HLH3B-PA	1131	982.063	0	0
N-PA	8112	7963.06	3.5	0.0143422
N-PB	8112	7963.06	3.5	0.0143422
CG3939-PA	408	259.439	42.5	5.34543
CG3939-PB	408	259.439	42.5	5.34543
dnc-PA	2106	1957.06	0	0
dnc-PE	1929	1780.06	0	0
dnc-PN	2952	2803.06	30.3767	0.35362
dnc-PG	2445	2296.06	0	0
dnc-PF	1989	1840.06	4.95553	0.0878793
dnc-PL	1566	1417.06	0	0
dnc-PB	3630	3481.06	56.3585	0.528295
dnc-PI	3213	3064.06	0	0
dnc-PC	3174	3025.06	0	0
dnc-PJ	3213	3064.06	0	0
dnc-PD	3207	3058.06	11.9508	0.127521
dnc-PP	1929	1780.06	0	0
dnc-PQ	2112	1963.06	0	0
dnc-PR	2112	1963.06	0	0
dnc-PS	3630	3481.06	56.3585	0.528295
dnc-PT	2148	1999.06	0	0
dnc-PU	2148	1999.06	0	0
ng1-PA	324	176.939	0	0
Sgs4-PC	864	715.063	0	0
CG10801-PA	1677	1528.06	0	0
CG10801-PB	1584	1435.06	0	0
CG12206-PA	1749	1600.06	0	0
CG12206-PB	1749	1600.06	0	0
CG12206-PC	1749	1600.06	0	0
CG16781-PA	1152	1003.06	0	0
CG16781-PB	1161	1012.06	0	0
CG16782-PA	603	454.063	0	0
CG14269-PA	573	424.063	0	0
CG14269-PB	573	424.063	0	0
CG12535-PB	618	469.063	0	0
CG12535-PF	618	469.063	0	0
CG12535-PC	618	469.063	0	0
CG12535-PD	618	469.063	0	0
CG12535-PE	618	469.063	0	0
CG10793-PA	1440	1291.06	12	0.303294
Pig1-PB	519	370.063	0	0
ng4-PA	174	46.821	0	0
ng3-PB	441	292.189	0	0
ng2-PA	339	191.425	0	0
CG14265-PB	360	212.062	0	0
Fcp3C-PA	849	700.063	0	0
CG18508-PA	300	154.112	55.5	11.7513
CG18508-PB	300	154.112	55.5	11.7513
CG3526-PA	690	541.063	0	0
CG3526-PC	666	517.063	0	0
CG32793-PA	2481	2332.06	0	0
CG3592-PA	750	601.063	0	0
CG3598-PA	819	670.063	0	0
CG14420-PA	882	733.063	0	0
CG14421-PA	717	568.063	0	0
CG14422-PA	885	736.063	0	0
CG14423-PA	918	769.063	0	0
CG17959-PA	447	298.16	0	0
CG3603-PA	750	601.063	16	0.868619
CG3603-PB	750	601.063	16	0.868619
kirre-PB	2871	2722.06	0	0
kirre-PA	2871	2722.06	0	0
kirre-PC	2871	2722.06	0	0
kirre-PD	2871	2722.06	0	0
kirre-PE	2871	2722.06	0	0
kirre-PF	2871	2722.06	0	0
kirre-PG	2871	2722.06	0	0
CG4116-PA	795	646.063	0	0
CG4116-PB	702	553.063	0	0
rst-PA	2295	2146.06	1	0.015205
rst-PB	2295	2146.06	1	0.015205
CG14424-PA	792	643.063	0	0
CG14419-PA	588	439.063	0	0
CG14418-PA	984	835.063	0	0
CG14418-PB	855	706.063	0	0
CG14417-PA	993	844.063	0	0
CG14416-PA	777	628.063	0	0
CG10802-PA	1311	1162.06	230	6.45844
CG10802-PB	1239	1090.06	0	0
CG10803-PA	1914	1765.06	0	0
CG10803-PB	1725	1576.06	15.5216	0.321361
CG10803-PC	1725	1576.06	15.5216	0.321361
CG10803-PD	1725	1576.06	15.5216	0.321361
CG10803-PE	1854	1705.06	26.4351	0.505906
CG13021-PA	333	185.576	0	0
CG13021-PB	333	185.576	0	0
ppk8-PG	1299	1150.06	0	0
ppk8-PH	1710	1561.06	0	0
Ilp7-PA	480	331.063	0	0
Mnt-PC	1749	1600.06	0	0
Mnt-PA	1749	1600.06	0	0
Mnt-PI	2373	2224.06	7.77015e-05	1.14002e-06
Mnt-PJ	1752	1603.06	18.5248	0.37708
Mnt-PD	2373	2224.06	151.814	2.22738
Mnt-PE	1749	1600.06	0	0
Mnt-PF	2370	2221.06	65.8462	0.967385
Mnt-PG	1746	1597.06	0	0
Mnt-PH	2373	2224.06	151.814	2.22738
Mnt-PK	2151	2002.06	0	0
Rala-PB	594	445.063	96.9063	7.10493
Rala-PA	606	457.063	2.54686	0.181827
Rala-PC	606	457.063	2.54686	0.181827
Parg-PB	2172	2023.06	62	1.00003
