target_id	length	eff_length	est_counts	tpm
CG5273-PB	1410	1251.33	16.3333	0.596243
fz3-PA	1746	1587.33	177.759	5.11547
fz3-PB	1941	1782.33	3.48109	0.089217
fz3-PC	1746	1587.33	177.759	5.11547
CG16989-PC	3138	2979.33	60	0.919925
CG16989-PD	3138	2979.33	60	0.919925
CG14635-PA	360	202.633	0	0
CG13358-PD	906	747.326	0	0
CG13359-PA	1482	1323.33	1	0.0345185
Rbf-PA	2538	2379.33	86	1.65106
CG13360-PA	1266	1107.33	8	0.330015
RpL22-PA	900	741.326	4339.79	267.411
CG13361-PA	1437	1278.33	1	0.0357337
CG13362-PA	969	810.326	63	3.5514
Hmt4-20-PA	3903	3744.33	127.5	1.55545
Hmt4-20-PB	3903	3744.33	127.5	1.55545
RpL36-PA	348	191.069	1014.4	242.515
RpL36-PB	348	191.069	1014.4	242.515
RpL36-PD	348	191.069	1014.4	242.515
RpL36-PC	348	191.069	1014.4	242.515
RpL36-PE	348	191.069	1014.4	242.515
CG13364-PA	195	59.33	367	282.56
CG13365-PA	345	188.145	86	20.8798
spdi-PA	2853	2694.33	0	0
spdi-PB	3285	3126.33	116.588	1.70348
spdi-PC	3285	3126.33	116.588	1.70348
spdi-PD	2850	2691.33	0	0
spdi-PE	2853	2694.33	0	0
spdi-PF	3285	3126.33	116.588	1.70348
spdi-PG	2829	2670.33	14.2368	0.243538
CG14634-PB	282	129.164	0	0
CG11664-PA	765	606.326	856	64.4892
CG11663-PA	459	300.521	18	2.736
CG11663-PB	459	300.521	18	2.736
MED22-PA	432	273.58	19	3.1724
CG32815-PC	1149	990.326	3.5	0.161439
CG32815-PD	1149	990.326	3.5	0.161439
TRAM-PB	1107	948.326	640	30.8277
TRAM-PA	1107	948.326	640	30.8277
TRAM-PC	1107	948.326	640	30.8277
TRAM-PD	1107	948.326	640	30.8277
TRAM-PE	1107	948.326	640	30.8277
mus81-PA	1281	1122.33	12	0.488406
CG18823-PA	321	165.122	0	0
CG14631-PA	399	240.989	0	0
CG3021-PA	1170	1011.33	112	5.05878
CG14629-PA	960	801.326	18	1.02608
CG14628-PA	426	267.607	1	0.170695
CG3655-PA	1692	1533.33	2	0.0595819
CG3655-PB	1692	1533.33	2	0.0595819
CG3655-PC	1791	1632.33	0	0
CG3655-PD	1692	1533.33	2	0.0595819
Cdc45-PA	1728	1569.33	52	1.51359
CG11638-PA	1164	1005.33	8	0.363498
TfIIA-S-2-PA	324	167.97	0	0
CG3690-PA	1677	1518.33	2	0.0601706
CG3690-PB	1677	1518.33	2	0.0601706
CG3699-PA	756	597.326	1	0.076473
CG3703-PA	2136	1977.33	8	0.184812
CG3704-PA	1149	990.326	85	3.92067
CG3706-PA	1335	1176.33	3	0.116496
CG3708-PB	1089	930.326	1	0.0491003
CG3713-PA	252	102.862	0	0
CG3713-PB	252	102.862	0	0
CG32814-PB	735	576.326	0	0
CG11378-PA	939	780.326	1	0.0585387
CG11378-PB	939	780.326	1	0.0585387
CG11378-PC	939	780.326	1	0.0585387
CG11379-PA	606	447.326	0.5	0.0510582
CG11379-PB	606	447.326	0.5	0.0510582
CG14627-PA	813	654.326	0	0
CG14627-PB	813	654.326	0	0
CG14626-PA	1029	870.326	0	0
CG11380-PA	1710	1551.33	0	0
CG11380-PB	1710	1551.33	0	0
CG14625-PB	2271	2112.33	0	0
CG11381-PA	1311	1152.33	0	0
CG14624-PA	693	534.326	0	0
CG11382-PB	1518	1359.33	14	0.470461
CG11382-PC	1518	1359.33	14	0.470461
CG32812-PA	678	519.326	0	0
CG32812-PB	678	519.326	0	0
fs(1)N-PA	6357	6198.33	1	0.00736961
Naa30A-PA	1134	975.326	140	6.55688
Naa30A-PD	1077	918.326	0	0
Tsp2A-PA	735	576.326	3.5	0.277408
Tsp2A-PB	735	576.326	3.5	0.277408
CG11417-PA	2316	2157.33	135	2.85849
CG14770-PA	456	297.551	0	0
ssx-PB	1332	1173.33	6.04818	0.235464
ssx-PC	504	345.326	0	0
ssx-PD	1458	1299.33	372.904	13.1098
ssx-PE	1332	1173.33	6.04818	0.235464
AMPKalpha-PA	1749	1590.33	100	2.87232
AMPKalpha-PB	1749	1590.33	100	2.87232
AMPKalpha-PC	1749	1590.33	100	2.87232
CG32813-PD	1719	1560.33	4.1663	0.12197
CG32813-PB	1719	1560.33	4.1663	0.12197
CG32813-PL	1719	1560.33	4.1663	0.12197
CG32813-PM	1719	1560.33	4.1663	0.12197
CG32813-PN	1719	1560.33	4.1663	0.12197
CG32813-PH	1746	1587.33	3.80497e-08	1.09498e-09
CG32813-PI	1719	1560.33	4.1663	0.12197
CG32813-PJ	1719	1560.33	4.1663	0.12197
CG32813-PK	1719	1560.33	4.1663	0.12197
CG32813-PO	2100	1941.33	142.67	3.35701
Rilpl-PA	1332	1173.33	98.093	3.8189
Rilpl-PB	1347	1188.33	25.5855	0.983506
Rilpl-PC	1461	1302.33	58.3215	2.04564
Lrpprc2-PA	3219	3060.33	100	1.49263
CG14785-PA	1413	1254.33	8	0.291339
CG3719-PA	483	324.458	75	10.559
png-PA	876	717.326	0	0
CG12773-PA	2139	1980.33	31.821	0.734
CG12773-PC	2139	1980.33	31.821	0.734
CG12773-PB	2136	1977.33	163.358	3.77382
MTPAP-PA	1839	1680.33	12.9655	0.352463
MTPAP-PB	867	708.326	6.06905	0.391387
MTPAP-PC	1839	1680.33	12.9655	0.352463
CG11409-PB	3840	3681.33	1.5	0.0186126
CG11409-PC	3840	3681.33	1.5	0.0186126
DAAM-PB	3462	3303.33	0	0
DAAM-PA	3345	3186.33	0.000682798	9.78862e-06
DAAM-PG	3462	3303.33	0	0
DAAM-PE	3462	3303.33	0	0
DAAM-PF	3462	3303.33	0	0
DAAM-PD	4392	4233.33	3.99932	0.0431542
CG32811-PB	234	88.0564	0	0
Atf3-PA	1842	1683.33	0	0
Atf3-PB	2067	1908.33	74	1.77133
Atf3-PC	1842	1683.33	0	0
CG11403-PA	2586	2427.33	17	0.319919
CG11398-PA	990	831.326	9	0.494527
CG11398-PD	990	831.326	9	0.494527
CG11384-PA	1767	1608.33	0	0
eIF4E7-PA	1290	1131.33	0	0
CG14777-PB	591	432.326	9.8	1.03546
CG14777-PD	591	432.326	9.8	1.03546
CG14777-PE	591	432.326	9.8	1.03546
CG14777-PC	591	432.326	9.8	1.03546
CG14777-PF	591	432.326	9.8	1.03546
CG14778-PA	561	402.326	13	1.47599
CG14780-PA	909	750.326	2	0.121759
rush-PA	951	792.326	60	3.45913
rush-PB	951	792.326	60	3.45913
inc-PB	636	477.326	43.6667	4.17883
inc-PD	636	477.326	43.6667	4.17883
inc-PC	636	477.326	43.6667	4.17883
dor-PA	3009	2850.33	254	4.0706
hfw-PA	1836	1677.33	232	6.31815
hfw-PB	1836	1677.33	232	6.31815
CG14797-PB	591	432.326	1	0.105659
CG14797-PC	666	507.326	0	0
b6-PA	1677	1518.33	0	0
Scgdelta-PA	1215	1056.33	1.75	0.0756762
Scgdelta-PC	1215	1056.33	1.75	0.0756762
Scgdelta-PD	1215	1056.33	1.75	0.0756762
Scgdelta-PE	1215	1056.33	1.75	0.0756762
CG3795-PA	918	759.326	0	0
CG3795-PB	918	759.326	0	0
a6-PA	1230	1071.33	21.3333	0.909612
a6-PB	1230	1071.33	21.3333	0.909612
a6-PC	1230	1071.33	21.3333	0.909612
CG3740-PA	423	264.66	80	13.8077
Mur2B-PA	5388	5229.33	19.5284	0.170585
Mur2B-PC	5388	5229.33	19.5284	0.170585
Mur2B-PB	3435	3276.33	295.943	4.12611
CG14795-PB	351	193.933	0	0
sta-PA	813	654.326	3126.75	218.282
sta-PB	813	654.326	3126.75	218.282
sta-PE	813	654.326	3126.75	218.282
sta-PF	813	654.326	3126.75	218.282
Rab27-PB	711	552.326	0	0
Rab27-PC	693	534.326	0	0
CG32808-PA	855	696.326	4	0.262402
O-fut2-PA	1473	1314.33	230	7.99363
CG14787-PA	783	624.326	0	0
CG32806-PA	618	459.326	0	0
MED18-PA	654	495.326	70	6.45545
MED18-PC	153	34.2122	0	0
CG14803-PA	3309	3150.33	0.247977	0.00359564
CG14803-PB	3294	3135.33	42.752	0.622864
Vps26-PA	1437	1278.33	491	17.5452
CG14805-PA	1521	1362.33	52	1.74358
Coa8-PA	531	372.326	42	5.15283
Coa8-PB	531	372.326	42	5.15283
mRpL16-PA	732	573.326	14	1.11544
mRpL16-PB	732	573.326	14	1.11544
mip130-PA	2961	2802.33	150	2.44507
Rbcn-3B-PA	4578	4419.33	99	1.02329
Rbcn-3B-PB	4578	4419.33	99	1.02329
Ocrl-PA	2553	2394.33	44.5	0.848977
Ocrl-PB	2553	2394.33	44.5	0.848977
CG11596-PB	1206	1047.33	2.77217e-05	1.20909e-06
CG11596-PC	1371	1212.33	53.0603	1.99926
CG11596-PA	1320	1161.33	80.9397	3.18366
CG11596-PD	1206	1047.33	2.77217e-05	1.20909e-06
CG11596-PE	1206	1047.33	2.77217e-05	1.20909e-06
CG3587-PA	900	741.326	66	4.06681
CG4194-PA	795	636.326	2	0.143572
Rtca-PA	1086	927.326	11	0.541851
Rtca-PB	1086	927.326	11	0.541851
CG4045-PA	771	612.326	86	6.41557
CG4199-PC	1782	1623.33	15.1667	0.42678
CG4199-PD	1782	1623.33	15.1667	0.42678
CG4199-PB	1782	1623.33	15.1667	0.42678
CG4199-PA	1659	1500.33	0	0
CG4199-PG	1782	1623.33	15.1667	0.42678
CG4199-PH	1782	1623.33	15.1667	0.42678
CG4199-PI	1782	1623.33	15.1667	0.42678
CG14054-PA	618	459.326	0	0
CG4281-PA	2091	1932.33	248	5.8626
Sik2-PA	4197	4038.33	25	0.282786
moody-PA	2013	1854.33	4.90292	0.120778
moody-PB	2013	1854.33	4.90292	0.120778
moody-PC	1902	1743.33	20.1942	0.529135
moody-PD	1902	1743.33	20.1942	0.529135
moody-PE	2013	1854.33	4.90292	0.120778
moody-PF	2013	1854.33	4.90292	0.120778
CG4325-PA	477	318.458	21.5	3.08393
CG4325-PB	477	318.458	21.5	3.08393
Actn-PC	2754	2595.33	114.987	2.02385
Actn-PB	2688	2529.33	39.202	0.707982
Actn-PA	2688	2529.33	19.4446	0.351166
Actn-PD	2688	2529.33	39.202	0.707982
Actn-PF	2694	2535.33	0	0
Actn-PG	2754	2595.33	114.987	2.02385
Actn-PH	2754	2595.33	114.987	2.02385
Actn-PI	2688	2529.33	39.202	0.707982
Actn-PJ	2754	2595.33	114.987	2.02385
usp-PA	1527	1368.33	84	2.8042
usp-PB	1527	1368.33	84	2.8042
PIG-K-PA	1068	909.326	228	11.4534
CG3857-PA	1464	1305.33	45	1.57475
eIF2Bepsilon-PA	2010	1851.33	94.5	2.33168
eIF2Bepsilon-PB	2010	1851.33	94.5	2.33168
Edem1-PC	2949	2790.33	116.75	1.91127
Edem1-PB	2949	2790.33	116.75	1.91127
Edem1-PA	2949	2790.33	116.75	1.91127
Edem1-PE	3015	2856.33	0	0
Edem1-PD	2949	2790.33	116.75	1.91127
CG32801-PA	477	318.458	0	0
trr-PC	7233	7074.33	251	1.62072
trr-PD	7296	7137.33	0	0
CG14818-PA	291	137.163	59.5	19.8153
CG14818-PB	291	137.163	59.5	19.8153
CG14817-PA	321	165.122	62	17.1517
CG14817-PB	321	165.122	62	17.1517
Pgam5-PA	870	711.326	1.16965	0.0751112
Pgam5-PB	867	708.326	111.83	7.21184
Pex5-PA	1845	1686.33	81.7612	2.21475
Pex5-PB	1680	1521.33	49.2388	1.47844
Gcna-PB	3159	3000.33	0	0
Gcna-PA	3093	2934.33	10	0.155672
Gcna-PD	3093	2934.33	10	0.155672
deltaCOP-PA	1599	1440.33	1152.85	36.5621
deltaCOP-PB	1596	1437.33	882.15	28.0354
Lamtor5-PA	303	148.233	47.5	14.6375
Lamtor5-PB	303	148.233	47.5	14.6375
CG14811-PB	714	555.326	3	0.24677
CG4025-PA	741	582.326	85	6.66764
Unc-76-PB	1425	1266.33	5.32389	0.192045
Unc-76-PA	1425	1266.33	5.32389	0.192045
Unc-76-PC	1425	1266.33	5.32389	0.192045
Unc-76-PD	870	711.326	11.0283	0.708207
csw-PA	2526	2367.33	129.535	2.49946
csw-PB	2838	2679.33	295.014	5.02964
csw-PC	2049	1890.33	163.818	3.95863
csw-PD	2685	2526.33	61.6329	1.1144
D2hgdh-PB	1602	1443.33	78.6667	2.48969
D2hgdh-PC	1602	1443.33	78.6667	2.48969
D2hgdh-PA	1602	1443.33	78.6667	2.48969
Pgd-PA	1446	1287.33	179.5	6.36935
Pgd-PB	1446	1287.33	179.5	6.36935
CG3630-PA	1116	957.326	5.66667	0.270388
CG3630-PB	1044	885.326	0	0
CG3630-PC	1116	957.326	5.66667	0.270388
CG3630-PD	1116	957.326	5.66667	0.270388
ND-B14.5A-PA	312	156.675	121.5	35.4238
ND-B14.5A-PB	312	156.675	121.5	35.4238
Cyp4d2-PA	1506	1347.33	657.933	22.3063
Cyp4d2-PB	1506	1347.33	657.933	22.3063
Cyp4ae1-PA	1491	1332.33	7.79795	0.267355
pn-PA	1218	1059.33	57	2.4579
CG17776-PA	213	72.0483	24	15.2162
CG17776-PB	213	72.0483	24	15.2162
CG17777-PB	333	176.656	0	0
CG17777-PC	333	176.656	0	0
CG3457-PA	579	420.326	0	0
CG3457-PB	579	420.326	0	0
Mct1-PA	1881	1722.33	0	0
Mct1-PB	1881	1722.33	0	0
CG14052-PB	492	333.36	0	0
pcx-PE	10254	10095.3	0.082795	0.00037463
pcx-PF	10242	10083.3	98.9586	0.4483
pcx-PC	10242	10083.3	98.9586	0.4483
fs(1)K10-PA	1392	1233.33	155	5.74081
Or2a-PA	1194	1035.33	2	0.0882413
CG3071-PA	1608	1449.33	92	2.89962
CG2854-PA	1476	1317.33	0	0
Raf-PA	2220	2061.33	44.5	0.986126
Raf-PE	2220	2061.33	44.5	0.986126
CG2841-PB	3705	3546.33	112	1.44264
CG2841-PC	3705	3546.33	112	1.44264
CG2841-PA	3705	3546.33	112	1.44264
CG2841-PD	3705	3546.33	112	1.44264
CG2841-PE	3705	3546.33	112	1.44264
CG2841-PF	3720	3561.33	0	0
mRpL14-PA	486	327.393	18	2.51143
mRpL14-PB	486	327.393	18	2.51143
Ilp6-PA	324	167.97	0	0
Ilp6-PB	324	167.97	0	0
Ilp6-PC	324	167.97	0	0
Ilp6-PD	324	167.97	0	0
CG14050-PA	780	621.326	0	0
CG14050-PB	780	621.326	0	0
CG2865-PA	1305	1146.33	99	3.94499
CG2865-PB	1305	1146.33	99	3.94499
CG2918-PA	2772	2613.33	6561.5	114.691
CG2918-PB	2772	2613.33	6561.5	114.691
CG2924-PA	1194	1035.33	37.75	1.66556
CG2924-PE	1194	1035.33	37.75	1.66556
CG2924-PB	1194	1035.33	37.75	1.66556
CG2924-PD	1194	1035.33	37.75	1.66556
temp-PA	1197	1038.33	14.5	0.637901
temp-PB	1197	1038.33	14.5	0.637901
CG3078-PA	2232	2073.33	0	0
CG3078-PB	2235	2076.33	0	0
CG3078-PC	2250	2091.33	0	0
CG3078-PD	2298	2139.33	0	0
CG3191-PA	930	771.326	14	0.829105
CG3191-PC	930	771.326	14	0.829105
crn-PA	2109	1950.33	106	2.48266
kz-PA	3579	3420.33	22	0.293815
kz-PB	3579	3420.33	22	0.293815
Vinc-PA	2886	2727.33	82	1.3734
Vinc-PB	2886	2727.33	82	1.3734
Vinc-PC	2886	2727.33	82	1.3734
FarO-PA	1515	1356.33	0	0
CG14053-PA	693	534.326	0	0
CG14053-PB	693	534.326	0	0
Nmd3-PA	1566	1407.33	194	6.29689
Cyp4d14-PA	1524	1365.33	0	0
Cyp4d14-PB	1533	1374.33	0	0
Cyp4d1-PB	1512	1353.33	0	0
Cyp4d1-PA	1539	1380.33	0	0
wapl-PA	5226	5067.33	106.5	0.960041
wapl-PB	3279	3120.33	0	0
wapl-PC	5226	5067.33	106.5	0.960041
bcn92-PA	279	126.56	80	28.8744
ph-p-PA	4770	4611.33	528.118	5.23147
ph-p-PB	4041	3882.33	0	0
ph-p-PC	4041	3882.33	0	0
ph-p-PD	4041	3882.33	0	0
ph-d-PA	4614	4455.33	109.882	1.12659
ph-d-PB	4080	3921.33	0	0
CG16903-PA	1683	1524.33	103	3.08659
AANATL7-PA	687	528.326	1502.5	129.907
AANATL7-PB	687	528.326	1502.5	129.907
AANATL7-PC	687	528.326	1502.5	129.907
AANATL7-PD	687	528.326	1502.5	129.907
wds-PA	1086	927.326	54	2.65999
wds-PB	1086	927.326	54	2.65999
egh-PC	1374	1215.33	102.333	3.8463
egh-PB	1374	1215.33	102.333	3.8463
egh-PD	1374	1215.33	102.333	3.8463
Seipin-PA	1113	954.326	64	3.06339
brv3-PC	2253	2094.33	8	0.174488
brv3-PB	2160	2001.33	0	0
Tsp3A-PA	915	756.326	1	0.0603963
Tsp3A-PB	915	756.326	1	0.0603963
eIF3g1-PA	810	651.326	1058	74.2005
Smyd3-PB	1407	1248.33	49	1.79303
Klp3A-PA	3639	3480.33	15	0.196875
Klp3A-PB	3639	3480.33	15	0.196875
CG13760-PC	723	564.326	41.7952	3.38311
CG13760-PD	669	510.326	2.20483	0.197354
Vha36-3-PB	750	591.326	22.564	1.74304
Vha36-3-PC	750	591.326	22.564	1.74304
boi-PB	2997	2838.33	0	0
boi-PA	1644	1485.33	6	0.184522
boi-PE	2997	2838.33	0	0
boi-PF	2997	2838.33	0	0
boi-PG	3318	3159.33	0	0
tko-PB	423	264.66	49	8.4572
tko-PC	465	306.521	0	0
gt-PB	1347	1188.33	12	0.46128
CG32797-PA	609	450.326	0	0
CG12496-PA	1062	903.326	0	0
sgg-PD	3204	3045.33	166.271	2.49403
sgg-PH	1545	1386.33	32.5818	1.07357
sgg-PI	1545	1386.33	32.5818	1.07357
sgg-PJ	1728	1569.33	0	0
sgg-PG	1491	1332.33	110.595	3.79179
sgg-PK	1251	1092.33	31.5522	1.31946
sgg-PB	1545	1386.33	32.5818	1.07357
sgg-PA	1728	1569.33	0	0
sgg-PE	1545	1386.33	32.5818	1.07357
sgg-PF	1545	1386.33	32.5818	1.07357
sgg-PC	1545	1386.33	32.5818	1.07357
sgg-PM	2319	2160.33	5.61295	0.118684
sgg-PN	1251	1092.33	31.5522	1.31946
sgg-PO	1326	1167.33	0	0
sgg-PP	3381	3222.33	0	0
sgg-PQ	3507	3348.33	42.9262	0.585617
sgg-PR	1794	1635.33	0	0
per-PA	3657	3498.33	34	0.443954
per-PB	3657	3498.33	34	0.443954
CG2662-PA	1341	1182.33	9.5	0.367033
CG2662-PB	1341	1182.33	9.5	0.367033
eIF2Bbeta-PA	1059	900.326	169	8.57445
CG2681-PA	1881	1722.33	20	0.530437
CG2694-PA	2478	2319.33	0.153415	0.00302152
CG2694-PB	2022	1863.33	21.6655	0.531128
CG2694-PD	2469	2310.33	10.1811	0.201298
fs(1)Yb-PA	3129	2970.33	1	0.0153785
fs(1)Ya-PA	2091	1932.33	102	2.41123
dwg-PA	1779	1620.33	38	1.07127
CG2712-PA	1506	1347.33	23	0.779784
CG12498-PA	786	627.326	0	0
w-PA	2064	1905.33	0	0
CG32795-PA	1164	1005.33	26.6	1.20863
CG32795-PB	1164	1005.33	26.6	1.20863
CG32795-PC	1164	1005.33	26.6	1.20863
CG32795-PD	1164	1005.33	26.6	1.20863
CG32795-PE	1164	1005.33	26.6	1.20863
Syx4-PA	1002	843.326	22.1928	1.20209
Syx4-PB	774	615.326	5.80722	0.431105
crm-PB	2949	2790.33	23	0.376523
crm-PA	2949	2790.33	23	0.376523
CG2701-PA	2208	2049.33	260	5.79537
CG2685-PA	1659	1500.33	121	3.68399
CG2680-PB	918	759.326	1	0.0601577
Ugalt-PA	1074	915.326	394.634	19.6942
Ugalt-PB	1107	948.326	45.731	2.20279
Ugalt-PC	1074	915.326	394.634	19.6942
Spg7-PA	2460	2301.33	59.5	1.18102
Spg7-PC	2460	2301.33	59.5	1.18102
dyw-PA	783	624.326	0	0
CG2652-PA	708	549.326	0	0
HLH3B-PA	1131	972.326	0	0
N-PA	8112	7953.33	12.5	0.0717927
N-PB	8112	7953.33	12.5	0.0717927
CG3939-PA	408	249.89	45.5	8.31727
CG3939-PB	408	249.89	45.5	8.31727
dnc-PA	2106	1947.33	0	0
dnc-PE	1929	1770.33	0	0
dnc-PN	2952	2793.33	29.7349	0.486256
dnc-PG	2445	2286.33	0	0
dnc-PF	1989	1830.33	0	0
dnc-PL	1566	1407.33	0	0
dnc-PB	3630	3471.33	26.5024	0.348746
dnc-PI	3213	3054.33	0	0
dnc-PC	3174	3015.33	0	0
dnc-PJ	3213	3054.33	0	0
dnc-PD	3207	3048.33	16.1365	0.241806
dnc-PP	1929	1770.33	0	0
dnc-PQ	2112	1953.33	2.56187	0.0599102
dnc-PR	2112	1953.33	2.56187	0.0599102
dnc-PS	3630	3471.33	26.5024	0.348746
dnc-PT	2148	1989.33	0	0
dnc-PU	2148	1989.33	0	0
ng1-PA	324	167.97	0	0
Sgs4-PC	864	705.326	0	0
CG10801-PA	1677	1518.33	0	0
CG10801-PB	1584	1425.33	0	0
CG12206-PA	1749	1590.33	0.666667	0.0191488
CG12206-PB	1749	1590.33	0.666667	0.0191488
CG12206-PC	1749	1590.33	0.666667	0.0191488
CG16781-PA	1152	993.326	0	0
CG16781-PB	1161	1002.33	0	0
CG16782-PA	603	444.326	0	0
CG14269-PA	573	414.326	0	0
CG14269-PB	573	414.326	0	0
CG12535-PB	618	459.326	0	0
CG12535-PF	618	459.326	0	0
CG12535-PC	618	459.326	0	0
CG12535-PD	618	459.326	0	0
CG12535-PE	618	459.326	0	0
CG10793-PA	1440	1281.33	0	0
Pig1-PB	519	360.326	0	0
ng4-PA	174	46.0903	0	0
ng3-PB	441	282.58	0	0
ng2-PA	339	182.349	0	0
CG14265-PB	360	202.633	0	0
Fcp3C-PA	849	690.326	1	0.0661706
CG18508-PA	300	145.442	64.5	20.2577
CG18508-PB	300	145.442	64.5	20.2577
CG3526-PA	690	531.326	0	0
CG3526-PC	666	507.326	0	0
CG32793-PA	2481	2322.33	0	0
CG3592-PA	750	591.326	0	0
CG3598-PA	819	660.326	0	0
CG14420-PA	882	723.326	0	0
CG14421-PA	717	558.326	0	0
CG14422-PA	885	726.326	0	0
CG14423-PA	918	759.326	2	0.120315
CG17959-PA	447	288.58	0	0
CG3603-PA	750	591.326	20.5	1.5836
CG3603-PB	750	591.326	20.5	1.5836
kirre-PB	2871	2712.33	0	0
kirre-PA	2871	2712.33	0	0
kirre-PC	2871	2712.33	0	0
kirre-PD	2871	2712.33	0	0
kirre-PE	2871	2712.33	0	0
kirre-PF	2871	2712.33	0	0
kirre-PG	2871	2712.33	0	0
CG4116-PA	795	636.326	0	0
CG4116-PB	702	543.326	0	0
rst-PA	2295	2136.33	2	0.0427643
rst-PB	2295	2136.33	2	0.0427643
CG14424-PA	792	633.326	0	0
CG14419-PA	588	429.326	0	0
CG14418-PA	984	825.326	0	0
CG14418-PB	855	696.326	0	0
CG14417-PA	993	834.326	0	0
CG14416-PA	777	618.326	0	0
CG10802-PA	1311	1152.33	299	11.8526
CG10802-PB	1239	1080.33	0	0
CG10803-PA	1914	1755.33	0	0
CG10803-PB	1725	1566.33	5.90529	0.172218
CG10803-PC	1725	1566.33	5.90529	0.172218
CG10803-PD	1725	1566.33	5.90529	0.172218
CG10803-PE	1854	1695.33	26.2841	0.708206
CG13021-PA	333	176.656	0	0
CG13021-PB	333	176.656	0	0
ppk8-PG	1299	1140.33	0	0
ppk8-PH	1710	1551.33	0	0
Ilp7-PA	480	321.458	0	0
Mnt-PC	1749	1590.33	0	0
Mnt-PA	1749	1590.33	0	0
Mnt-PI	2373	2214.33	0	0
Mnt-PJ	1752	1593.33	39.8298	1.14189
Mnt-PD	2373	2214.33	85.7107	1.76812
Mnt-PE	1749	1590.33	0	0
Mnt-PF	2370	2211.33	145.749	3.01073
Mnt-PG	1746	1587.33	0	0
Mnt-PH	2373	2214.33	85.7107	1.76812
Mnt-PK	2151	1992.33	0	0
Rala-PB	594	435.326	107	11.2276
Rala-PA	606	447.326	0	0
Rala-PC	606	447.326	0	0
