target_id	length	eff_length	est_counts	tpm
CG3939-PB	408	251.82	72.5	2.39272
dnc-PA	2106	1949.08	0	0
dnc-PE	1929	1772.08	0	0
dnc-PN	2952	2795.08	58.365	0.173541
dnc-PG	2445	2288.08	0	0
dnc-PF	1989	1832.08	6.87424	0.0311835
dnc-PL	1566	1409.08	1.71537e-05	1.01173e-07
dnc-PB	3630	3473.08	31.8558	0.0762286
dnc-PI	3213	3056.08	0	0
dnc-PC	3174	3017.08	0	0
dnc-PJ	3213	3056.08	0	0
dnc-PD	3207	3050.08	94.7364	0.258137
dnc-PP	1929	1772.08	0	0
dnc-PQ	2112	1955.08	16.6564	0.0708044
dnc-PR	2112	1955.08	16.6564	0.0708044
dnc-PS	3630	3473.08	31.8558	0.0762286
dnc-PT	2148	1991.08	0	0
dnc-PU	2148	1991.08	0	0
ng1-PA	324	170.634	0	0
Sgs4-PC	864	707.084	0	0
CG10801-PA	1677	1520.08	0	0
CG10801-PB	1584	1427.08	3	0.0174709
CG12206-PA	1749	1592.08	0.333333	0.00174003
CG12206-PB	1749	1592.08	0.333333	0.00174003
CG12206-PC	1749	1592.08	0.333333	0.00174003
CG16781-PA	1152	995.084	0	0
CG16781-PB	1161	1004.08	0	0
CG16782-PA	603	446.183	2	0.037253
CG14269-PA	573	416.183	0	0
CG14269-PB	573	416.183	0	0
CG12535-PB	618	461.183	1	0.0180207
CG12535-PF	618	461.183	1	0.0180207
CG12535-PC	618	461.183	1	0.0180207
CG12535-PD	618	461.183	1	0.0180207
CG12535-PE	618	461.183	1	0.0180207
CG10793-PA	1440	1283.08	1	0.00647723
Pig1-PB	519	362.183	0	0
ng4-PA	174	47.2713	0	0
ng3-PB	441	284.399	2	0.0584449
ng2-PA	339	184.63	0	0
CG14265-PB	360	204.964	0	0
Fcp3C-PA	849	692.084	9	0.108076
CG18508-PA	300	148.306	113.5	6.36036
CG18508-PB	300	148.306	113.5	6.36036
CG3526-PA	690	533.084	0	0
CG3526-PC	666	509.084	0	0
CG32793-PA	2481	2324.08	1	0.00357596
CG3592-PA	750	593.084	0	0
CG3598-PA	819	662.084	2	0.0251051
CG14420-PA	882	725.084	0	0
CG14421-PA	717	560.084	11	0.163224
CG14422-PA	885	728.084	0	0
CG14423-PA	918	761.084	4	0.0436789
CG17959-PA	447	290.399	0	0
CG3603-PA	750	593.084	68	0.952878
CG3603-PB	750	593.084	68	0.952878
kirre-PB	2871	2714.08	1.42857	0.00437445
kirre-PA	2871	2714.08	1.42857	0.00437445
kirre-PC	2871	2714.08	1.42857	0.00437445
kirre-PD	2871	2714.08	1.42857	0.00437445
kirre-PE	2871	2714.08	1.42857	0.00437445
kirre-PF	2871	2714.08	1.42857	0.00437445
kirre-PG	2871	2714.08	1.42857	0.00437445
CG4116-PA	795	638.084	0	0
CG4116-PB	702	545.084	0	0
rst-PA	2295	2138.08	5	0.0194352
rst-PB	2295	2138.08	5	0.0194352
CG14424-PA	792	635.084	1	0.0130862
CG14419-PA	588	431.183	8	0.154196
CG14418-PA	984	827.084	0	0
CG14418-PB	855	698.084	1	0.0119052
CG14417-PA	993	836.084	0	0
CG14416-PA	777	620.084	0	0
CG10802-PA	1311	1154.08	392	2.82289
CG10802-PB	1239	1082.08	0	0
CG10803-PA	1914	1757.08	0	0
CG10803-PB	1725	1568.08	0	0
CG10803-PC	1725	1568.08	0	0
CG10803-PD	1725	1568.08	0	0
CG10803-PE	1854	1697.08	139	0.680701
CG13021-PA	333	178.962	0	0
CG13021-PB	333	178.962	0	0
ppk8-PG	1299	1142.08	3	0.0218307
ppk8-PH	1710	1553.08	0	0
Ilp7-PA	480	323.25	0	0
