target_id	length	eff_length	est_counts	tpm
Rbf-PA	2538	2392.11	163	0.799698
CG13360-PA	1266	1120.11	10	0.104775
RpL22-PA	900	754.108	5995.62	93.3081
CG13361-PA	1437	1291.11	15	0.136348
CG13362-PA	969	823.108	32	0.45626
Hmt4-20-PA	3903	3757.11	294.5	0.919921
Hmt4-20-PB	3903	3757.11	294.5	0.919921
RpL36-PA	348	204.59	1407.6	80.7446
RpL36-PB	348	204.59	1407.6	80.7446
RpL36-PD	348	204.59	1407.6	80.7446
RpL36-PC	348	204.59	1407.6	80.7446
RpL36-PE	348	204.59	1407.6	80.7446
CG13364-PA	195	72.0572	715	116.452
CG13365-PA	345	201.734	119	6.92289
spdi-PA	2853	2707.11	0	0
spdi-PB	3285	3139.11	185.935	0.695144
spdi-PC	3285	3139.11	185.935	0.695144
spdi-PD	2850	2704.11	0	0
spdi-PE	2853	2707.11	0	0
spdi-PF	3285	3139.11	185.935	0.695144
spdi-PG	2829	2683.11	6.19425	0.0270938
CG14634-PB	282	143.004	0	0
CG11664-PA	765	619.108	3108	58.916
CG11663-PA	459	313.694	0.5	0.0187061
CG11663-PB	459	313.694	0.5	0.0187061
MED22-PA	432	287.111	90	3.67884
CG32815-PC	1149	1003.11	6.5	0.0760475
CG32815-PD	1149	1003.11	6.5	0.0760475
TRAM-PB	1107	961.108	796	9.71986
TRAM-PA	1107	961.108	796	9.71986
TRAM-PC	1107	961.108	796	9.71986
TRAM-PD	1107	961.108	796	9.71986
TRAM-PE	1107	961.108	796	9.71986
mus81-PA	1281	1135.11	15	0.155086
CG18823-PA	321	179.213	0	0
CG14631-PA	399	254.492	0	0
CG3021-PA	1170	1024.11	357	4.09111
CG14629-PA	960	814.108	11	0.158573
CG14628-PA	426	281.111	0	0
CG3655-PA	1692	1546.11	0	0
CG3655-PB	1692	1546.11	0	0
CG3655-PC	1791	1645.11	14	0.099874
CG3655-PD	1692	1546.11	0	0
Cdc45-PA	1728	1582.11	22	0.163195
CG11638-PA	1164	1018.11	12	0.138327
TfIIA-S-2-PA	324	181.939	0	0
CG3690-PA	1677	1531.11	4	0.0306601
CG3690-PB	1677	1531.11	4	0.0306601
CG3699-PA	756	610.108	6	0.115415
CG3703-PA	2136	1990.11	50	0.294858
CG3704-PA	1149	1003.11	100	1.16996
CG3706-PA	1335	1189.11	0	0
CG3708-PB	1089	943.108	0	0
CG3713-PA	252	116.689	0	0
CG3713-PB	252	116.689	0	0
CG32814-PB	735	589.108	3	0.0597648
CG11378-PA	939	793.108	1.33333	0.0197299
CG11378-PB	939	793.108	1.33333	0.0197299
CG11378-PC	939	793.108	1.33333	0.0197299
CG11379-PA	606	460.162	0	0
CG11379-PB	606	460.162	0	0
CG14627-PA	813	667.108	0	0
CG14627-PB	813	667.108	0	0
CG14626-PA	1029	883.108	1	0.0132894
CG11380-PA	1710	1564.11	0	0
CG11380-PB	1710	1564.11	0	0
CG14625-PB	2271	2125.11	0	0
CG11381-PA	1311	1165.11	0	0
CG14624-PA	693	547.108	0	0
CG11382-PB	1518	1372.11	0	0
CG11382-PC	1518	1372.11	0	0
CG32812-PA	678	532.162	0	0
CG32812-PB	678	532.162	0	0
fs(1)N-PA	6357	6211.11	0	0
Naa30A-PA	1134	988.108	193	2.2923
Naa30A-PD	1077	931.108	0	0
Tsp2A-PA	735	589.108	1	0.0199216
Tsp2A-PB	735	589.108	1	0.0199216
CG11417-PA	2316	2170.11	149	0.805794
CG14770-PA	456	310.725	3	0.113309
ssx-PB	1332	1186.11	21.4292	0.212032
ssx-PC	504	358.322	78.4146	2.56828
ssx-PD	1458	1312.11	545.727	4.88118
ssx-PE	1332	1186.11	21.4292	0.212032
AMPKalpha-PA	1749	1603.11	207	1.5154
AMPKalpha-PB	1749	1603.11	207	1.5154
AMPKalpha-PC	1749	1603.11	207	1.5154
CG32813-PD	1719	1573.11	0	0
CG32813-PB	1719	1573.11	0	0
CG32813-PL	1719	1573.11	0	0
CG32813-PM	1719	1573.11	0	0
CG32813-PN	1719	1573.11	0	0
CG32813-PH	1746	1600.11	0	0
CG32813-PI	1719	1573.11	0	0
CG32813-PJ	1719	1573.11	0	0
CG32813-PK	1719	1573.11	0	0
CG32813-PO	2100	1954.11	257	1.54349
Rilpl-PA	1332	1186.11	62.1288	0.614735
Rilpl-PB	1347	1201.11	0	0
Rilpl-PC	1461	1315.11	205.871	1.83719
Lrpprc2-PA	3219	3073.11	248	0.947094
CG14785-PA	1413	1267.11	12	0.111144
CG3719-PA	483	337.564	160	5.56266
png-PA	876	730.108	2	0.0321486
CG12773-PA	2139	1993.11	255.722	1.50576
CG12773-PC	2139	1993.11	255.722	1.50576
CG12773-PB	2136	1990.11	26.5559	0.156604
MTPAP-PA	1839	1693.11	8.7094	0.0603702
MTPAP-PB	867	721.108	16.5812	0.269857
MTPAP-PC	1839	1693.11	8.7094	0.0603702
CG11409-PB	3840	3694.11	13	0.0413003
CG11409-PC	3840	3694.11	13	0.0413003
DAAM-PB	3462	3316.11	0	0
DAAM-PA	3345	3199.11	0	0
DAAM-PG	3462	3316.11	0	0
DAAM-PE	3462	3316.11	0	0
DAAM-PF	3462	3316.11	0	0
DAAM-PD	4392	4246.11	10	0.0276394
CG32811-PB	234	101.305	0	0
Atf3-PA	1842	1696.11	8.23219	0.0569614
Atf3-PB	2067	1921.11	119.536	0.730238
Atf3-PC	1842	1696.11	8.23219	0.0569614
CG11403-PA	2586	2440.11	22	0.105811
CG11398-PA	990	844.108	1.5	0.0208551
CG11398-PD	990	844.108	1.5	0.0208551
CG11384-PA	1767	1621.11	0	0
eIF4E7-PA	1290	1144.11	0	0
CG14777-PB	591	445.162	22.8	0.601084
CG14777-PD	591	445.162	22.8	0.601084
CG14777-PE	591	445.162	22.8	0.601084
CG14777-PC	591	445.162	22.8	0.601084
CG14777-PF	591	445.162	22.8	0.601084
CG14778-PA	561	415.206	3	0.0847962
CG14780-PA	909	763.108	0	0
rush-PA	951	805.108	112	1.63261
rush-PB	951	805.108	112	1.63261
inc-PB	636	490.162	51.3333	1.22908
inc-PD	636	490.162	51.3333	1.22908
inc-PC	636	490.162	51.3333	1.22908
dor-PA	3009	2863.11	937	3.84079
hfw-PA	1836	1690.11	310.5	2.15609
hfw-PB	1836	1690.11	310.5	2.15609
CG14797-PB	591	445.162	0	0
CG14797-PC	666	520.162	0	0
b6-PA	1677	1531.11	10	0.0766502
Scgdelta-PA	1215	1069.11	1.25	0.0137217
Scgdelta-PC	1215	1069.11	1.25	0.0137217
Scgdelta-PD	1215	1069.11	1.25	0.0137217
Scgdelta-PE	1215	1069.11	1.25	0.0137217
CG3795-PA	918	772.108	0	0
CG3795-PB	918	772.108	0	0
a6-PA	1230	1084.11	37.3333	0.404151
a6-PB	1230	1084.11	37.3333	0.404151
a6-PC	1230	1084.11	37.3333	0.404151
CG3740-PA	423	278.168	352	14.851
Mur2B-PA	5388	5242.11	12.5096	0.0280063
Mur2B-PC	5388	5242.11	12.5096	0.0280063
Mur2B-PB	3435	3289.11	369.981	1.32014
CG14795-PB	351	207.528	0	0
sta-PA	813	667.108	5159.5	90.7675
sta-PB	813	667.108	5159.5	90.7675
sta-PE	813	667.108	5159.5	90.7675
sta-PF	813	667.108	5159.5	90.7675
Rab27-PB	711	565.108	0	0
Rab27-PC	693	547.108	0	0
CG32808-PA	855	709.108	6	0.099302
O-fut2-PA	1473	1327.11	504	4.45701
CG14787-PA	783	637.108	0	0
CG32806-PA	618	472.162	0	0
MED18-PA	654	508.162	117	2.70211
MED18-PC	153	43.8514	6.26825e-06	1.67757e-06
CG14803-PA	3309	3163.11	122	0.452652
CG14803-PB	3294	3148.11	0	0
Vps26-PA	1437	1291.11	623	5.66297
CG14805-PA	1521	1375.11	216	1.84347
Coa8-PA	531	385.284	111	3.38112
Coa8-PB	531	385.284	111	3.38112
mRpL16-PA	732	586.108	70.5	1.41166
mRpL16-PB	732	586.108	70.5	1.41166
mip130-PA	2961	2815.11	255	1.06308
Rbcn-3B-PA	4578	4432.11	195.5	0.517673
Rbcn-3B-PB	4578	4432.11	195.5	0.517673
Ocrl-PA	2553	2407.11	70.5	0.343726
Ocrl-PB	2553	2407.11	70.5	0.343726
CG11596-PB	1206	1060.11	12.6171	0.139678
CG11596-PC	1371	1225.11	56.9158	0.545228
CG11596-PA	1320	1174.11	116.233	1.16182
CG11596-PD	1206	1060.11	12.6171	0.139678
CG11596-PE	1206	1060.11	12.6171	0.139678
CG3587-PA	900	754.108	76	1.18277
CG4194-PA	795	649.108	13	0.235042
Rtca-PA	1086	940.108	44.5	0.555522
Rtca-PB	1086	940.108	44.5	0.555522
CG4045-PA	771	625.108	95	1.78356
CG4199-PC	1782	1636.11	15.1156	0.108425
CG4199-PD	1782	1636.11	15.1156	0.108425
CG4199-PB	1782	1636.11	15.1156	0.108425
CG4199-PA	1659	1513.11	0.306632	0.0023783
CG4199-PG	1782	1636.11	15.1156	0.108425
CG4199-PH	1782	1636.11	15.1156	0.108425
CG4199-PI	1782	1636.11	15.1156	0.108425
CG14054-PA	618	472.162	5.41371	0.134562
CG4281-PA	2091	1945.11	373	2.25053
Sik2-PA	4197	4051.11	147.455	0.427173
moody-PA	2013	1867.11	19.9862	0.125626
moody-PB	2013	1867.11	19.9862	0.125626
moody-PC	1902	1756.11	41.0275	0.274185
moody-PD	1902	1756.11	41.0275	0.274185
moody-PE	2013	1867.11	19.9862	0.125626
moody-PF	2013	1867.11	19.9862	0.125626
CG4325-PA	477	331.564	81.5	2.88476
CG4325-PB	477	331.564	81.5	2.88476
Actn-PC	2754	2608.11	73.3477	0.33005
Actn-PB	2688	2542.11	67.3199	0.310791
Actn-PA	2688	2542.11	41.6493	0.192279
Actn-PD	2688	2542.11	67.3199	0.310791
Actn-PF	2694	2548.11	1.01239e-07	4.66283e-10
Actn-PG	2754	2608.11	73.3477	0.33005
Actn-PH	2754	2608.11	73.3477	0.33005
Actn-PI	2688	2542.11	67.3199	0.310791
Actn-PJ	2754	2608.11	73.3477	0.33005
usp-PA	1527	1381.11	156	1.32561
usp-PB	1527	1381.11	156	1.32561
PIG-K-PA	1068	922.108	490	6.23639
CG3857-PA	1464	1318.11	61	0.543123
eIF2Bepsilon-PA	2010	1864.11	145	0.912885
eIF2Bepsilon-PB	2010	1864.11	145	0.912885
Edem1-PC	2949	2803.11	408.773	1.71144
Edem1-PB	2949	2803.11	408.773	1.71144
Edem1-PA	2949	2803.11	408.773	1.71144
Edem1-PE	3015	2869.11	356.907	1.45991
Edem1-PD	2949	2803.11	408.773	1.71144
CG32801-PA	477	331.564	0	0
trr-PC	7233	7087.11	266	0.440486
trr-PD	7296	7150.11	0	0
CG14818-PA	291	151.277	78.5	6.08998
CG14818-PB	291	151.277	78.5	6.08998
CG14817-PA	321	179.213	123	8.05478
CG14817-PB	321	179.213	123	8.05478
Pgam5-PA	870	724.108	292.547	4.74146
Pgam5-PB	867	721.108	37.4525	0.609536
Pex5-PA	1845	1699.11	102.976	0.711271
Pex5-PB	1680	1534.11	184.024	1.40779
Gcna-PB	3159	3013.11	0	0
Gcna-PA	3093	2947.11	11	0.0438042
Gcna-PD	3093	2947.11	11	0.0438042
deltaCOP-PA	1599	1453.11	1240.2	10.0164
deltaCOP-PB	1596	1450.11	1887.8	15.2783
Lamtor5-PA	303	162.33	61	4.41013
Lamtor5-PB	303	162.33	61	4.41013
CG14811-PB	714	568.108	1	0.020658
CG4025-PA	741	595.108	144	2.83979
Unc-76-PB	1425	1279.11	40.7164	0.373578
Unc-76-PA	1425	1279.11	40.7164	0.373578
Unc-76-PC	1425	1279.11	40.7164	0.373578
Unc-76-PD	870	724.108	8.85093	0.143451
csw-PA	2526	2380.11	248.306	1.22436
csw-PB	2838	2692.11	228.387	0.995631
csw-PC	2049	1903.11	0.403175	0.00248627
csw-PD	2685	2539.11	129.904	0.600425
D2hgdh-PB	1602	1456.11	69.6667	0.561501
D2hgdh-PC	1602	1456.11	69.6667	0.561501
D2hgdh-PA	1602	1456.11	69.6667	0.561501
Pgd-PA	1446	1300.11	339	3.06013
Pgd-PB	1446	1300.11	339	3.06013
CG3630-PA	1116	970.108	7.66667	0.0927482
CG3630-PB	1044	898.108	0	0
CG3630-PC	1116	970.108	7.66667	0.0927482
CG3630-PD	1116	970.108	7.66667	0.0927482
ND-B14.5A-PA	312	170.799	255.5	17.5559
ND-B14.5A-PB	312	170.799	255.5	17.5559
Cyp4d2-PA	1506	1360.11	27.0158	0.233111
Cyp4d2-PB	1506	1360.11	27.0158	0.233111
Cyp4ae1-PA	1491	1345.11	22.8858	0.199677
pn-PA	1218	1072.11	55	0.602065
CG17776-PA	213	84.9864	60.5	8.35458
CG17776-PB	213	84.9864	60.5	8.35458
CG17777-PB	333	190.467	0	0
CG17777-PC	333	190.467	0	0
CG3457-PA	579	433.206	0	0
CG3457-PB	579	433.206	0	0
Mct1-PA	1881	1735.11	34.3601	0.232406
Mct1-PB	1881	1735.11	34.3601	0.232406
CG14052-PB	492	346.428	0	0
pcx-PE	10254	10108.1	62.4496	0.0725068
pcx-PF	10242	10096.1	208.275	0.242104
pcx-PC	10242	10096.1	208.275	0.242104
fs(1)K10-PA	1392	1246.11	183	1.72351
Or2a-PA	1194	1048.11	5	0.0559865
CG3071-PA	1608	1462.11	88	0.706354
CG2854-PA	1476	1330.11	3	0.02647
Raf-PA	2220	2074.11	58.5	0.331012
Raf-PE	2220	2074.11	58.5	0.331012
CG2841-PB	3705	3559.11	190	0.626515
CG2841-PC	3705	3559.11	190	0.626515
CG2841-PA	3705	3559.11	190	0.626515
CG2841-PD	3705	3559.11	190	0.626515
CG2841-PE	3705	3559.11	190	0.626515
CG2841-PF	3720	3574.11	0	0
mRpL14-PA	486	340.463	11	0.379177
mRpL14-PB	486	340.463	11	0.379177
Ilp6-PA	324	181.939	0.5	0.0322525
Ilp6-PB	324	181.939	0.5	0.0322525
Ilp6-PC	324	181.939	0.5	0.0322525
Ilp6-PD	324	181.939	0.5	0.0322525
CG14050-PA	780	634.108	2.5	0.0462696
CG14050-PB	780	634.108	2.5	0.0462696
CG2865-PA	1305	1159.11	108	1.0935
CG2865-PB	1305	1159.11	108	1.0935
CG2918-PA	2772	2626.11	10632	47.514
CG2918-PB	2772	2626.11	10632	47.514
CG2924-PA	1194	1048.11	69.5	0.778212
CG2924-PE	1194	1048.11	69.5	0.778212
CG2924-PB	1194	1048.11	69.5	0.778212
CG2924-PD	1194	1048.11	69.5	0.778212
temp-PA	1197	1051.11	11	0.122819
temp-PB	1197	1051.11	11	0.122819
CG3078-PA	2232	2086.11	0	0
CG3078-PB	2235	2089.11	0	0
CG3078-PC	2250	2104.11	0	0
CG3078-PD	2298	2152.11	0	0
CG3191-PA	930	784.108	21	0.314313
CG3191-PC	930	784.108	21	0.314313
crn-PA	2109	1963.11	239	1.4288
kz-PA	3579	3433.11	35.5	0.121356
kz-PB	3579	3433.11	35.5	0.121356
Vinc-PA	2886	2740.11	148	0.633889
Vinc-PB	2886	2740.11	148	0.633889
Vinc-PC	2886	2740.11	148	0.633889
FarO-PA	1515	1369.11	6	0.0514319
CG14053-PA	693	547.108	0	0
CG14053-PB	693	547.108	0	0
Nmd3-PA	1566	1420.11	260	2.14868
Cyp4d14-PA	1524	1378.11	0	0
Cyp4d14-PB	1533	1387.11	0	0
Cyp4d1-PB	1512	1366.11	0	0
Cyp4d1-PA	1539	1393.11	0	0
wapl-PA	5226	5080.11	130.46	0.301386
wapl-PB	3279	3133.11	58.0802	0.217556
wapl-PC	5226	5080.11	130.46	0.301386
bcn92-PA	279	140.355	78	6.52208
ph-p-PA	4770	4624.11	268.662	0.681863
ph-p-PB	4041	3895.11	0	0
ph-p-PC	4041	3895.11	0	0
ph-p-PD	4041	3895.11	0	0
ph-d-PA	4614	4468.11	61.788	0.162293
ph-d-PB	4080	3934.11	74.5503	0.222394
CG16903-PA	1683	1537.11	266	2.03094
AANATL7-PA	687	541.162	1879.25	40.7545
AANATL7-PB	687	541.162	1879.25	40.7545
AANATL7-PC	687	541.162	1879.25	40.7545
AANATL7-PD	687	541.162	1879.25	40.7545
wds-PA	1086	940.108	90	1.12353
wds-PB	1086	940.108	90	1.12353
egh-PC	1374	1228.11	179	1.71055
egh-PB	1374	1228.11	179	1.71055
egh-PD	1374	1228.11	179	1.71055
Seipin-PA	1113	967.108	25	0.303378
brv3-PC	2253	2107.11	28	0.155952
brv3-PB	2160	2014.11	0	0
Tsp3A-PA	915	769.108	6	0.0915552
Tsp3A-PB	915	769.108	6	0.0915552
eIF3g1-PA	810	664.108	1563	27.621
Smyd3-PB	1407	1261.11	92	0.856159
Klp3A-PA	3639	3493.11	24.5	0.0823139
Klp3A-PB	3639	3493.11	24.5	0.0823139
CG13760-PC	723	577.108	30.0649	0.611395
CG13760-PD	669	523.162	39.9351	0.895854
Vha36-3-PB	750	604.108	288.586	5.60633
Vha36-3-PC	750	604.108	288.586	5.60633
boi-PB	2997	2851.11	0	0
boi-PA	1644	1498.11	13	0.10184
boi-PE	2997	2851.11	0	0
boi-PF	2997	2851.11	0	0
boi-PG	3318	3172.11	0	0
tko-PB	423	278.168	49.517	2.08914
tko-PC	465	319.662	4.48297	0.164586
gt-PB	1347	1201.11	2	0.0195419
CG32797-PA	609	463.162	0	0
CG12496-PA	1062	916.108	0	0
sgg-PD	3204	3058.11	246.428	0.945707
sgg-PH	1545	1399.11	87.142	0.730963
sgg-PI	1545	1399.11	87.142	0.730963
sgg-PJ	1728	1582.11	0	0
sgg-PG	1491	1345.11	140.87	1.22908
sgg-PK	1251	1105.11	0	0
sgg-PB	1545	1399.11	87.142	0.730963
sgg-PA	1728	1582.11	0	0
sgg-PE	1545	1399.11	87.142	0.730963
sgg-PF	1545	1399.11	87.142	0.730963
sgg-PC	1545	1399.11	87.142	0.730963
sgg-PM	2319	2173.11	214.978	1.161
sgg-PN	1251	1105.11	0	0
sgg-PO	1326	1180.11	0	0
sgg-PP	3381	3235.11	75.5036	0.273904
sgg-PQ	3507	3361.11	0	0
sgg-PR	1794	1648.11	63.3674	0.451231
per-PA	3657	3511.11	34	0.113646
per-PB	3657	3511.11	34	0.113646
CG2662-PA	1341	1195.11	10.5	0.10311
CG2662-PB	1341	1195.11	10.5	0.10311
eIF2Bbeta-PA	1059	913.108	420	5.39816
CG2681-PA	1881	1735.11	0	0
CG2694-PA	2478	2332.11	0	0
CG2694-PB	2022	1876.11	44.8029	0.280264
CG2694-PD	2469	2323.11	5.19711	0.026255
fs(1)Yb-PA	3129	2983.11	1	0.00393414
fs(1)Ya-PA	2091	1945.11	11	0.0663694
dwg-PA	1779	1633.11	70	0.50304
CG2712-PA	1506	1360.11	79	0.681668
CG12498-PA	786	640.108	0	0
w-PA	2064	1918.11	6	0.0367111
CG32795-PA	1164	1018.11	57.6	0.663969
CG32795-PB	1164	1018.11	57.6	0.663969
CG32795-PC	1164	1018.11	57.6	0.663969
CG32795-PD	1164	1018.11	57.6	0.663969
CG32795-PE	1164	1018.11	57.6	0.663969
Syx4-PA	1002	856.108	11.2646	0.154421
Syx4-PB	774	628.108	0.735418	0.013741
crm-PB	2949	2803.11	49	0.205152
crm-PA	2949	2803.11	49	0.205152
CG2701-PA	2208	2062.11	498	2.83424
CG2685-PA	1659	1513.11	218	1.69085
CG2680-PB	918	772.108	0	0
Ugalt-PA	1074	928.108	702.647	8.88501
Ugalt-PB	1107	961.108	118.705	1.4495
Ugalt-PC	1074	928.108	702.647	8.88501
Spg7-PA	2460	2314.11	71	0.360076
Spg7-PC	2460	2314.11	71	0.360076
dyw-PA	783	637.108	4	0.0736828
CG2652-PA	708	562.108	0	0
HLH3B-PA	1131	985.108	0	0
N-PA	8112	7966.11	5.5	0.00810281
N-PB	8112	7966.11	5.5	0.00810281
CG3939-PA	408	263.414	82	3.65338
CG3939-PB	408	263.414	82	3.65338
dnc-PA	2106	1960.11	0	0
dnc-PE	1929	1783.11	0	0
dnc-PN	2952	2806.11	63.432	0.265292
dnc-PG	2445	2299.11	0	0
dnc-PF	1989	1843.11	12.7388	0.0811145
dnc-PL	1566	1420.11	0	0
dnc-PB	3630	3484.11	47.9538	0.161529
dnc-PI	3213	3067.11	0	0
dnc-PC	3174	3028.11	0	0
dnc-PJ	3213	3067.11	0	0
dnc-PD	3207	3061.11	69.9216	0.268072
dnc-PP	1929	1783.11	0	0
dnc-PQ	2112	1966.11	0	0
dnc-PR	2112	1966.11	0	0
dnc-PS	3630	3484.11	47.9538	0.161529
dnc-PT	2148	2002.11	0	0
dnc-PU	2148	2002.11	0	0
ng1-PA	324	181.939	0	0
Sgs4-PC	864	718.108	0	0
CG10801-PA	1677	1531.11	0	0
CG10801-PB	1584	1438.11	0	0
CG12206-PA	1749	1603.11	0	0
CG12206-PB	1749	1603.11	0	0
CG12206-PC	1749	1603.11	0	0
CG16781-PA	1152	1006.11	2.99964	0.03499
CG16781-PB	1161	1015.11	0.000359149	4.15223e-06
CG16782-PA	603	457.162	4	0.102685
CG14269-PA	573	427.206	0	0
CG14269-PB	573	427.206	0	0
CG12535-PB	618	472.162	0.8	0.0198846
CG12535-PF	618	472.162	0.8	0.0198846
CG12535-PC	618	472.162	0.8	0.0198846
CG12535-PD	618	472.162	0.8	0.0198846
CG12535-PE	618	472.162	0.8	0.0198846
CG10793-PA	1440	1294.11	1	0.00906877
Pig1-PB	519	373.322	0	0
ng4-PA	174	57.1773	0	0
ng3-PB	441	296.053	0	0
ng2-PA	339	196.095	0	0
CG14265-PB	360	216.271	0	0
Fcp3C-PA	849	703.108	8	0.133532
CG18508-PA	300	159.56	77	5.6635
CG18508-PB	300	159.56	77	5.6635
CG3526-PA	690	544.108	0	0
CG3526-PC	666	520.162	0	0
CG32793-PA	2481	2335.11	0	0
CG3592-PA	750	604.108	0	0
CG3598-PA	819	673.108	0	0
CG14420-PA	882	736.108	0	0
CG14421-PA	717	571.108	0	0
CG14422-PA	885	739.108	0	0
CG14423-PA	918	772.108	4	0.0607996
CG17959-PA	447	301.725	0	0
CG3603-PA	750	604.108	43	0.835358
CG3603-PB	750	604.108	43	0.835358
kirre-PB	2871	2725.11	1.71429	0.00738276
kirre-PA	2871	2725.11	1.71429	0.00738276
kirre-PC	2871	2725.11	1.71429	0.00738276
kirre-PD	2871	2725.11	1.71429	0.00738276
kirre-PE	2871	2725.11	1.71429	0.00738276
kirre-PF	2871	2725.11	1.71429	0.00738276
kirre-PG	2871	2725.11	1.71429	0.00738276
CG4116-PA	795	649.108	0	0
CG4116-PB	702	556.108	0	0
rst-PA	2295	2149.11	4	0.0218434
rst-PB	2295	2149.11	4	0.0218434
CG14424-PA	792	646.108	0	0
CG14419-PA	588	442.162	0	0
CG14418-PA	984	838.108	0	0
CG14418-PB	855	709.108	0	0
CG14417-PA	993	847.108	0	0
CG14416-PA	777	631.108	0	0
CG10802-PA	1311	1165.11	187.461	1.88827
CG10802-PB	1239	1093.11	23.5387	0.252719
CG10803-PA	1914	1768.11	0	0
CG10803-PB	1725	1579.11	0	0
CG10803-PC	1725	1579.11	0	0
CG10803-PD	1725	1579.11	0	0
CG10803-PE	1854	1708.11	81	0.55653
CG13021-PA	333	190.467	0	0
CG13021-PB	333	190.467	0	0
ppk8-PG	1299	1153.11	3	0.0305331
ppk8-PH	1710	1564.11	0	0
Ilp7-PA	480	334.564	0	0
Mnt-PC	1749	1603.11	0	0
Mnt-PA	1749	1603.11	0	0
Mnt-PI	2373	2227.11	42.5007	0.223962
Mnt-PJ	1752	1606.11	20.6078	0.150583
Mnt-PD	2373	2227.11	150.092	0.790922
Mnt-PE	1749	1603.11	0	0
