target_id	length	eff_length	est_counts	tpm
fz3-PC	1746	1577.53	1381.63	3.39518
CG16989-PC	3138	2969.53	562.5	0.73432
CG16989-PD	3138	2969.53	562.5	0.73432
CG14635-PA	360	193.713	0	0
CG13358-PD	906	737.535	0	0
CG13359-PA	1482	1313.53	25	0.0737819
Rbf-PA	2538	2369.53	666	1.08959
CG13360-PA	1266	1097.53	91	0.321421
RpL22-PA	900	731.535	28454.1	150.786
CG13361-PA	1437	1268.53	54	0.165022
CG13362-PA	969	800.535	498	2.41157
Hmt4-20-PA	3903	3734.53	662.5	0.687703
Hmt4-20-PB	3903	3734.53	662.5	0.687703
RpL36-PA	348	182.226	3564.8	75.836
RpL36-PB	348	182.226	3564.8	75.836
RpL36-PD	348	182.226	3564.8	75.836
RpL36-PC	348	182.226	3564.8	75.836
RpL36-PE	348	182.226	3564.8	75.836
CG13364-PA	195	54.9289	2228	157.241
CG13365-PA	345	179.373	285	6.15942
spdi-PA	2853	2684.53	0	0
spdi-PB	3285	3116.53	468.325	0.582541
spdi-PC	3285	3116.53	468.325	0.582541
spdi-PD	2850	2681.53	76.5403	0.110652
spdi-PE	2853	2684.53	0	0
spdi-PF	3285	3116.53	468.325	0.582541
spdi-PG	2829	2660.53	68.4849	0.0997878
CG14634-PB	282	122.355	0	0
CG11664-PA	765	596.535	6898	44.8269
CG11663-PA	459	290.892	0	0
CG11663-PB	459	290.892	0	0
MED22-PA	432	264.083	182	2.67166
CG32815-PC	1149	980.535	13.5	0.0533731
CG32815-PD	1149	980.535	13.5	0.0533731
TRAM-PB	1107	938.535	2241.6	9.2589
TRAM-PA	1107	938.535	2241.6	9.2589
TRAM-PC	1107	938.535	2241.6	9.2589
TRAM-PD	1107	938.535	2241.6	9.2589
TRAM-PE	1107	938.535	2241.6	9.2589
mus81-PA	1281	1112.53	51	0.177708
CG18823-PA	321	156.984	0	0
CG14631-PA	399	231.503	0	0
CG3021-PA	1170	1001.53	818	3.1662
CG14629-PA	960	791.535	13	0.0636685
CG14628-PA	426	258.136	2	0.0300354
CG3655-PA	1692	1523.53	0	0
CG3655-PB	1692	1523.53	0	0
CG3655-PC	1791	1622.53	67	0.160078
CG3655-PD	1692	1523.53	0	0
Cdc45-PA	1728	1559.53	209	0.519521
CG11638-PA	1164	995.535	9	0.0350459
TfIIA-S-2-PA	324	159.709	0	0
CG3690-PA	1677	1508.53	2	0.00513956
CG3690-PB	1677	1508.53	2	0.00513956
CG3699-PA	756	587.535	25	0.164952
CG3703-PA	2136	1967.53	31	0.0610788
CG3704-PA	1149	980.535	450	1.7791
CG3706-PA	1335	1166.53	2	0.00664636
CG3708-PB	1089	920.535	3	0.0126338
CG3713-PA	252	97.0476	0	0
CG3713-PB	252	97.0476	0	0
CG32814-PB	735	566.535	1	0.00684266
CG11378-PA	939	770.535	1.33333	0.00670808
CG11378-PB	939	770.535	1.33333	0.00670808
CG11378-PC	939	770.535	1.33333	0.00670808
CG11379-PA	606	437.535	0	0
CG11379-PB	606	437.535	0	0
CG14627-PA	813	644.535	0	0
CG14627-PB	813	644.535	0	0
CG14626-PA	1029	860.535	4	0.0180195
CG11380-PA	1710	1541.53	2	0.00502954
CG11380-PB	1710	1541.53	2	0.00502954
CG14625-PB	2271	2102.53	1	0.00184378
CG11381-PA	1311	1142.53	0	0
CG14624-PA	693	524.535	0	0
CG11382-PB	1518	1349.53	0	0
CG11382-PC	1518	1349.53	0	0
CG32812-PA	678	509.535	9	0.0684731
CG32812-PB	678	509.535	9	0.0684731
fs(1)N-PA	6357	6188.53	5	0.00313209
Naa30A-PA	1134	965.535	477	1.91515
Naa30A-PD	1077	908.535	0	0
Tsp2A-PA	735	566.535	10.5	0.0718479
Tsp2A-PB	735	566.535	10.5	0.0718479
CG11417-PA	2316	2147.53	524	0.945894
CG14770-PA	456	287.921	8	0.107713
ssx-PB	1332	1163.53	79.045	0.263358
ssx-PC	504	335.61	0	0
ssx-PD	1458	1289.53	1080.91	3.24944
ssx-PE	1332	1163.53	79.045	0.263358
AMPKalpha-PA	1749	1580.53	643.333	1.57791
AMPKalpha-PB	1749	1580.53	643.333	1.57791
AMPKalpha-PC	1749	1580.53	643.333	1.57791
CG32813-PD	1719	1550.53	0	0
CG32813-PB	1719	1550.53	0	0
CG32813-PL	1719	1550.53	0	0
CG32813-PM	1719	1550.53	0	0
CG32813-PN	1719	1550.53	0	0
CG32813-PH	1746	1577.53	5.47103	0.0134444
CG32813-PI	1719	1550.53	0	0
CG32813-PJ	1719	1550.53	0	0
CG32813-PK	1719	1550.53	0	0
CG32813-PO	2100	1931.53	655.529	1.31565
Rilpl-PA	1332	1163.53	214.696	0.715311
Rilpl-PB	1347	1178.53	0	0
Rilpl-PC	1461	1292.53	635.304	1.90542
Lrpprc2-PA	3219	3050.53	886	1.12592
CG14785-PA	1413	1244.53	56	0.174435
CG3719-PA	483	314.738	593	7.30394
png-PA	876	707.535	2	0.0109581
CG12773-PA	2139	1970.53	882	1.73515
CG12773-PC	2139	1970.53	882	1.73515
CG12773-PB	2136	1967.53	0	0
MTPAP-PA	1839	1670.53	106.5	0.247141
MTPAP-PB	867	698.535	0	0
MTPAP-PC	1839	1670.53	106.5	0.247141
CG11409-PB	3840	3671.53	10	0.0105585
CG11409-PC	3840	3671.53	10	0.0105585
DAAM-PB	3462	3293.53	0	0
DAAM-PA	3345	3176.53	0	0
DAAM-PG	3462	3293.53	0	0
DAAM-PE	3462	3293.53	0	0
DAAM-PF	3462	3293.53	0	0
DAAM-PD	4392	4223.53	21	0.019275
CG32811-PB	234	82.7539	0	0
Atf3-PA	1842	1673.53	0	0
Atf3-PB	2067	1898.53	352	0.718746
Atf3-PC	1842	1673.53	0	0
CG11403-PA	2586	2417.53	92	0.147525
CG11398-PA	990	821.535	7	0.0330311
CG11398-PD	990	821.535	7	0.0330311
CG11384-PA	1767	1598.53	0	0
eIF4E7-PA	1290	1121.53	0	0
CG14777-PB	591	422.535	65.8	0.603691
CG14777-PD	591	422.535	65.8	0.603691
CG14777-PE	591	422.535	65.8	0.603691
CG14777-PC	591	422.535	65.8	0.603691
CG14777-PF	591	422.535	65.8	0.603691
CG14778-PA	561	392.575	38	0.375242
CG14780-PA	909	740.535	0	0
rush-PA	951	782.535	392.5	1.94441
rush-PB	951	782.535	392.5	1.94441
inc-PB	636	467.535	135	1.11936
inc-PD	636	467.535	135	1.11936
inc-PC	636	467.535	135	1.11936
dor-PA	3009	2840.53	1644	2.24364
hfw-PA	1836	1667.53	776.5	1.80517
hfw-PB	1836	1667.53	776.5	1.80517
CG14797-PB	591	422.535	1	0.00917464
CG14797-PC	666	497.535	0	0
b6-PA	1677	1508.53	2	0.00513956
Scgdelta-PA	1215	1046.53	4.25	0.015743
Scgdelta-PC	1215	1046.53	4.25	0.015743
Scgdelta-PD	1215	1046.53	4.25	0.015743
Scgdelta-PE	1215	1046.53	4.25	0.015743
CG3795-PA	918	749.535	0	0
CG3795-PB	918	749.535	0	0
a6-PA	1230	1061.53	121	0.441878
a6-PB	1230	1061.53	121	0.441878
a6-PC	1230	1061.53	121	0.441878
CG3740-PA	423	255.136	649	9.86109
Mur2B-PA	5388	5219.53	48.6312	0.0361189
Mur2B-PC	5388	5219.53	48.6312	0.0361189
Mur2B-PB	3435	3266.53	681.738	0.809061
CG14795-PB	351	185.152	0	0
sta-PA	813	644.535	14847.8	89.3029
sta-PB	813	644.535	14847.8	89.3029
sta-PE	813	644.535	14847.8	89.3029
sta-PF	813	644.535	14847.8	89.3029
Rab27-PB	711	542.535	0	0
Rab27-PC	693	524.535	0	0
CG32808-PA	855	686.535	24	0.135519
O-fut2-PA	1473	1304.53	1281	3.80667
CG14787-PA	783	614.535	1	0.00630819
CG32806-PA	618	449.535	0	0
MED18-PA	654	485.535	450.103	3.59371
MED18-PC	153	29.2362	41.8973	5.55541
CG14803-PA	3309	3140.53	443	0.546829
CG14803-PB	3294	3125.53	0	0
Vps26-PA	1437	1268.53	1293	3.95137
CG14805-PA	1521	1352.53	526	1.50761
Coa8-PA	531	362.575	242.5	2.59277
Coa8-PB	531	362.575	242.5	2.59277
mRpL16-PA	732	563.535	159.5	1.09721
mRpL16-PB	732	563.535	159.5	1.09721
mip130-PA	2961	2792.53	717	0.995341
Rbcn-3B-PA	4578	4409.53	614.5	0.540232
Rbcn-3B-PB	4578	4409.53	614.5	0.540232
Ocrl-PA	2553	2384.53	221.5	0.360099
Ocrl-PB	2553	2384.53	221.5	0.360099
CG11596-PB	1206	1037.53	0	0
CG11596-PC	1371	1202.53	320.534	1.0333
CG11596-PA	1320	1151.53	126.466	0.425742
CG11596-PD	1206	1037.53	0	0
CG11596-PE	1206	1037.53	0	0
CG3587-PA	900	731.535	226	1.19764
CG4194-PA	795	626.535	14	0.0866232
Rtca-PA	1086	917.535	117	0.494328
Rtca-PB	1086	917.535	117	0.494328
CG4045-PA	771	602.535	317	2.03952
CG4199-PC	1782	1613.53	48.1667	0.115723
CG4199-PD	1782	1613.53	48.1667	0.115723
CG4199-PB	1782	1613.53	48.1667	0.115723
CG4199-PA	1659	1490.53	0	0
CG4199-PG	1782	1613.53	48.1667	0.115723
CG4199-PH	1782	1613.53	48.1667	0.115723
CG4199-PI	1782	1613.53	48.1667	0.115723
CG14054-PA	618	449.535	3.50519	0.0302273
CG4281-PA	2091	1922.53	1283	2.58704
Sik2-PA	4197	4028.53	418.386	0.402607
moody-PA	2013	1844.53	65.8358	0.138365
moody-PB	2013	1844.53	65.8358	0.138365
moody-PC	1902	1733.53	74.8284	0.167334
moody-PD	1902	1733.53	74.8284	0.167334
moody-PE	2013	1844.53	65.8358	0.138365
moody-PF	2013	1844.53	65.8358	0.138365
CG4325-PA	477	308.832	78	0.979094
CG4325-PB	477	308.832	78	0.979094
Actn-PC	2754	2585.53	329.164	0.49353
Actn-PB	2688	2519.53	227.583	0.350163
Actn-PA	2688	2519.53	147.672	0.227212
Actn-PD	2688	2519.53	227.583	0.350163
Actn-PF	2694	2525.53	15.9246	0.0244437
Actn-PG	2754	2585.53	329.164	0.49353
Actn-PH	2754	2585.53	329.164	0.49353
Actn-PI	2688	2519.53	227.583	0.350163
Actn-PJ	2754	2585.53	329.164	0.49353
usp-PA	1527	1358.53	625.5	1.78488
usp-PB	1527	1358.53	625.5	1.78488
PIG-K-PA	1068	899.535	1172	5.05081
CG3857-PA	1464	1295.53	175	0.523649
eIF2Bepsilon-PA	2010	1841.53	529.5	1.11465
eIF2Bepsilon-PB	2010	1841.53	529.5	1.11465
Edem1-PC	2949	2780.53	1261.12	1.75824
Edem1-PB	2949	2780.53	1261.12	1.75824
Edem1-PA	2949	2780.53	1261.12	1.75824
Edem1-PE	3015	2846.53	1223.53	1.66628
Edem1-PD	2949	2780.53	1261.12	1.75824
CG32801-PA	477	308.832	3.02154	0.0379278
trr-PC	7233	7064.53	744	0.408264
trr-PD	7296	7127.53	0	0
CG14818-PA	291	130.287	313	9.31313
CG14818-PB	291	130.287	313	9.31313
CG14817-PA	321	156.984	212.5	5.24755
CG14817-PB	321	156.984	212.5	5.24755
Pgam5-PA	870	701.535	673.962	3.72424
Pgam5-PB	867	698.535	114.038	0.632867
Pex5-PA	1845	1676.53	579.167	1.33919
Pex5-PB	1680	1511.53	186.833	0.479168
Gcna-PB	3159	2990.53	0	0
Gcna-PA	3093	2924.53	27.5	0.0364525
Gcna-PD	3093	2924.53	27.5	0.0364525
deltaCOP-PA	1599	1430.53	3804.75	10.3105
deltaCOP-PB	1596	1427.53	6873.25	18.665
Lamtor5-PA	303	140.909	162.5	4.47061
Lamtor5-PB	303	140.909	162.5	4.47061
CG14811-PB	714	545.535	5	0.0355303
CG4025-PA	741	572.535	616	4.17091
Unc-76-PB	1425	1256.53	106.667	0.329083
Unc-76-PA	1425	1256.53	106.667	0.329083
Unc-76-PC	1425	1256.53	106.667	0.329083
Unc-76-PD	870	701.535	0	0
csw-PA	2526	2357.53	959.206	1.57727
csw-PB	2838	2669.53	571.741	0.830262
csw-PC	2049	1880.53	0	0
csw-PD	2685	2516.53	81.053	0.124858
D2hgdh-PB	1602	1433.53	338.333	0.91493
D2hgdh-PC	1602	1433.53	338.333	0.91493
D2hgdh-PA	1602	1433.53	338.333	0.91493
Pgd-PA	1446	1277.53	625	1.89653
Pgd-PB	1446	1277.53	625	1.89653
CG3630-PA	1116	947.535	43	0.175924
CG3630-PB	1044	875.535	0	0
CG3630-PC	1116	947.535	43	0.175924
CG3630-PD	1116	947.535	43	0.175924
ND-B14.5A-PA	312	148.91	411.5	10.7127
ND-B14.5A-PB	312	148.91	411.5	10.7127
Cyp4d2-PA	1506	1337.53	80.7257	0.233969
Cyp4d2-PB	1506	1337.53	80.7257	0.233969
Cyp4ae1-PA	1491	1322.53	51.139	0.149898
pn-PA	1218	1049.53	226	0.834763
CG17776-PA	213	67.3714	197.5	11.3643
CG17776-PB	213	67.3714	197.5	11.3643
CG17777-PB	333	168.044	0	0
CG17777-PC	333	168.044	0	0
CG3457-PA	579	410.535	0	0
CG3457-PB	579	410.535	0	0
Mct1-PA	1881	1712.53	9	0.020373
Mct1-PB	1881	1712.53	9	0.020373
CG14052-PB	492	323.61	0	0
pcx-PE	10254	10085.5	1.22765	0.000471876
pcx-PF	10242	10073.5	609.886	0.234703
pcx-PC	10242	10073.5	609.886	0.234703
fs(1)K10-PA	1392	1223.53	338	1.07091
Or2a-PA	1194	1025.53	3	0.0113402
CG3071-PA	1608	1439.53	351	0.945228
CG2854-PA	1476	1307.53	10	0.0296482
Raf-PA	2220	2051.53	204.5	0.386426
Raf-PE	2220	2051.53	204.5	0.386426
CG2841-PB	3705	3536.53	346.071	0.379349
CG2841-PC	3705	3536.53	346.071	0.379349
CG2841-PA	3705	3536.53	346.071	0.379349
CG2841-PD	3705	3536.53	346.071	0.379349
CG2841-PE	3705	3536.53	346.071	0.379349
CG2841-PF	3720	3551.53	134.646	0.146971
mRpL14-PA	486	317.675	60	0.732183
mRpL14-PB	486	317.675	60	0.732183
Ilp6-PA	324	159.709	1.5	0.0364095
Ilp6-PB	324	159.709	1.5	0.0364095
Ilp6-PC	324	159.709	1.5	0.0364095
Ilp6-PD	324	159.709	1.5	0.0364095
CG14050-PA	780	611.535	4.5	0.0285261
CG14050-PB	780	611.535	4.5	0.0285261
CG2865-PA	1305	1136.53	308	1.05056
CG2865-PB	1305	1136.53	308	1.05056
CG2918-PA	2772	2603.53	22721	33.8311
CG2918-PB	2772	2603.53	22721	33.8311
CG2924-PA	1194	1025.53	156.75	0.592528
CG2924-PE	1194	1025.53	156.75	0.592528
CG2924-PB	1194	1025.53	156.75	0.592528
CG2924-PD	1194	1025.53	156.75	0.592528
temp-PA	1197	1028.53	53.5	0.201644
temp-PB	1197	1028.53	53.5	0.201644
CG3078-PA	2232	2063.53	7.50531	0.0140997
CG3078-PB	2235	2066.53	1.4942	0.00280297
CG3078-PC	2250	2081.53	0.000483962	9.01321e-07
CG3078-PD	2298	2129.53	0	0
CG3191-PA	930	761.535	44.5	0.226528
CG3191-PC	930	761.535	44.5	0.226528
crn-PA	2109	1940.53	716	1.43035
kz-PA	3579	3410.53	126	0.143219
kz-PB	3579	3410.53	126	0.143219
Vinc-PA	2886	2717.53	419.667	0.598661
Vinc-PB	2886	2717.53	419.667	0.598661
Vinc-PC	2886	2717.53	419.667	0.598661
FarO-PA	1515	1346.53	11	0.0316684
CG14053-PA	693	524.535	2	0.0147811
CG14053-PB	693	524.535	2	0.0147811
Nmd3-PA	1566	1397.53	1075	2.98193
Cyp4d14-PA	1524	1355.53	4.45442	0.0127389
Cyp4d14-PB	1533	1364.53	0	0
Cyp4d1-PB	1512	1343.53	0	0
Cyp4d1-PA	1539	1370.53	0	0
wapl-PA	5226	5057.53	481.856	0.369343
wapl-PB	3279	3110.53	124.289	0.154899
wapl-PC	5226	5057.53	481.856	0.369343
bcn92-PA	279	119.713	156	5.05169
ph-p-PA	4770	4601.53	541.956	0.456576
ph-p-PB	4041	3872.53	16.922	0.0169397
ph-p-PC	4041	3872.53	16.922	0.0169397
ph-p-PD	4041	3872.53	16.922	0.0169397
ph-d-PA	4614	4445.53	209.293	0.182508
ph-d-PB	4080	3911.53	60.985	0.0604404
CG16903-PA	1683	1514.53	773	1.97857
AANATL7-PA	687	518.535	4240	31.6986
AANATL7-PB	687	518.535	4240	31.6986
AANATL7-PC	687	518.535	4240	31.6986
AANATL7-PD	687	518.535	4240	31.6986
wds-PA	1086	917.535	197	0.832329
wds-PB	1086	917.535	197	0.832329
egh-PC	1374	1205.53	612.667	1.97014
egh-PB	1374	1205.53	612.667	1.97014
egh-PD	1374	1205.53	612.667	1.97014
Seipin-PA	1113	944.535	108	0.443259
brv3-PC	2253	2084.53	112	0.208286
brv3-PB	2160	1991.53	0	0
Tsp3A-PA	915	746.535	19.5	0.10126
Tsp3A-PB	915	746.535	19.5	0.10126
eIF3g1-PA	810	641.535	4344	26.2495
Smyd3-PB	1407	1238.53	320	1.0016
Klp3A-PA	3639	3470.53	62	0.0692543
Klp3A-PB	3639	3470.53	62	0.0692543
CG13760-PC	723	554.535	82.3511	0.575694
CG13760-PD	669	500.535	138.649	1.07383
Vha36-3-PB	750	581.535	346.1	2.30716
Vha36-3-PC	750	581.535	346.1	2.30716
boi-PB	2997	2828.53	0.696855	0.000955064
boi-PA	1644	1475.53	41.9094	0.110107
boi-PE	2997	2828.53	0.696855	0.000955064
boi-PF	2997	2828.53	0.696855	0.000955064
boi-PG	3318	3149.53	0	0
tko-PB	423	255.136	301.067	4.5745
tko-PC	465	296.892	1.93266	0.0252354
gt-PB	1347	1178.53	4	0.0131574
CG32797-PA	609	440.535	0	0
CG12496-PA	1062	893.535	0	0
sgg-PD	3204	3035.53	427.289	0.545679
sgg-PH	1545	1376.53	226.53	0.637954
sgg-PI	1545	1376.53	226.53	0.637954
sgg-PJ	1728	1559.53	0	0
sgg-PG	1491	1322.53	340.172	0.997111
sgg-PK	1251	1082.53	0	0
sgg-PB	1545	1376.53	226.53	0.637954
sgg-PA	1728	1559.53	0	0
sgg-PE	1545	1376.53	226.53	0.637954
sgg-PF	1545	1376.53	226.53	0.637954
sgg-PC	1545	1376.53	226.53	0.637954
sgg-PM	2319	2150.53	110.878	0.199871
sgg-PN	1251	1082.53	0	0
sgg-PO	1326	1157.53	16.209	0.0542843
sgg-PP	3381	3212.53	21.2458	0.0256376
sgg-PQ	3507	3338.53	0	0
sgg-PR	1794	1625.53	133.028	0.317248
per-PA	3657	3488.53	81	0.0900106
per-PB	3657	3488.53	81	0.0900106
CG2662-PA	1341	1172.53	45.5	0.150431
CG2662-PB	1341	1172.53	45.5	0.150431
eIF2Bbeta-PA	1059	890.535	1211	5.27163
CG2681-PA	1881	1712.53	12	0.027164
CG2694-PA	2478	2309.53	0	0
CG2694-PB	2022	1853.53	151.267	0.31637
CG2694-PD	2469	2300.53	25.7331	0.0433625
fs(1)Yb-PA	3129	2960.53	1	0.00130943
fs(1)Ya-PA	2091	1922.53	47	0.0947709
dwg-PA	1779	1610.53	234	0.563245
CG2712-PA	1506	1337.53	120	0.347798
CG12498-PA	786	617.535	0	0
w-PA	2064	1895.53	0	0
CG32795-PA	1164	995.535	181.4	0.70637
CG32795-PB	1164	995.535	181.4	0.70637
CG32795-PC	1164	995.535	181.4	0.70637
CG32795-PD	1164	995.535	181.4	0.70637
CG32795-PE	1164	995.535	181.4	0.70637
Syx4-PA	1002	833.535	17.9996	0.0837125
Syx4-PB	774	605.535	0.000404034	2.58661e-06
crm-PB	2949	2780.53	168	0.234225
crm-PA	2949	2780.53	168	0.234225
CG2701-PA	2208	2039.53	1728	3.28446
CG2685-PA	1659	1490.53	422	1.09754
CG2680-PB	918	749.535	0	0
Ugalt-PA	1074	905.535	2379	10.1845
Ugalt-PB	1107	938.535	649.002	2.68069
Ugalt-PC	1074	905.535	2379	10.1845
Spg7-PA	2460	2291.53	259	0.438152
Spg7-PC	2460	2291.53	259	0.438152
dyw-PA	783	614.535	14	0.0883147
CG2652-PA	708	539.535	0	0
HLH3B-PA	1131	962.535	0	0
N-PA	8112	7943.53	26	0.0126885
N-PB	8112	7943.53	26	0.0126885
CG3939-PA	408	240.385	167.5	2.70121
CG3939-PB	408	240.385	167.5	2.70121
dnc-PA	2106	1937.53	0	0
dnc-PE	1929	1760.53	4.43634e-08	9.7686e-11
dnc-PN	2952	2783.53	113.63	0.158252
dnc-PG	2445	2276.53	9.0656e-07	1.54374e-09
dnc-PF	1989	1820.53	0	0
dnc-PL	1566	1397.53	0.00807738	2.24057e-05
dnc-PB	3630	3461.53	44.3787	0.0497001
dnc-PI	3213	3044.53	0	0
dnc-PC	3174	3005.53	6.49909	0.00838266
dnc-PJ	3213	3044.53	0	0
dnc-PD	3207	3038.53	116.737	0.148935
dnc-PP	1929	1760.53	4.43634e-08	9.7686e-11
dnc-PQ	2112	1943.53	12.2446	0.0244233
dnc-PR	2112	1943.53	12.2446	0.0244233
dnc-PS	3630	3461.53	44.3787	0.0497001
dnc-PT	2148	1979.53	8.9393	0.0175062
dnc-PU	2148	1979.53	8.9393	0.0175062
ng1-PA	324	159.709	0	0
Sgs4-PC	864	695.535	0	0
CG10801-PA	1677	1508.53	0	0
CG10801-PB	1584	1415.53	5	0.0136931
CG12206-PA	1749	1580.53	0	0
CG12206-PB	1749	1580.53	0	0
CG12206-PC	1749	1580.53	0	0
CG16781-PA	1152	983.535	0	0
CG16781-PB	1161	992.535	0	0
CG16782-PA	603	434.535	3	0.0267638
CG14269-PA	573	404.575	0.5	0.00479095
CG14269-PB	573	404.575	0.5	0.00479095
CG12535-PB	618	449.535	3	0.0258708
CG12535-PF	618	449.535	3	0.0258708
CG12535-PC	618	449.535	3	0.0258708
CG12535-PD	618	449.535	3	0.0258708
CG12535-PE	618	449.535	3	0.0258708
CG10793-PA	1440	1271.53	6	0.0182926
Pig1-PB	519	350.575	0	0
ng4-PA	174	41.399	0	0
ng3-PB	441	272.976	7	0.0994089
ng2-PA	339	173.784	0	0
CG14265-PB	360	193.713	0	0
Fcp3C-PA	849	680.535	19	0.108232
CG18508-PA	300	138.313	285	7.9879
CG18508-PB	300	138.313	285	7.9879
CG3526-PA	690	521.535	0	0
CG3526-PC	666	497.535	0	0
CG32793-PA	2481	2312.53	0	0
CG3592-PA	750	581.535	1	0.00666616
CG3598-PA	819	650.535	0	0
CG14420-PA	882	713.535	1	0.00543296
CG14421-PA	717	548.535	4	0.0282688
CG14422-PA	885	716.535	0	0
CG14423-PA	918	749.535	0	0
CG17959-PA	447	278.921	0	0
CG3603-PA	750	581.535	203.5	1.35656
CG3603-PB	750	581.535	203.5	1.35656
kirre-PB	2871	2702.53	1.85714	0.00266395
kirre-PA	2871	2702.53	1.85714	0.00266395
kirre-PC	2871	2702.53	1.85714	0.00266395
kirre-PD	2871	2702.53	1.85714	0.00266395
kirre-PE	2871	2702.53	1.85714	0.00266395
kirre-PF	2871	2702.53	1.85714	0.00266395
kirre-PG	2871	2702.53	1.85714	0.00266395
CG4116-PA	795	626.535	0	0
CG4116-PB	702	533.535	0	0
rst-PA	2295	2126.53	4	0.00729187
rst-PB	2295	2126.53	4	0.00729187
CG14424-PA	792	623.535	1	0.00621714
CG14419-PA	588	419.535	0	0
CG14418-PA	984	815.535	0	0
CG14418-PB	855	686.535	0	0
CG14417-PA	993	824.535	0	0
CG14416-PA	777	608.535	0	0
CG10802-PA	1311	1142.53	765	2.59563
CG10802-PB	1239	1070.53	0	0
CG10803-PA	1914	1745.53	13.5811	0.0301618
CG10803-PB	1725	1556.53	11.9079	0.0296571
CG10803-PC	1725	1556.53	11.9079	0.0296571
CG10803-PD	1725	1556.53	11.9079	0.0296571
CG10803-PE	1854	1685.53	236.695	0.544381
CG13021-PA	333	168.044	0	0
