target_id	length	eff_length	est_counts	tpm
su(sable)-PB	3966	3768.28	173.814	0.311621
su(sable)-PC	3978	3780.28	1743.09	3.11517
CG13367-PA	1227	1029.28	316	2.07414
Roc1a-PC	411	215.154	6.05793	0.190222
Roc1a-PA	327	137.133	901.471	44.4116
Roc1a-PD	327	137.133	901.471	44.4116
CG5254-PA	921	723.284	171	1.59725
CG5254-PB	714	516.396	0	0
CG5273-PA	1410	1212.28	39.3333	0.219201
CG5273-PC	1410	1212.28	39.3333	0.219201
CG5273-PB	1410	1212.28	39.3333	0.219201
fz3-PA	1746	1548.28	967.035	4.21966
fz3-PB	1941	1743.28	96.9303	0.375645
fz3-PC	1746	1548.28	967.035	4.21966
CG16989-PC	3138	2940.28	875	2.0105
CG16989-PD	3138	2940.28	875	2.0105
CG14635-PA	360	167.068	0	0
CG13358-PD	906	708.284	1	0.00953847
CG13359-PA	1482	1284.28	2	0.0105209
Rbf-PA	2538	2340.28	505	1.45784
CG13360-PA	1266	1068.28	5	0.0316205
RpL22-PA	900	702.284	19367.8	186.318
CG13361-PA	1437	1239.28	18	0.0981268
CG13362-PA	969	771.284	143	1.25259
Hmt4-20-PA	3903	3705.28	594.5	1.08397
Hmt4-20-PB	3903	3705.28	594.5	1.08397
RpL36-PA	348	155.842	3286.2	142.461
RpL36-PB	348	155.842	3286.2	142.461
RpL36-PD	348	155.842	3286.2	142.461
RpL36-PC	348	155.842	3286.2	142.461
RpL36-PE	348	155.842	3286.2	142.461
CG13364-PA	195	44.192	1805	275.943
CG13365-PA	345	153.221	216	9.52401
spdi-PA	2853	2655.28	0	0
spdi-PB	3285	3087.28	326.77	0.715074
spdi-PC	3285	3087.28	326.77	0.715074
spdi-PD	2850	2652.28	31.9454	0.0813718
spdi-PE	2853	2655.28	0	0
spdi-PF	3285	3087.28	326.77	0.715074
spdi-PG	2829	2631.28	156.745	0.402451
CG14634-PB	282	99.6747	0	0
CG11664-PA	765	567.284	5188	61.7853
CG11663-PA	459	262.14	0	0
CG11663-PB	459	262.14	0	0
MED22-PA	432	235.44	142	4.07467
CG32815-PC	1149	951.284	11	0.0781211
CG32815-PD	1149	951.284	11	0.0781211
TRAM-PB	1107	909.284	2380	17.6833
TRAM-PA	1107	909.284	2380	17.6833
TRAM-PC	1107	909.284	2380	17.6833
TRAM-PD	1107	909.284	2380	17.6833
TRAM-PE	1107	909.284	2380	17.6833
mus81-PA	1281	1083.28	64	0.399138
CG18823-PA	321	131.833	0	0
CG14631-PA	399	203.702	0	0
CG3021-PA	1170	972.284	759	5.27393
CG14629-PA	960	762.284	22	0.194981
CG14628-PA	426	229.557	0	0
CG3655-PA	1692	1494.28	0	0
CG3655-PB	1692	1494.28	0	0
CG3655-PC	1791	1593.28	37	0.15689
CG3655-PD	1692	1494.28	0	0
Cdc45-PA	1728	1530.28	226	0.997751
CG11638-PA	1164	966.284	8	0.0559334
TfIIA-S-2-PA	324	134.471	0	0
CG3690-PA	1677	1479.28	1	0.00456703
CG3690-PB	1677	1479.28	1	0.00456703
CG3699-PA	756	558.396	5	0.0604942
CG3703-PA	2136	1938.28	39	0.135936
CG3704-PA	1149	951.284	343	2.43596
CG3706-PA	1335	1137.28	0	0
CG3708-PB	1089	891.284	1	0.00758001
CG3713-PA	252	77.5497	0	0
CG3713-PB	252	77.5497	0	0
CG32814-PB	735	537.396	14	0.176003
CG11378-PA	939	741.284	3.66667	0.0334174
CG11378-PB	939	741.284	3.66667	0.0334174
CG11378-PC	939	741.284	3.66667	0.0334174
CG11379-PA	606	408.486	0	0
CG11379-PB	606	408.486	0	0
CG14627-PA	813	615.284	0.5	0.0054901
CG14627-PB	813	615.284	0.5	0.0054901
CG14626-PA	1029	831.284	1	0.00812712
CG11380-PA	1710	1512.28	0	0
CG11380-PB	1710	1512.28	0	0
CG14625-PB	2271	2073.28	2	0.00651714
CG11381-PA	1311	1113.28	0	0
CG14624-PA	693	495.396	0	0
CG11382-PB	1518	1320.28	0	0
CG11382-PC	1518	1320.28	0	0
CG32812-PA	678	480.396	14	0.196886
CG32812-PB	678	480.396	14	0.196886
fs(1)N-PA	6357	6159.28	0	0
Naa30A-PA	1134	936.284	459	3.31201
Naa30A-PD	1077	879.284	0	0
Tsp2A-PA	735	537.396	5	0.0628581
Tsp2A-PB	735	537.396	5	0.0628581
CG11417-PA	2316	2118.28	376	1.19919
CG14770-PA	456	259.166	0	0
ssx-PB	1332	1134.28	38.2351	0.227733
ssx-PC	504	306.657	5.34837	0.11783
ssx-PD	1458	1260.28	1010.18	5.41523
ssx-PE	1332	1134.28	38.2351	0.227733
AMPKalpha-PA	1749	1551.28	440	1.91623
AMPKalpha-PB	1749	1551.28	440	1.91623
AMPKalpha-PC	1749	1551.28	440	1.91623
CG32813-PD	1719	1521.28	0	0
CG32813-PB	1719	1521.28	0	0
CG32813-PL	1719	1521.28	0	0
CG32813-PM	1719	1521.28	0	0
CG32813-PN	1719	1521.28	0	0
CG32813-PH	1746	1548.28	11.3931	0.0497137
CG32813-PI	1719	1521.28	0	0
CG32813-PJ	1719	1521.28	0	0
CG32813-PK	1719	1521.28	0	0
CG32813-PO	2100	1902.28	384.607	1.36593
Rilpl-PA	1332	1134.28	143.19	0.852858
Rilpl-PB	1347	1149.28	14.3589	0.0844075
Rilpl-PC	1461	1263.28	495.451	2.64963
Lrpprc2-PA	3219	3021.28	798	1.78442
CG14785-PA	1413	1215.28	79	0.439173
CG3719-PA	483	285.866	483	11.4149
png-PA	876	678.284	3	0.029881
CG12773-PA	2139	1941.28	781	2.71799
CG12773-PC	2139	1941.28	781	2.71799
CG12773-PB	2136	1938.28	0	0
MTPAP-PA	1839	1641.28	86.961	0.357953
MTPAP-PB	867	669.284	1.07806	0.0108823
MTPAP-PC	1839	1641.28	86.961	0.357953
CG11409-PB	3840	3642.28	18	0.0333875
CG11409-PC	3840	3642.28	18	0.0333875
DAAM-PB	3462	3264.28	0	0
DAAM-PA	3345	3147.28	12.976	0.0278542
DAAM-PG	3462	3264.28	0	0
DAAM-PE	3462	3264.28	0	0
DAAM-PF	3462	3264.28	0	0
DAAM-PD	4392	4194.28	16.024	0.0258107
CG32811-PB	234	65.792	0	0
Atf3-PA	1842	1644.28	0	0
Atf3-PB	2067	1869.28	299	1.08064
Atf3-PC	1842	1644.28	0	0
CG11403-PA	2586	2388.28	78	0.220645
CG11398-PA	990	792.284	7	0.0596902
CG11398-PD	990	792.284	7	0.0596902
CG11384-PA	1767	1569.28	0	0
eIF4E7-PA	1290	1092.28	0	0
CG14777-PB	591	393.527	52.4	0.899586
CG14777-PD	591	393.527	52.4	0.899586
CG14777-PE	591	393.527	52.4	0.899586
CG14777-PC	591	393.527	52.4	0.899586
CG14777-PF	591	393.527	52.4	0.899586
CG14778-PA	561	363.527	33	0.613286
CG14780-PA	909	711.284	1	0.00949824
rush-PA	951	753.284	292	2.61885
rush-PB	951	753.284	292	2.61885
inc-PB	636	438.444	130.667	2.01343
inc-PD	636	438.444	130.667	2.01343
inc-PC	636	438.444	130.667	2.01343
dor-PA	3009	2811.28	1369	3.28991
hfw-PA	1836	1638.28	711	2.93202
hfw-PB	1836	1638.28	711	2.93202
CG14797-PB	591	393.527	0	0
CG14797-PC	666	468.444	5	0.0721105
b6-PA	1677	1479.28	11	0.0502374
Scgdelta-PA	1215	1017.28	5.5	0.0365264
Scgdelta-PC	1215	1017.28	5.5	0.0365264
Scgdelta-PD	1215	1017.28	5.5	0.0365264
Scgdelta-PE	1215	1017.28	5.5	0.0365264
CG3795-PA	918	720.284	0	0
CG3795-PB	918	720.284	0	0
a6-PA	1230	1032.28	100	0.654465
a6-PB	1230	1032.28	100	0.654465
a6-PC	1230	1032.28	100	0.654465
CG3740-PA	423	226.579	455	13.5668
Mur2B-PA	5388	5190.28	46.1482	0.0600689
Mur2B-PC	5388	5190.28	46.1482	0.0600689
Mur2B-PB	3435	3237.28	525.704	1.0971
CG14795-PB	351	158.583	0	0
sta-PA	813	615.284	13291.8	145.946
sta-PB	813	615.284	13291.8	145.946
sta-PE	813	615.284	13291.8	145.946
sta-PF	813	615.284	13291.8	145.946
Rab27-PB	711	513.396	0	0
Rab27-PC	693	495.396	0	0
CG32808-PA	855	657.284	13	0.133621
O-fut2-PA	1473	1275.28	1028	5.44593
CG14787-PA	783	585.284	4	0.0461721
CG32806-PA	618	420.486	0	0
MED18-PA	654	456.444	382.899	5.66739
MED18-PC	153	24.9131	23.1011	6.26455
CG14803-PA	3309	3111.28	304	0.660115
CG14803-PB	3294	3096.28	0	0
Vps26-PA	1437	1239.28	1134	6.18199
CG14805-PA	1521	1323.28	477	2.43529
Coa8-PA	531	333.594	198.5	4.02001
Coa8-PB	531	333.594	198.5	4.02001
mRpL16-PA	732	534.396	129	1.63084
mRpL16-PB	732	534.396	129	1.63084
mip130-PA	2961	2763.28	906	2.21508
Rbcn-3B-PA	4578	4380.28	369.5	0.569899
Rbcn-3B-PB	4578	4380.28	369.5	0.569899
Ocrl-PA	2553	2355.28	190	0.545
Ocrl-PB	2553	2355.28	190	0.545
CG11596-PB	1206	1008.28	0	0
CG11596-PC	1371	1173.28	220.145	1.26762
CG11596-PA	1320	1122.28	145.855	0.878023
CG11596-PD	1206	1008.28	0	0
CG11596-PE	1206	1008.28	0	0
CG3587-PA	900	702.284	203	1.95285
CG4194-PA	795	597.284	37	0.418511
Rtca-PA	1086	888.284	106.5	0.809998
Rtca-PB	1086	888.284	106.5	0.809998
CG4045-PA	771	573.284	295	3.47647
CG4199-PC	1782	1584.28	45.6667	0.194739
CG4199-PD	1782	1584.28	45.6667	0.194739
CG4199-PB	1782	1584.28	45.6667	0.194739
CG4199-PA	1659	1461.28	0	0
CG4199-PG	1782	1584.28	45.6667	0.194739
CG4199-PH	1782	1584.28	45.6667	0.194739
CG4199-PI	1782	1584.28	45.6667	0.194739
CG14054-PA	618	420.486	0	0
CG4281-PA	2091	1893.28	1164	4.15358
Sik2-PA	4197	3999.28	291.879	0.493067
moody-PA	2013	1815.28	50.2651	0.187071
moody-PB	2013	1815.28	50.2651	0.187071
moody-PC	1902	1704.28	25.4699	0.100965
moody-PD	1902	1704.28	25.4699	0.100965
moody-PE	2013	1815.28	50.2651	0.187071
moody-PF	2013	1815.28	50.2651	0.187071
CG4325-PA	477	279.923	55.5	1.33949
CG4325-PB	477	279.923	55.5	1.33949
Actn-PC	2754	2556.28	257.945	0.681718
Actn-PB	2688	2490.28	260.819	0.707582
Actn-PA	2688	2490.28	99.4268	0.269737
Actn-PD	2688	2490.28	260.819	0.707582
Actn-PF	2694	2496.28	51.3333	0.138928
Actn-PG	2754	2556.28	257.945	0.681718
Actn-PH	2754	2556.28	257.945	0.681718
Actn-PI	2688	2490.28	260.819	0.707582
Actn-PJ	2754	2556.28	257.945	0.681718
usp-PA	1527	1329.28	486	2.47004
usp-PB	1527	1329.28	486	2.47004
PIG-K-PA	1068	870.284	1049	8.1433
CG3857-PA	1464	1266.28	154	0.821628
eIF2Bepsilon-PA	2010	1812.28	356.5	1.32898
eIF2Bepsilon-PB	2010	1812.28	356.5	1.32898
Edem1-PC	2949	2751.28	991.017	2.4335
Edem1-PB	2949	2751.28	991.017	2.4335
Edem1-PA	2949	2751.28	991.017	2.4335
Edem1-PE	3015	2817.28	911.932	2.18684
Edem1-PD	2949	2751.28	991.017	2.4335
CG32801-PA	477	279.923	1.68182	0.0405907
trr-PC	7233	7035.28	667	0.640516
trr-PD	7296	7098.28	0	0
CG14818-PA	291	106.901	273	17.253
CG14818-PB	291	106.901	273	17.253
CG14817-PA	321	131.833	147	7.5332
CG14817-PB	321	131.833	147	7.5332
Pgam5-PA	870	672.284	540.296	5.42956
Pgam5-PB	867	669.284	87.7044	0.885313
Pex5-PA	1845	1647.28	469.226	1.92442
Pex5-PB	1680	1482.28	118.774	0.541346
Gcna-PB	3159	2961.28	53	0.120915
Gcna-PA	3093	2895.28	4.91873e-07	1.14775e-09
Gcna-PD	3093	2895.28	4.91873e-07	1.14775e-09
deltaCOP-PA	1599	1401.28	2575.83	12.4187
deltaCOP-PB	1596	1398.28	6367.17	30.7636
Lamtor5-PA	303	116.705	133.5	7.72817
Lamtor5-PB	303	116.705	133.5	7.72817
CG14811-PB	714	516.396	2	0.0261657
CG4025-PA	741	543.396	577	7.17373
Unc-76-PB	1425	1227.28	191.333	1.05325
Unc-76-PA	1425	1227.28	191.333	1.05325
Unc-76-PC	1425	1227.28	191.333	1.05325
Unc-76-PD	870	672.284	0	0
csw-PA	2526	2328.28	930.171	2.69906
csw-PB	2838	2640.28	595.42	1.52356
csw-PC	2049	1851.28	0	0
csw-PD	2685	2487.28	82.4094	0.22384
D2hgdh-PB	1602	1404.28	245.333	1.18029
D2hgdh-PC	1602	1404.28	245.333	1.18029
D2hgdh-PA	1602	1404.28	245.333	1.18029
Pgd-PA	1446	1248.28	495.5	2.68174
Pgd-PB	1446	1248.28	495.5	2.68174
CG3630-PA	1116	918.284	21.6667	0.159405
CG3630-PB	1044	846.284	0	0
CG3630-PC	1116	918.284	21.6667	0.159405
CG3630-PD	1116	918.284	21.6667	0.159405
ND-B14.5A-PA	312	123.969	380.5	20.7361
ND-B14.5A-PB	312	123.969	380.5	20.7361
Cyp4d2-PA	1506	1308.28	68.9781	0.356201
Cyp4d2-PB	1506	1308.28	68.9781	0.356201
Cyp4ae1-PA	1491	1293.28	55.8239	0.291616
pn-PA	1218	1020.28	152	1.00649
CG17776-PA	213	53.7896	129.5	16.2651
CG17776-PB	213	53.7896	129.5	16.2651
CG17777-PB	333	142.393	0	0
CG17777-PC	333	142.393	0	0
CG3457-PA	579	381.527	0	0
CG3457-PB	579	381.527	0	0
Mct1-PA	1881	1683.28	5.5	0.0220745
Mct1-PB	1881	1683.28	5.5	0.0220745
CG14052-PB	492	294.837	0	0
pcx-PE	10254	10056.3	7.4244e-05	4.9878e-08
pcx-PF	10242	10044.3	593	0.398861
pcx-PC	10242	10044.3	593	0.398861
fs(1)K10-PA	1392	1194.28	365	2.06477
Or2a-PA	1194	996.284	1	0.00678114
CG3071-PA	1608	1410.28	344	1.64793
CG2854-PA	1476	1278.28	3	0.0158555
Raf-PA	2220	2022.28	168.5	0.562916
Raf-PE	2220	2022.28	168.5	0.562916
CG2841-PB	3705	3507.28	423.801	0.816352
CG2841-PC	3705	3507.28	423.801	0.816352
CG2841-PA	3705	3507.28	423.801	0.816352
CG2841-PD	3705	3507.28	423.801	0.816352
CG2841-PE	3705	3507.28	423.801	0.816352
CG2841-PF	3720	3522.28	15.993	0.0306755
mRpL14-PA	486	288.837	55.5	1.29815
mRpL14-PB	486	288.837	55.5	1.29815
Ilp6-PA	324	134.471	0	0
Ilp6-PB	324	134.471	0	0
Ilp6-PC	324	134.471	0	0
Ilp6-PD	324	134.471	0	0
CG14050-PA	780	582.284	5.5	0.0638137
CG14050-PB	780	582.284	5.5	0.0638137
CG2865-PA	1305	1107.28	262	1.59856
CG2865-PB	1305	1107.28	262	1.59856
CG2918-PA	2772	2574.28	20095.5	52.7385
CG2918-PB	2772	2574.28	20095.5	52.7385
CG2924-PA	1194	996.284	143.75	0.974789
CG2924-PE	1194	996.284	143.75	0.974789
CG2924-PB	1194	996.284	143.75	0.974789
CG2924-PD	1194	996.284	143.75	0.974789
temp-PA	1197	999.284	46.5	0.314376
temp-PB	1197	999.284	46.5	0.314376
CG3078-PA	2232	2034.28	0	0
CG3078-PB	2235	2037.28	0	0
CG3078-PC	2250	2052.28	0	0
CG3078-PD	2298	2100.28	0	0
CG3191-PA	930	732.284	35.5	0.327518
CG3191-PC	930	732.284	35.5	0.327518
crn-PA	2109	1911.28	718	2.53796
kz-PA	3579	3381.28	136.5	0.272732
kz-PB	3579	3381.28	136.5	0.272732
Vinc-PA	2886	2688.28	320	0.804194
Vinc-PB	2886	2688.28	320	0.804194
Vinc-PC	2886	2688.28	320	0.804194
FarO-PA	1515	1317.28	3	0.0153861
CG14053-PA	693	495.396	1	0.0136375
CG14053-PB	693	495.396	1	0.0136375
Nmd3-PA	1566	1368.28	758	3.74265
Cyp4d14-PA	1524	1326.28	2.73945	0.0139544
Cyp4d14-PB	1533	1335.28	0	0
Cyp4d1-PB	1512	1314.28	1	0.0051404
Cyp4d1-PA	1539	1341.28	0	0
wapl-PA	5226	5028.28	399.009	0.536103
wapl-PB	3279	3081.28	71.9827	0.157827
wapl-PC	5226	5028.28	399.009	0.536103
bcn92-PA	279	97.2001	168	11.6769
ph-p-PA	4770	4572.28	559.092	0.826107
ph-p-PB	4041	3843.28	0.807344	0.0014192
ph-p-PC	4041	3843.28	0.807344	0.0014192
ph-p-PD	4041	3843.28	0.807344	0.0014192
ph-d-PA	4614	4416.28	110.319	0.168764
ph-d-PB	4080	3882.28	81.1666	0.141246
CG16903-PA	1683	1485.28	614	2.79283
AANATL7-PA	687	489.396	3841	53.0236
AANATL7-PB	687	489.396	3841	53.0236
AANATL7-PC	687	489.396	3841	53.0236
AANATL7-PD	687	489.396	3841	53.0236
wds-PA	1086	888.284	220.5	1.67704
wds-PB	1086	888.284	220.5	1.67704
egh-PC	1374	1176.28	521.333	2.99426
egh-PB	1374	1176.28	521.333	2.99426
egh-PD	1374	1176.28	521.333	2.99426
Seipin-PA	1113	915.284	163	1.20314
brv3-PC	2253	2055.28	104	0.341859
brv3-PB	2160	1962.28	0	0
Tsp3A-PA	915	717.284	18	0.169538
Tsp3A-PB	915	717.284	18	0.169538
eIF3g1-PA	810	612.284	3447	38.0342
Smyd3-PB	1407	1209.28	247	1.37992
Klp3A-PA	3639	3441.28	74.5	0.146259
Klp3A-PB	3639	3441.28	74.5	0.146259
CG13760-PC	723	525.396	41.4277	0.532709
CG13760-PD	669	471.444	152.572	2.18641
Vha36-3-PB	750	552.396	249.5	3.05145
Vha36-3-PC	750	552.396	249.5	3.05145
boi-PB	2997	2799.28	0	0
boi-PA	1644	1446.28	42.0197	0.196284
boi-PE	2997	2799.28	0	0
boi-PF	2997	2799.28	0	0
boi-PG	3318	3120.28	5.98033	0.0129484
tko-PB	423	226.579	242	7.21574
tko-PC	465	268.087	0	0
gt-PB	1347	1149.28	19	0.111689
CG32797-PA	609	411.486	0	0
CG12496-PA	1062	864.284	0	0
sgg-PD	3204	3006.28	360.322	0.809741
sgg-PH	1545	1347.28	226.743	1.137
sgg-PI	1545	1347.28	226.743	1.137
sgg-PJ	1728	1530.28	0	0
sgg-PG	1491	1293.28	177.87	0.929169
sgg-PK	1251	1053.28	0	0
sgg-PB	1545	1347.28	226.743	1.137
sgg-PA	1728	1530.28	0	0
sgg-PE	1545	1347.28	226.743	1.137
sgg-PF	1545	1347.28	226.743	1.137
sgg-PC	1545	1347.28	226.743	1.137
sgg-PM	2319	2121.28	165.235	0.526247
sgg-PN	1251	1053.28	0	0
sgg-PO	1326	1128.28	0	0
sgg-PP	3381	3183.28	0	0
sgg-PQ	3507	3309.28	2.51938e-07	5.14335e-10
sgg-PR	1794	1596.28	161.113	0.681878
per-PA	3657	3459.28	86	0.167957
per-PB	3657	3459.28	86	0.167957
CG2662-PA	1341	1143.28	45.5	0.268871
CG2662-PB	1341	1143.28	45.5	0.268871
eIF2Bbeta-PA	1059	861.284	1187	9.31087
CG2681-PA	1881	1683.28	4	0.0160542
CG2694-PA	2478	2280.28	0.314603	0.000932094
CG2694-PB	2022	1824.28	144.68	0.535801
CG2694-PD	2469	2271.28	20.0049	0.0595046
fs(1)Yb-PA	3129	2931.28	0	0
fs(1)Ya-PA	2091	1893.28	19	0.0677991
dwg-PA	1779	1581.28	214	0.914302
CG2712-PA	1506	1308.28	125	0.645496
CG12498-PA	786	588.284	0	0
w-PA	2064	1866.28	0	0
CG32795-PA	1164	966.284	151.2	1.05714
CG32795-PB	1164	966.284	151.2	1.05714
CG32795-PC	1164	966.284	151.2	1.05714
CG32795-PD	1164	966.284	151.2	1.05714
CG32795-PE	1164	966.284	151.2	1.05714
Syx4-PA	1002	804.284	18	0.151199
Syx4-PB	774	576.284	0	0
crm-PB	2949	2751.28	94.5	0.23205
crm-PA	2949	2751.28	94.5	0.23205
CG2701-PA	2208	2010.28	1739	5.84424
CG2685-PA	1659	1461.28	369	1.70599
CG2680-PB	918	720.284	0	0
Ugalt-PA	1074	876.284	1799.16	13.8711
Ugalt-PB	1107	909.284	341.683	2.53869
Ugalt-PC	1074	876.284	1799.16	13.8711
Spg7-PA	2460	2262.28	267	0.797352
Spg7-PC	2460	2262.28	267	0.797352
dyw-PA	783	585.284	1	0.011543
CG2652-PA	708	510.396	0	0
HLH3B-PA	1131	933.284	1	0.00723889
N-PA	8112	7914.28	4	0.00341456
N-PB	8112	7914.28	4	0.00341456
CG3939-PA	408	212.284	140	4.45551
CG3939-PB	408	212.284	140	4.45551
dnc-PA	2106	1908.28	0	0
dnc-PE	1929	1731.28	0	0
dnc-PN	2952	2754.28	83.5378	0.204909
dnc-PG	2445	2247.28	0	0
dnc-PF	1989	1791.28	0	0
dnc-PL	1566	1368.28	0	0
dnc-PB	3630	3432.28	27.4953	0.0541204
dnc-PI	3213	3015.28	0	0
dnc-PC	3174	2976.28	0	0
dnc-PJ	3213	3015.28	0	0
dnc-PD	3207	3009.28	72.1043	0.161877
dnc-PP	1929	1731.28	0	0
dnc-PQ	2112	1914.28	54.1836	0.191226
dnc-PR	2112	1914.28	54.1836	0.191226
dnc-PS	3630	3432.28	27.4953	0.0541204
dnc-PT	2148	1950.28	0	0
dnc-PU	2148	1950.28	0	0
ng1-PA	324	134.471	0	0
Sgs4-PC	864	666.284	0	0
CG10801-PA	1677	1479.28	0	0
CG10801-PB	1584	1386.28	1	0.00487342
CG12206-PA	1749	1551.28	0	0
CG12206-PB	1749	1551.28	0	0
CG12206-PC	1749	1551.28	0	0
CG16781-PA	1152	954.284	1.9999	0.0141584
CG16781-PB	1161	963.284	0.000104825	7.35186e-07
CG16782-PA	603	405.527	3	0.049979
CG14269-PA	573	375.527	1	0.0179906
CG14269-PB	573	375.527	1	0.0179906
CG12535-PB	618	420.486	1.8	0.0289206
CG12535-PF	618	420.486	1.8	0.0289206
CG12535-PC	618	420.486	1.8	0.0289206
CG12535-PD	618	420.486	1.8	0.0289206
CG12535-PE	618	420.486	1.8	0.0289206
CG10793-PA	1440	1242.28	7	0.0380683
Pig1-PB	519	321.594	0	0
ng4-PA	174	33.9357	0	0
ng3-PB	441	244.369	0	0
ng2-PA	339	147.809	0	0
CG14265-PB	360	167.068	0	0
Fcp3C-PA	849	651.284	9	0.0933594
CG18508-PA	300	114.349	204	12.0527
CG18508-PB	300	114.349	204	12.0527
CG3526-PA	690	492.396	0	0
CG3526-PC	666	468.444	0	0
CG32793-PA	2481	2283.28	0	0
CG3592-PA	750	552.396	0	0
CG3598-PA	819	621.284	0	0
CG14420-PA	882	684.284	0	0
CG14421-PA	717	519.396	0	0
CG14422-PA	885	687.284	0	0
CG14423-PA	918	720.284	0	0
CG17959-PA	447	250.295	0	0
CG3603-PA	750	552.396	135	1.65108
CG3603-PB	750	552.396	135	1.65108
kirre-PB	2871	2673.28	0.142857	0.000361029
kirre-PA	2871	2673.28	0.142857	0.000361029
kirre-PC	2871	2673.28	0.142857	0.000361029
kirre-PD	2871	2673.28	0.142857	0.000361029
kirre-PE	2871	2673.28	0.142857	0.000361029
kirre-PF	2871	2673.28	0.142857	0.000361029
kirre-PG	2871	2673.28	0.142857	0.000361029
CG4116-PA	795	597.284	0	0
CG4116-PB	702	504.396	0	0
rst-PA	2295	2097.28	2.5	0.0080532
rst-PB	2295	2097.28	2.5	0.0080532
CG14424-PA	792	594.284	0	0
CG14419-PA	588	390.527	0	0
CG14418-PA	984	786.284	0	0
CG14418-PB	855	657.284	0	0
CG14417-PA	993	795.284	0	0
CG14416-PA	777	579.284	0	0
CG10802-PA	1311	1113.28	752.759	4.5681
CG10802-PB	1239	1041.28	44.241	0.287039
CG10803-PA	1914	1716.28	67.6844	0.266431
CG10803-PB	1725	1527.28	0	0
CG10803-PC	1725	1527.28	0	0
CG10803-PD	1725	1527.28	0	0
CG10803-PE	1854	1656.28	162.316	0.662081
CG13021-PA	333	142.393	0	0
CG13021-PB	333	142.393	0	0
ppk8-PG	1299	1101.28	17	0.104288
ppk8-PH	1710	1512.28	0	0
Ilp7-PA	480	282.866	0	0
Mnt-PC	1749	1551.28	0	0
Mnt-PA	1749	1551.28	0	0
Mnt-PI	2373	2175.28	151.543	0.470658
