target_id	length	eff_length	est_counts	tpm
Roc1a-PC	411	243.466	19.0449	0.366687
Roc1a-PA	327	163.088	669.978	19.2572
Roc1a-PD	327	163.088	669.978	19.2572
CG5254-PA	921	752.209	191	1.19028
CG5254-PB	714	545.209	0	0
CG5273-PA	1410	1241.21	31	0.117077
CG5273-PC	1410	1241.21	31	0.117077
CG5273-PB	1410	1241.21	31	0.117077
fz3-PA	1746	1577.21	1191.13	3.54019
fz3-PB	1941	1772.21	82.7308	0.21883
fz3-PC	1746	1577.21	1191.13	3.54019
CG16989-PC	3138	2969.21	505	0.79727
CG16989-PD	3138	2969.21	505	0.79727
CG14635-PA	360	194.31	0	0
CG13358-PD	906	737.209	4	0.0254346
CG13359-PA	1482	1313.21	32	0.114228
Rbf-PA	2538	2369.21	492	0.973457
CG13360-PA	1266	1097.21	60	0.25634
RpL22-PA	900	731.209	23481.7	150.537
CG13361-PA	1437	1268.21	11	0.040659
CG13362-PA	969	800.209	93	0.544797
Hmt4-20-PA	3903	3734.21	548.5	0.688546
Hmt4-20-PB	3903	3734.21	548.5	0.688546
RpL36-PA	348	182.942	3313.6	84.9067
RpL36-PB	348	182.942	3313.6	84.9067
RpL36-PD	348	182.942	3313.6	84.9067
RpL36-PC	348	182.942	3313.6	84.9067
RpL36-PE	348	182.942	3313.6	84.9067
CG13364-PA	195	57.6214	2116	172.142
CG13365-PA	345	179.997	297	7.73473
spdi-PA	2853	2684.21	0	0
spdi-PB	3285	3116.21	475.32	0.715014
spdi-PC	3285	3116.21	475.32	0.715014
spdi-PD	2850	2681.21	31.2038	0.0545547
spdi-PE	2853	2684.21	0	0
spdi-PF	3285	3116.21	475.32	0.715014
spdi-PG	2829	2660.21	49.8363	0.0878183
CG14634-PB	282	123.645	0	0
CG11664-PA	765	596.209	4554	35.8055
CG11663-PA	459	290.694	0.5	0.00806286
CG11663-PB	459	290.694	0.5	0.00806286
MED22-PA	432	264.135	175	3.10575
CG32815-PC	1149	980.209	2	0.00956459
CG32815-PD	1149	980.209	2	0.00956459
TRAM-PB	1107	938.209	1742.6	8.70669
TRAM-PA	1107	938.209	1742.6	8.70669
TRAM-PC	1107	938.209	1742.6	8.70669
TRAM-PD	1107	938.209	1742.6	8.70669
TRAM-PE	1107	938.209	1742.6	8.70669
mus81-PA	1281	1112.21	49	0.206521
CG18823-PA	321	157.612	0	0
CG14631-PA	399	231.657	0	0
CG3021-PA	1170	1001.21	754	3.53022
CG14629-PA	960	791.209	21	0.124418
CG14628-PA	426	258.24	0	0
CG3655-PA	1692	1523.21	0	0
CG3655-PB	1692	1523.21	0	0
CG3655-PC	1791	1622.21	17	0.0491244
CG3655-PD	1692	1523.21	0	0
Cdc45-PA	1728	1559.21	191	0.574227
CG11638-PA	1164	995.209	24	0.113045
TfIIA-S-2-PA	324	160.434	0	0
CG3690-PA	1677	1508.21	16	0.0497294
CG3690-PB	1677	1508.21	16	0.0497294
CG3699-PA	756	587.209	20	0.159659
CG3703-PA	2136	1967.21	27	0.0643381
CG3704-PA	1149	980.209	383	1.83162
CG3706-PA	1335	1166.21	1	0.00401956
CG3708-PB	1089	920.209	0	0
CG3713-PA	252	98.7515	0	0
CG3713-PB	252	98.7515	0	0
CG32814-PB	735	566.209	10	0.08279
CG11378-PA	939	770.209	2	0.0121724
CG11378-PB	939	770.209	2	0.0121724
CG11378-PC	939	770.209	2	0.0121724
CG11379-PA	606	437.253	0.5	0.00536034
CG11379-PB	606	437.253	0.5	0.00536034
CG14627-PA	813	644.209	0	0
CG14627-PB	813	644.209	0	0
CG14626-PA	1029	860.209	5	0.0272471
CG11380-PA	1710	1541.21	0	0
CG11380-PB	1710	1541.21	0	0
CG14625-PB	2271	2102.21	0	0
CG11381-PA	1311	1142.21	0	0
CG14624-PA	693	524.209	0	0
CG11382-PB	1518	1349.21	0.5	0.00173718
CG11382-PC	1518	1349.21	0.5	0.00173718
CG32812-PA	678	509.209	3	0.0276172
CG32812-PB	678	509.209	3	0.0276172
fs(1)N-PA	6357	6188.21	2	0.00151503
Naa30A-PA	1134	965.209	471.892	2.2918
Naa30A-PD	1077	908.209	16.1075	0.0831377
Tsp2A-PA	735	566.209	5	0.041395
Tsp2A-PB	735	566.209	5	0.041395
CG11417-PA	2316	2147.21	496	1.08283
CG14770-PA	456	287.781	2	0.0325779
ssx-PB	1332	1163.21	55.3468	0.223043
ssx-PC	504	335.475	20.4684	0.286008
ssx-PD	1458	1289.21	935.838	3.40277
ssx-PE	1332	1163.21	55.3468	0.223043
AMPKalpha-PA	1749	1580.21	455	1.34975
AMPKalpha-PB	1749	1580.21	455	1.34975
AMPKalpha-PC	1749	1580.21	455	1.34975
CG32813-PD	1719	1550.21	0	0
CG32813-PB	1719	1550.21	0	0
CG32813-PL	1719	1550.21	0	0
CG32813-PM	1719	1550.21	0	0
CG32813-PN	1719	1550.21	0	0
CG32813-PH	1746	1577.21	0	0
CG32813-PI	1719	1550.21	0	0
CG32813-PJ	1719	1550.21	0	0
CG32813-PK	1719	1550.21	0	0
CG32813-PO	2100	1931.21	463	1.12385
Rilpl-PA	1332	1163.21	210.779	0.849422
Rilpl-PB	1347	1178.21	0	0
Rilpl-PC	1461	1292.21	572.221	2.0758
Lrpprc2-PA	3219	3050.21	857	1.31706
CG14785-PA	1413	1244.21	54	0.203449
CG3719-PA	483	314.573	445	6.63122
png-PA	876	707.209	4	0.0265135
CG12773-PA	2139	1970.21	754	1.79396
CG12773-PC	2139	1970.21	754	1.79396
CG12773-PB	2136	1967.21	0	0
MTPAP-PA	1839	1670.21	84.1978	0.236311
MTPAP-PB	867	698.209	14.6044	0.0980515
MTPAP-PC	1839	1670.21	84.1978	0.236311
CG11409-PB	3840	3671.21	15	0.019153
CG11409-PC	3840	3671.21	15	0.019153
DAAM-PB	3462	3293.21	0	0
DAAM-PA	3345	3176.21	4.93274	0.00728005
DAAM-PG	3462	3293.21	0	0
DAAM-PE	3462	3293.21	0	0
DAAM-PF	3462	3293.21	0	0
DAAM-PD	4392	4223.21	8.06726	0.00895444
CG32811-PB	234	84.8435	0	0
Atf3-PA	1842	1673.21	0	0
Atf3-PB	2067	1898.21	305	0.753201
Atf3-PC	1842	1673.21	0	0
CG11403-PA	2586	2417.21	115	0.223017
CG11398-PA	990	821.209	6.5	0.0371035
CG11398-PD	990	821.209	6.5	0.0371035
CG11384-PA	1767	1598.21	0	0
eIF4E7-PA	1290	1121.21	0	0
CG14777-PB	591	422.296	69.2	0.768147
CG14777-PD	591	422.296	69.2	0.768147
CG14777-PE	591	422.296	69.2	0.768147
CG14777-PC	591	422.296	69.2	0.768147
CG14777-PF	591	422.296	69.2	0.768147
CG14778-PA	561	392.296	32	0.382376
CG14780-PA	909	740.209	3	0.0189986
rush-PA	951	782.209	300.5	1.80085
rush-PB	951	782.209	300.5	1.80085
inc-PB	636	467.209	82	0.82273
inc-PD	636	467.209	82	0.82273
inc-PC	636	467.209	82	0.82273
dor-PA	3009	2840.21	1313	2.16705
hfw-PA	1836	1667.21	695	1.95411
hfw-PB	1836	1667.21	695	1.95411
CG14797-PB	591	422.296	4	0.0444015
CG14797-PC	666	497.209	0	0
b6-PA	1677	1508.21	11	0.034189
Scgdelta-PA	1215	1046.21	4.5	0.0201627
Scgdelta-PC	1215	1046.21	4.5	0.0201627
Scgdelta-PD	1215	1046.21	4.5	0.0201627
Scgdelta-PE	1215	1046.21	4.5	0.0201627
CG3795-PA	918	749.209	0	0
CG3795-PB	918	749.209	0	0
a6-PA	1230	1061.21	77.6667	0.343075
a6-PB	1230	1061.21	77.6667	0.343075
a6-PC	1230	1061.21	77.6667	0.343075
CG3740-PA	423	255.317	654	12.0075
Mur2B-PA	5388	5219.21	28.1126	0.0252494
Mur2B-PC	5388	5219.21	28.1126	0.0252494
Mur2B-PB	3435	3266.21	534.775	0.767506
CG14795-PB	351	185.792	0	0
sta-PA	813	644.209	12671	92.2017
sta-PB	813	644.209	12671	92.2017
sta-PE	813	644.209	12671	92.2017
sta-PF	813	644.209	12671	92.2017
Rab27-PB	711	542.209	0	0
Rab27-PC	693	524.209	0	0
CG32808-PA	855	686.209	26	0.177612
O-fut2-PA	1473	1304.21	1341	4.81988
CG14787-PA	783	614.209	4	0.030528
CG32806-PA	618	449.209	0	0
MED18-PA	654	485.209	450.989	4.35704
MED18-PC	153	32.2642	21.0113	3.05273
CG14803-PA	3309	3140.21	304	0.453806
CG14803-PB	3294	3125.21	0	0
Vps26-PA	1437	1268.21	975	3.60387
CG14805-PA	1521	1352.21	508	1.76106
Coa8-PA	531	362.369	212.5	2.74892
Coa8-PB	531	362.369	212.5	2.74892
mRpL16-PA	732	563.209	144.5	1.20269
mRpL16-PB	732	563.209	144.5	1.20269
mip130-PA	2961	2792.21	681	1.14328
Rbcn-3B-PA	4578	4409.21	474	0.503933
Rbcn-3B-PB	4578	4409.21	474	0.503933
Ocrl-PA	2553	2384.21	175	0.344071
Ocrl-PB	2553	2384.21	175	0.344071
CG11596-PB	1206	1037.21	0	0
CG11596-PC	1371	1202.21	232.11	0.905043
CG11596-PA	1320	1151.21	167.89	0.683636
CG11596-PD	1206	1037.21	0	0
CG11596-PE	1206	1037.21	0	0
CG3587-PA	900	731.209	231	1.4809
CG4194-PA	795	626.209	35	0.262001
Rtca-PA	1086	917.209	130.5	0.666956
Rtca-PB	1086	917.209	130.5	0.666956
CG4045-PA	771	602.209	328	2.55318
CG4199-PC	1782	1613.21	48.5	0.140931
CG4199-PD	1782	1613.21	48.5	0.140931
CG4199-PB	1782	1613.21	48.5	0.140931
CG4199-PA	1659	1490.21	0	0
CG4199-PG	1782	1613.21	48.5	0.140931
CG4199-PH	1782	1613.21	48.5	0.140931
CG4199-PI	1782	1613.21	48.5	0.140931
CG14054-PA	618	449.209	11.2315	0.117204
CG4281-PA	2091	1922.21	957	2.33381
Sik2-PA	4197	4028.21	281.476	0.327555
moody-PA	2013	1844.21	74.812	0.190159
moody-PB	2013	1844.21	74.812	0.190159
moody-PC	1902	1733.21	30.8759	0.0835073
moody-PD	1902	1733.21	30.8759	0.0835073
moody-PE	2013	1844.21	74.812	0.190159
moody-PF	2013	1844.21	74.812	0.190159
CG4325-PA	477	308.573	70	1.0634
CG4325-PB	477	308.573	70	1.0634
Actn-PC	2754	2585.21	182.703	0.331287
Actn-PB	2688	2519.21	264.062	0.491357
Actn-PA	2688	2519.21	107.425	0.199893
Actn-PD	2688	2519.21	264.062	0.491357
Actn-PF	2694	2525.21	14.5762	0.0270583
Actn-PG	2754	2585.21	182.703	0.331287
Actn-PH	2754	2585.21	182.703	0.331287
Actn-PI	2688	2519.21	264.062	0.491357
Actn-PJ	2754	2585.21	182.703	0.331287
usp-PA	1527	1358.21	919.5	3.17351
usp-PB	1527	1358.21	919.5	3.17351
PIG-K-PA	1068	899.209	1283	6.68838
CG3857-PA	1464	1295.21	226	0.817944
eIF2Bepsilon-PA	2010	1841.21	412.5	1.05021
eIF2Bepsilon-PB	2010	1841.21	412.5	1.05021
Edem1-PC	2949	2780.21	1021.81	1.72284
Edem1-PB	2949	2780.21	1021.81	1.72284
Edem1-PA	2949	2780.21	1021.81	1.72284
Edem1-PE	3015	2846.21	1455.78	2.39764
Edem1-PD	2949	2780.21	1021.81	1.72284
CG32801-PA	477	308.573	5.87676	0.0892761
trr-PC	7233	7064.21	606	0.402128
trr-PD	7296	7127.21	0	0
CG14818-PA	291	131.29	262.5	9.3724
CG14818-PB	291	131.29	262.5	9.3724
CG14817-PA	321	157.612	171	5.08582
CG14817-PB	321	157.612	171	5.08582
Pgam5-PA	870	701.209	536	3.58321
Pgam5-PB	867	698.209	85.9995	0.577385
Pex5-PA	1845	1676.21	477.466	1.33527
Pex5-PB	1680	1511.21	187.534	0.581716
Gcna-PB	3159	2990.21	41.5155	0.0650824
Gcna-PA	3093	2924.21	9.74224	0.0156173
Gcna-PD	3093	2924.21	9.74224	0.0156173
deltaCOP-PA	1599	1430.21	2574.95	8.43966
deltaCOP-PB	1596	1427.21	5709.05	18.7513
Lamtor5-PA	303	141.519	128	4.23984
Lamtor5-PB	303	141.519	128	4.23984
CG14811-PB	714	545.209	5	0.0429895
CG4025-PA	741	572.209	473	3.87491
Unc-76-PB	1425	1256.21	138	0.514958
Unc-76-PA	1425	1256.21	138	0.514958
Unc-76-PC	1425	1256.21	138	0.514958
Unc-76-PD	870	701.209	0	0
csw-PA	2526	2357.21	834.706	1.65993
csw-PB	2838	2669.21	607.468	1.06683
csw-PC	2049	1880.21	0.000210987	5.26024e-07
csw-PD	2685	2516.21	82.8261	0.154303
D2hgdh-PB	1602	1433.21	227.333	0.743547
D2hgdh-PC	1602	1433.21	227.333	0.743547
D2hgdh-PA	1602	1433.21	227.333	0.743547
Pgd-PA	1446	1277.21	601.5	2.20764
Pgd-PB	1446	1277.21	601.5	2.20764
CG3630-PA	1116	947.209	11.3333	0.0560876
CG3630-PB	1044	875.209	0	0
CG3630-PC	1116	947.209	11.3333	0.0560876
CG3630-PD	1116	947.209	11.3333	0.0560876
ND-B14.5A-PA	312	149.478	402	12.6068
ND-B14.5A-PB	312	149.478	402	12.6068
Cyp4d2-PA	1506	1337.21	254.719	0.892928
Cyp4d2-PB	1506	1337.21	254.719	0.892928
Cyp4ae1-PA	1491	1322.21	36.5934	0.129735
pn-PA	1218	1049.21	190	0.84888
CG17776-PA	213	70.1727	190.5	12.7257
CG17776-PB	213	70.1727	190.5	12.7257
CG17777-PB	333	168.616	0	0
CG17777-PC	333	168.616	0	0
CG3457-PA	579	410.296	0	0
CG3457-PB	579	410.296	0	0
Mct1-PA	1881	1712.21	6	0.0164267
Mct1-PB	1881	1712.21	6	0.0164267
CG14052-PB	492	323.541	0	0
pcx-PE	10254	10085.2	55.5784	0.0258331
pcx-PF	10242	10073.2	564.711	0.262793
pcx-PC	10242	10073.2	564.711	0.262793
fs(1)K10-PA	1392	1223.21	289	1.10752
Or2a-PA	1194	1025.21	2	0.00914476
CG3071-PA	1608	1439.21	374	1.21816
CG2854-PA	1476	1307.21	2	0.00717199
Raf-PA	2220	2051.21	173	0.395359
Raf-PE	2220	2051.21	173	0.395359
CG2841-PB	3705	3536.21	416.6	0.552251
CG2841-PC	3705	3536.21	416.6	0.552251
CG2841-PA	3705	3536.21	416.6	0.552251
CG2841-PD	3705	3536.21	416.6	0.552251
CG2841-PE	3705	3536.21	416.6	0.552251
CG2841-PF	3720	3551.21	0	0
mRpL14-PA	486	317.541	71	1.04812
mRpL14-PB	486	317.541	71	1.04812
Ilp6-PA	324	160.434	0.25	0.00730465
Ilp6-PB	324	160.434	0.25	0.00730465
Ilp6-PC	324	160.434	0.25	0.00730465
Ilp6-PD	324	160.434	0.25	0.00730465
CG14050-PA	780	611.209	12	0.0920336
CG14050-PB	780	611.209	12	0.0920336
CG2865-PA	1305	1136.21	218	0.899401
CG2865-PB	1305	1136.21	218	0.899401
CG2918-PA	2772	2603.21	17979.5	32.376
CG2918-PB	2772	2603.21	17979.5	32.376
CG2924-PA	1194	1025.21	136.75	0.625273
CG2924-PE	1194	1025.21	136.75	0.625273
CG2924-PB	1194	1025.21	136.75	0.625273
CG2924-PD	1194	1025.21	136.75	0.625273
temp-PA	1197	1028.21	59	0.268983
temp-PB	1197	1028.21	59	0.268983
CG3078-PA	2232	2063.21	0	0
CG3078-PB	2235	2066.21	0	0
CG3078-PC	2250	2081.21	0	0
CG3078-PD	2298	2129.21	0	0
CG3191-PA	930	761.209	25	0.153954
CG3191-PC	930	761.209	25	0.153954
crn-PA	2109	1940.21	647	1.56319
kz-PA	3579	3410.21	142	0.195192
kz-PB	3579	3410.21	142	0.195192
Vinc-PA	2886	2717.21	374.667	0.646364
Vinc-PB	2886	2717.21	374.667	0.646364
Vinc-PC	2886	2717.21	374.667	0.646364
FarO-PA	1515	1346.21	10	0.0348211
CG14053-PA	693	524.209	0	0
CG14053-PB	693	524.209	0	0
Nmd3-PA	1566	1397.21	873	2.92892
Cyp4d14-PA	1524	1355.21	7.35109	0.0254273
Cyp4d14-PB	1533	1364.21	0	0
Cyp4d1-PB	1512	1343.21	2	0.00697977
Cyp4d1-PA	1539	1370.21	0	0
wapl-PA	5226	5057.21	354.55	0.328641
wapl-PB	3279	3110.21	35.8998	0.0541075
wapl-PC	5226	5057.21	354.55	0.328641
bcn92-PA	279	121.126	210	8.1271
ph-p-PA	4770	4601.21	465.031	0.473767
ph-p-PB	4041	3872.21	36.4755	0.0441568
ph-p-PC	4041	3872.21	36.4755	0.0441568
ph-p-PD	4041	3872.21	36.4755	0.0441568
ph-d-PA	4614	4445.21	135.871	0.143281
ph-d-PB	4080	3911.21	38.6719	0.0463489
CG16903-PA	1683	1514.21	584	1.80793
AANATL7-PA	687	518.209	3977	35.9754
AANATL7-PB	687	518.209	3977	35.9754
AANATL7-PC	687	518.209	3977	35.9754
AANATL7-PD	687	518.209	3977	35.9754
wds-PA	1086	917.209	181	0.92505
wds-PB	1086	917.209	181	0.92505
egh-PC	1374	1205.21	642.667	2.49964
egh-PB	1374	1205.21	642.667	2.49964
egh-PD	1374	1205.21	642.667	2.49964
Seipin-PA	1113	944.209	159	0.789376
brv3-PC	2253	2084.21	12	0.0269895
brv3-PB	2160	1991.21	0	0
Tsp3A-PA	915	746.209	32	0.201022
Tsp3A-PB	915	746.209	32	0.201022
eIF3g1-PA	810	641.209	3071	22.451
Smyd3-PB	1407	1238.21	255	0.965386
Klp3A-PA	3639	3470.21	132	0.178309
Klp3A-PB	3639	3470.21	132	0.178309
CG13760-PC	723	554.209	159.41	1.34833
CG13760-PD	669	500.209	45.59	0.427241
Vha36-3-PB	750	581.209	94	0.758142
Vha36-3-PC	750	581.209	94	0.758142
boi-PB	2997	2828.21	0	0
boi-PA	1644	1475.21	31.3091	0.0994884
boi-PE	2997	2828.21	0	0
boi-PF	2997	2828.21	0	0
boi-PG	3318	3149.21	1.69088	0.0025169
tko-PB	423	255.317	204.265	3.75032
tko-PC	465	296.694	3.73505	0.0590123
gt-PB	1347	1178.21	14	0.0557007
CG32797-PA	609	440.209	1	0.0106487
CG12496-PA	1062	893.209	1	0.0052481
sgg-PD	3204	3035.21	337.58	0.521367
sgg-PH	1545	1376.21	209.372	0.713162
sgg-PI	1545	1376.21	209.372	0.713162
sgg-PJ	1728	1559.21	0	0
sgg-PG	1491	1322.21	144.334	0.511708
sgg-PK	1251	1082.21	0	0
sgg-PB	1545	1376.21	209.372	0.713162
sgg-PA	1728	1559.21	0	0
sgg-PE	1545	1376.21	209.372	0.713162
sgg-PF	1545	1376.21	209.372	0.713162
sgg-PC	1545	1376.21	209.372	0.713162
sgg-PM	2319	2150.21	142.072	0.30973
sgg-PN	1251	1082.21	0	0
sgg-PO	1326	1157.21	31.8557	0.129042
sgg-PP	3381	3212.21	69.362	0.101222
sgg-PQ	3507	3338.21	56.9885	0.0800255
sgg-PR	1794	1625.21	117.578	0.339135
per-PA	3657	3488.21	82.5	0.110868
per-PB	3657	3488.21	82.5	0.110868
CG2662-PA	1341	1172.21	22.5	0.0899772
CG2662-PB	1341	1172.21	22.5	0.0899772
eIF2Bbeta-PA	1059	890.209	1134	5.9714
CG2681-PA	1881	1712.21	15	0.0410667
CG2694-PA	2478	2309.21	0	0
CG2694-PB	2022	1853.21	125	0.316184
CG2694-PD	2469	2300.21	0	0
fs(1)Yb-PA	3129	2960.21	1	0.00158355
fs(1)Ya-PA	2091	1922.21	18	0.0438962
dwg-PA	1779	1610.21	203	0.590974
CG2712-PA	1506	1337.21	117	0.410149
CG12498-PA	786	617.209	0	0
w-PA	2064	1895.21	0	0
CG32795-PA	1164	995.209	143.8	0.677329
CG32795-PB	1164	995.209	143.8	0.677329
CG32795-PC	1164	995.209	143.8	0.677329
CG32795-PD	1164	995.209	143.8	0.677329
CG32795-PE	1164	995.209	143.8	0.677329
Syx4-PA	1002	833.209	32.8898	0.185039
Syx4-PB	774	605.209	19.1102	0.148018
crm-PB	2949	2780.21	116.5	0.196428
crm-PA	2949	2780.21	116.5	0.196428
CG2701-PA	2208	2039.21	1579	3.62974
CG2685-PA	1659	1490.21	381	1.19849
CG2680-PB	918	749.209	0	0
Ugalt-PA	1074	905.209	1864.95	9.65767
Ugalt-PB	1107	938.209	387.108	1.93414
Ugalt-PC	1074	905.209	1864.95	9.65767
Spg7-PA	2460	2291.21	241.5	0.494091
Spg7-PC	2460	2291.21	241.5	0.494091
dyw-PA	783	614.209	11	0.0839521
CG2652-PA	708	539.209	0	0
HLH3B-PA	1131	962.209	0	0
N-PA	8112	7943.21	3	0.00177044
N-PB	8112	7943.21	3	0.00177044
CG3939-PA	408	240.515	172.5	3.36204
CG3939-PB	408	240.515	172.5	3.36204
dnc-PA	2106	1937.21	0	0
dnc-PE	1929	1760.21	0	0
dnc-PN	2952	2783.21	113.698	0.191498
dnc-PG	2445	2276.21	0	0
dnc-PF	1989	1820.21	0	0
dnc-PL	1566	1397.21	27.9573	0.0937969
dnc-PB	3630	3461.21	33.8508	0.0458454
dnc-PI	3213	3044.21	0	0
dnc-PC	3174	3005.21	6.18082	0.00964109
dnc-PJ	3213	3044.21	0	0
dnc-PD	3207	3038.21	61.971	0.095615
dnc-PP	1929	1760.21	0	0
dnc-PQ	2112	1943.21	5.74542	0.0138598
dnc-PR	2112	1943.21	5.74542	0.0138598
dnc-PS	3630	3461.21	33.8508	0.0458454
dnc-PT	2148	1979.21	0	0
dnc-PU	2148	1979.21	0	0
ng1-PA	324	160.434	0	0
Sgs4-PC	864	695.209	0	0
CG10801-PA	1677	1508.21	0	0
CG10801-PB	1584	1415.21	2	0.00662467
CG12206-PA	1749	1580.21	0	0
CG12206-PB	1749	1580.21	0	0
CG12206-PC	1749	1580.21	0	0
CG16781-PA	1152	983.209	1.99991	0.00953499
CG16781-PB	1161	992.209	8.7106e-05	4.11528e-07
CG16782-PA	603	434.253	2	0.0215895
CG14269-PA	573	404.296	0	0
CG14269-PB	573	404.296	0	0
CG12535-PB	618	449.209	4.6	0.0480025
CG12535-PF	618	449.209	4.6	0.0480025
CG12535-PC	618	449.209	4.6	0.0480025
CG12535-PD	618	449.209	4.6	0.0480025
CG12535-PE	618	449.209	4.6	0.0480025
CG10793-PA	1440	1271.21	9	0.033188
Pig1-PB	519	350.441	0	0
ng4-PA	174	44.3926	0	0
ng3-PB	441	272.948	0	0
ng2-PA	339	174.285	0	0
CG14265-PB	360	194.31	0	0
Fcp3C-PA	849	680.209	13	0.0895892
CG18508-PA	300	139.161	283.5	9.54972
CG18508-PB	300	139.161	283.5	9.54972
CG3526-PA	690	521.209	0	0
CG3526-PC	666	497.209	1	0.00942792
CG32793-PA	2481	2312.21	0	0
CG3592-PA	750	581.209	0	0
CG3598-PA	819	650.209	0	0
CG14420-PA	882	713.209	1	0.00657261
CG14421-PA	717	548.209	2	0.0171017
CG14422-PA	885	716.209	0	0
CG14423-PA	918	749.209	0	0
CG17959-PA	447	278.837	0	0
CG3603-PA	750	581.209	68.5	0.552476
CG3603-PB	750	581.209	68.5	0.552476
kirre-PB	2871	2702.21	4	0.00693899
kirre-PA	2871	2702.21	4	0.00693899
kirre-PC	2871	2702.21	4	0.00693899
kirre-PD	2871	2702.21	4	0.00693899
kirre-PE	2871	2702.21	4	0.00693899
kirre-PF	2871	2702.21	4	0.00693899
kirre-PG	2871	2702.21	4	0.00693899
CG4116-PA	795	626.209	0	0
CG4116-PB	702	533.209	0	0
rst-PA	2295	2126.21	2	0.00440939
rst-PB	2295	2126.21	2	0.00440939
CG14424-PA	792	623.209	0	0
CG14419-PA	588	419.296	1	0.0111798
CG14418-PA	984	815.209	0	0
CG14418-PB	855	686.209	0	0
CG14417-PA	993	824.209	0	0
CG14416-PA	777	608.209	0	0
CG10802-PA	1311	1142.21	609.306	2.5006
CG10802-PB	1239	1070.21	16.6942	0.0731228
CG10803-PA	1914	1745.21	101.546	0.272754
CG10803-PB	1725	1556.21	0	0
CG10803-PC	1725	1556.21	0	0
CG10803-PD	1725	1556.21	0	0
CG10803-PE	1854	1685.21	105.454	0.293335
CG13021-PA	333	168.616	0	0
CG13021-PB	333	168.616	0	0
ppk8-PG	1299	1130.21	25	0.10369
ppk8-PH	1710	1541.21	0	0
Ilp7-PA	480	311.573	0	0
Mnt-PC	1749	1580.21	0	0
