target_id	length	eff_length	est_counts	tpm
Cyp4g1-PA	1671	1512.24	236	0.73136
Pgcl-PA	1224	1065.24	0	0
CG32816-PB	1137	978.243	442	2.11746
CG32816-PA	1137	978.243	442	2.11746
CG32816-PC	882	723.243	0	0
CG32816-PD	882	723.243	0	0
CG32816-PE	1137	978.243	442	2.11746
CG32816-PF	1137	978.243	442	2.11746
CG13375-PA	921	762.243	3.5	0.0215187
CG13375-PB	921	762.243	3.5	0.0215187
CG13375-PC	834	675.243	0	0
CG3038-PB	1077	918.243	8.78863	0.0448543
CG3038-PA	1167	1008.24	62.2114	0.289165
CG3038-PC	1080	921.243	0	0
Appl-PA	2664	2505.24	0	0
Appl-PB	2673	2514.24	9.26723	0.0172736
Appl-PC	2493	2334.24	0	0
Appl-PD	2667	2508.24	7.73277	0.0144479
Appl-PE	2652	2493.24	0	0
Appl-PF	2667	2508.24	0	0
CG13369-PA	915	756.243	1789	11.0864
CG17829-PA	1404	1245.24	170.5	0.641669
CG17829-PC	1347	1188.24	0	0
CG17829-PB	1404	1245.24	170.5	0.641669
Mybbp1A-PA	3402	3243.24	463	0.669025
su(sable)-PA	3978	3819.24	1834.43	2.25095
su(sable)-PB	3966	3807.24	394.13	0.485143
su(sable)-PC	3978	3819.24	1834.43	2.25095
CG13367-PA	1227	1068.24	363	1.59249
Roc1a-PC	411	253.414	19.2602	0.356181
Roc1a-PA	327	171.695	1392.37	38.0048
Roc1a-PD	327	171.695	1392.37	38.0048
CG5254-PA	921	762.243	515	3.16632
CG5254-PB	714	555.243	3.59674e-06	3.03575e-08
CG5273-PA	1410	1251.24	50	0.18727
CG5273-PC	1410	1251.24	50	0.18727
CG5273-PB	1410	1251.24	50	0.18727
fz3-PA	1746	1587.24	1934.57	5.71191
fz3-PB	1941	1782.24	139.866	0.367779
fz3-PC	1746	1587.24	1934.57	5.71191
CG16989-PC	3138	2979.24	527.5	0.829769
CG16989-PD	3138	2979.24	527.5	0.829769
CG14635-PA	360	203.482	0	0
CG13358-PD	906	747.243	2	0.0125432
CG13359-PA	1482	1323.24	20	0.0708323
Rbf-PA	2538	2379.24	740	1.45758
CG13360-PA	1266	1107.24	281	1.18933
RpL22-PA	900	741.243	26955.7	170.424
CG13361-PA	1437	1278.24	50	0.183315
CG13362-PA	969	810.243	416	2.40613
Hmt4-20-PA	3903	3744.24	852.5	1.06702
Hmt4-20-PB	3903	3744.24	852.5	1.06702
RpL36-PA	348	191.938	3405.2	83.1423
RpL36-PB	348	191.938	3405.2	83.1423
RpL36-PD	348	191.938	3405.2	83.1423
RpL36-PC	348	191.938	3405.2	83.1423
RpL36-PE	348	191.938	3405.2	83.1423
CG13364-PA	195	59.2167	2234	176.799
CG13365-PA	345	189.034	253	6.27222
spdi-PA	2853	2694.24	0	0
spdi-PB	3285	3126.24	458.921	0.687949
spdi-PC	3285	3126.24	458.921	0.687949
spdi-PD	2850	2691.24	39.4354	0.0686711
spdi-PE	2853	2694.24	0	0
spdi-PF	3285	3126.24	458.921	0.687949
spdi-PG	2829	2670.24	101.801	0.178666
CG14634-PB	282	130.094	1	0.0360234
CG11664-PA	765	606.243	5674	43.8615
CG11663-PA	459	300.908	0.5	0.00778712
CG11663-PB	459	300.908	0.5	0.00778712
MED22-PA	432	274.022	182	3.11263
CG32815-PC	1149	990.243	11.5	0.0544248
CG32815-PD	1149	990.243	11.5	0.0544248
TRAM-PB	1107	948.243	2211.6	10.9302
TRAM-PA	1107	948.243	2211.6	10.9302
TRAM-PC	1107	948.243	2211.6	10.9302
TRAM-PD	1107	948.243	2211.6	10.9302
TRAM-PE	1107	948.243	2211.6	10.9302
mus81-PA	1281	1122.24	65	0.271436
CG18823-PA	321	165.883	1	0.0282514
CG14631-PA	399	241.811	0	0
CG3021-PA	1170	1011.24	1024	4.74553
CG14629-PA	960	801.243	415	2.42731
CG14628-PA	426	268.103	1	0.0174799
CG3655-PA	1692	1533.24	0	0
CG3655-PB	1692	1533.24	0	0
CG3655-PC	1791	1632.24	164	0.470869
CG3655-PD	1692	1533.24	0	0
Cdc45-PA	1728	1569.24	220	0.657012
CG11638-PA	1164	1005.24	21	0.0979014
TfIIA-S-2-PA	324	168.815	0	0
CG3690-PA	1677	1518.24	1	0.00308674
CG3690-PB	1677	1518.24	1	0.00308674
CG3699-PA	756	597.243	83	0.65128
CG3703-PA	2136	1977.24	53	0.125619
CG3704-PA	1149	990.243	415	1.96402
CG3706-PA	1335	1176.24	408	1.62556
CG3708-PB	1089	930.243	3	0.0151135
CG3713-PA	252	103.565	0	0
CG3713-PB	252	103.565	0	0
CG32814-PB	735	576.243	7	0.0569289
CG11378-PA	939	780.243	40.3333	0.242256
CG11378-PB	939	780.243	40.3333	0.242256
CG11378-PC	939	780.243	40.3333	0.242256
CG11379-PA	606	447.243	0.5	0.00523923
CG11379-PB	606	447.243	0.5	0.00523923
CG14627-PA	813	654.243	3.5	0.0250709
CG14627-PB	813	654.243	3.5	0.0250709
CG14626-PA	1029	870.243	8	0.0430814
CG11380-PA	1710	1551.24	1	0.00302107
CG11380-PB	1710	1551.24	1	0.00302107
CG14625-PB	2271	2112.24	3	0.00665607
CG11381-PA	1311	1152.24	0	0
CG14624-PA	693	534.243	1	0.00877206
CG11382-PB	1518	1359.24	0.5	0.00172391
CG11382-PC	1518	1359.24	0.5	0.00172391
CG32812-PA	678	519.243	12	0.108306
CG32812-PB	678	519.243	12	0.108306
fs(1)N-PA	6357	6198.24	1	0.000756088
Naa30A-PA	1134	975.243	571.096	2.74434
Naa30A-PD	1077	918.243	16.9037	0.0862711
Tsp2A-PA	735	576.243	76	0.618085
Tsp2A-PB	735	576.243	76	0.618085
CG11417-PA	2316	2157.24	452	0.981929
CG14770-PA	456	297.938	9	0.141565
ssx-PB	1332	1173.24	67.3118	0.268871
ssx-PC	504	345.49	28.7687	0.390234
ssx-PD	1458	1299.24	1189.61	4.29096
ssx-PE	1332	1173.24	67.3118	0.268871
AMPKalpha-PA	1749	1590.24	602	1.77408
AMPKalpha-PB	1749	1590.24	602	1.77408
AMPKalpha-PC	1749	1590.24	602	1.77408
CG32813-PD	1719	1560.24	0	0
CG32813-PB	1719	1560.24	0	0
CG32813-PL	1719	1560.24	0	0
CG32813-PM	1719	1560.24	0	0
CG32813-PN	1719	1560.24	0	0
CG32813-PH	1746	1587.24	7.97485	0.0235461
CG32813-PI	1719	1560.24	0	0
CG32813-PJ	1719	1560.24	0	0
CG32813-PK	1719	1560.24	0	0
CG32813-PO	2100	1941.24	684.025	1.65133
Rilpl-PA	1332	1173.24	252.351	1.00799
Rilpl-PB	1347	1188.24	0	0
Rilpl-PC	1461	1302.24	605.649	2.17957
Lrpprc2-PA	3219	3060.24	1021	1.56355
CG14785-PA	1413	1254.24	79	0.295179
CG3719-PA	483	324.66	573	8.27117
png-PA	876	717.243	3	0.0196018
CG12773-PA	2139	1980.24	800	1.89327
CG12773-PC	2139	1980.24	800	1.89327
CG12773-PB	2136	1977.24	0	0
MTPAP-PA	1839	1680.24	61.3669	0.17116
MTPAP-PB	867	708.243	55.2662	0.365694
MTPAP-PC	1839	1680.24	61.3669	0.17116
CG11409-PB	3840	3681.24	31	0.0394646
CG11409-PC	3840	3681.24	31	0.0394646
DAAM-PB	3462	3303.24	0	0
DAAM-PA	3345	3186.24	0	0
DAAM-PG	3462	3303.24	0	0
DAAM-PE	3462	3303.24	0	0
DAAM-PF	3462	3303.24	0	0
DAAM-PD	4392	4233.24	13	0.0143917
CG32811-PB	234	88.5646	0	0
Atf3-PA	1842	1683.24	0	0
Atf3-PB	2067	1908.24	383	0.940602
Atf3-PC	1842	1683.24	0	0
CG11403-PA	2586	2427.24	408	0.787749
CG11398-PA	990	831.243	17.5	0.0986622
CG11398-PD	990	831.243	17.5	0.0986622
CG11384-PA	1767	1608.24	17	0.0495379
eIF4E7-PA	1290	1131.24	2	0.00828542
CG14777-PB	591	432.331	67.2	0.72844
CG14777-PD	591	432.331	67.2	0.72844
CG14777-PE	591	432.331	67.2	0.72844
CG14777-PC	591	432.331	67.2	0.72844
CG14777-PF	591	432.331	67.2	0.72844
CG14778-PA	561	402.453	37	0.430852
CG14780-PA	909	750.243	0	0
rush-PA	951	792.243	302.5	1.7894
rush-PB	951	792.243	302.5	1.7894
inc-PB	636	477.243	147	1.44351
inc-PD	636	477.243	147	1.44351
inc-PC	636	477.243	147	1.44351
dor-PA	3009	2850.24	1628	2.67678
hfw-PA	1836	1677.24	787.5	2.20037
hfw-PB	1836	1677.24	787.5	2.20037
CG14797-PB	591	432.331	0	0
CG14797-PC	666	507.243	5	0.046195
b6-PA	1677	1518.24	4	0.0123469
Scgdelta-PA	1215	1056.24	9.5	0.0421503
Scgdelta-PC	1215	1056.24	9.5	0.0421503
Scgdelta-PD	1215	1056.24	9.5	0.0421503
Scgdelta-PE	1215	1056.24	9.5	0.0421503
CG3795-PA	918	759.243	0	0
CG3795-PB	918	759.243	0	0
a6-PA	1230	1071.24	114.333	0.500179
a6-PB	1230	1071.24	114.333	0.500179
a6-PC	1230	1071.24	114.333	0.500179
CG3740-PA	423	265.103	608	10.7481
Mur2B-PA	5388	5229.24	48.7425	0.0436827
Mur2B-PC	5388	5229.24	48.7425	0.0436827
Mur2B-PB	3435	3276.24	889.515	1.27238
CG14795-PB	351	194.743	0	0
sta-PA	813	654.243	12723.8	91.1416
sta-PB	813	654.243	12723.8	91.1416
sta-PE	813	654.243	12723.8	91.1416
sta-PF	813	654.243	12723.8	91.1416
Rab27-PB	711	552.243	0	0
Rab27-PC	693	534.243	0	0
CG32808-PA	855	696.243	29	0.195199
O-fut2-PA	1473	1314.24	1197	4.26834
CG14787-PA	783	624.243	1	0.00750735
CG32806-PA	618	459.243	0	0
MED18-PA	654	495.243	441.49	4.17776
MED18-PC	153	31.9592	25.5096	3.74067
CG14803-PA	3309	3150.24	457	0.67985
CG14803-PB	3294	3135.24	0	0
Vps26-PA	1437	1278.24	1450	5.31613
CG14805-PA	1521	1362.24	608	2.09165
Coa8-PA	531	372.453	265.5	3.34067
Coa8-PB	531	372.453	265.5	3.34067
mRpL16-PA	732	573.243	159.5	1.30395
mRpL16-PB	732	573.243	159.5	1.30395
mip130-PA	2961	2802.24	693	1.15896
Rbcn-3B-PA	4578	4419.24	677	0.717929
Rbcn-3B-PB	4578	4419.24	677	0.717929
Ocrl-PA	2553	2394.24	243.5	0.476619
Ocrl-PB	2553	2394.24	243.5	0.476619
CG11596-PB	1206	1047.24	5.30639e-06	2.37461e-08
CG11596-PC	1371	1212.24	230.174	0.88983
CG11596-PA	1320	1161.24	214.826	0.866971
CG11596-PD	1206	1047.24	5.30639e-06	2.37461e-08
CG11596-PE	1206	1047.24	5.30639e-06	2.37461e-08
CG3587-PA	900	741.243	257	1.62485
CG4194-PA	795	636.243	16	0.117852
Rtca-PA	1086	927.243	104.5	0.528157
Rtca-PB	1086	927.243	104.5	0.528157
CG4045-PA	771	612.243	355	2.71735
CG4199-PC	1782	1623.24	92	0.26561
CG4199-PD	1782	1623.24	92	0.26561
CG4199-PB	1782	1623.24	92	0.26561
CG4199-PA	1659	1500.24	0	0
CG4199-PG	1782	1623.24	92	0.26561
CG4199-PH	1782	1623.24	92	0.26561
CG4199-PI	1782	1623.24	92	0.26561
CG14054-PA	618	459.243	1.2266	0.012517
CG4281-PA	2091	1932.24	1398	3.39067
Sik2-PA	4197	4038.24	457.791	0.531271
moody-PA	2013	1854.24	61.0145	0.154208
moody-PB	2013	1854.24	61.0145	0.154208
moody-PC	1902	1743.24	65.9711	0.177352
moody-PD	1902	1743.24	65.9711	0.177352
moody-PE	2013	1854.24	61.0145	0.154208
moody-PF	2013	1854.24	61.0145	0.154208
CG4325-PA	477	318.66	35.5	0.522086
CG4325-PB	477	318.66	35.5	0.522086
Actn-PC	2754	2595.24	355.505	0.64196
Actn-PB	2688	2529.24	333.383	0.617723
Actn-PA	2688	2529.24	199.832	0.370267
Actn-PD	2688	2529.24	333.383	0.617723
Actn-PF	2694	2535.24	0	0
Actn-PG	2754	2595.24	355.505	0.64196
Actn-PH	2754	2595.24	355.505	0.64196
Actn-PI	2688	2529.24	333.383	0.617723
Actn-PJ	2754	2595.24	355.505	0.64196
usp-PA	1527	1368.24	578.5	1.98144
usp-PB	1527	1368.24	578.5	1.98144
PIG-K-PA	1068	909.243	1475	7.60243
CG3857-PA	1464	1305.24	228	0.818623
eIF2Bepsilon-PA	2010	1851.24	434	1.09867
eIF2Bepsilon-PB	2010	1851.24	434	1.09867
Edem1-PC	2949	2790.24	1392.28	2.33844
Edem1-PB	2949	2790.24	1392.28	2.33844
Edem1-PA	2949	2790.24	1392.28	2.33844
Edem1-PE	3015	2856.24	1277.87	2.09668
Edem1-PD	2949	2790.24	1392.28	2.33844
CG32801-PA	477	318.66	0	0
trr-PC	7233	7074.24	854	0.565742
trr-PD	7296	7137.24	0	0
CG14818-PA	291	138.176	277	9.39481
CG14818-PB	291	138.176	277	9.39481
CG14817-PA	321	165.883	266.5	7.52899
CG14817-PB	321	165.883	266.5	7.52899
Pgam5-PA	870	711.243	612.881	4.0383
Pgam5-PB	867	708.243	79.1186	0.523524
Pex5-PA	1845	1686.24	470.104	1.30652
Pex5-PB	1680	1521.24	313.896	0.967003
Gcna-PB	3159	3000.24	45.4581	0.0710061
Gcna-PA	3093	2934.24	20.2709	0.0323756
Gcna-PD	3093	2934.24	20.2709	0.0323756
deltaCOP-PA	1599	1440.24	3191.71	10.3855
deltaCOP-PB	1596	1437.24	6361.29	20.7422
Lamtor5-PA	303	149	153	4.81222
Lamtor5-PB	303	149	153	4.81222
CG14811-PB	714	555.243	2	0.0168806
CG4025-PA	741	582.243	545	4.38665
Unc-76-PB	1425	1266.24	88.6667	0.328159
Unc-76-PA	1425	1266.24	88.6667	0.328159
Unc-76-PC	1425	1266.24	88.6667	0.328159
Unc-76-PD	870	711.243	0	0
csw-PA	2526	2367.24	1291.89	2.55754
csw-PB	2838	2679.24	916.277	1.60271
csw-PC	2049	1890.24	1.19748e-07	2.96887e-10
csw-PD	2685	2526.24	103.837	0.192627
D2hgdh-PB	1602	1443.24	459.667	1.4926
D2hgdh-PC	1602	1443.24	459.667	1.4926
D2hgdh-PA	1602	1443.24	459.667	1.4926
Pgd-PA	1446	1287.24	687	2.50113
Pgd-PB	1446	1287.24	687	2.50113
CG3630-PA	1116	957.243	33.3333	0.163191
CG3630-PB	1044	885.243	0	0
CG3630-PC	1116	957.243	33.3333	0.163191
CG3630-PD	1116	957.243	33.3333	0.163191
ND-B14.5A-PA	312	157.441	480	14.2878
ND-B14.5A-PB	312	157.441	480	14.2878
Cyp4d2-PA	1506	1347.24	46.0575	0.160212
Cyp4d2-PB	1506	1347.24	46.0575	0.160212
Cyp4ae1-PA	1491	1332.24	71.7981	0.252563
pn-PA	1218	1059.24	195	0.862739
CG17776-PA	213	72.4907	198.5	12.8327
CG17776-PB	213	72.4907	198.5	12.8327
CG17777-PB	333	177.554	0	0
CG17777-PC	333	177.554	0	0
CG3457-PA	579	420.331	0	0
CG3457-PB	579	420.331	0	0
Mct1-PA	1881	1722.24	78	0.212247
Mct1-PB	1881	1722.24	78	0.212247
CG14052-PB	492	333.66	0	0
pcx-PE	10254	10095.2	0.0155882	7.23636e-06
pcx-PF	10242	10083.2	740.492	0.34416
pcx-PC	10242	10083.2	740.492	0.34416
fs(1)K10-PA	1392	1233.24	514	1.95324
Or2a-PA	1194	1035.24	12	0.0543225
CG3071-PA	1608	1449.24	351	1.13503
CG2854-PA	1476	1317.24	1	0.00355774
Raf-PA	2220	2061.24	246.5	0.560439
Raf-PE	2220	2061.24	246.5	0.560439
CG2841-PB	3705	3546.24	605	0.799517
CG2841-PC	3705	3546.24	605	0.799517
CG2841-PA	3705	3546.24	605	0.799517
CG2841-PD	3705	3546.24	605	0.799517
CG2841-PE	3705	3546.24	605	0.799517
CG2841-PF	3720	3561.24	0	0
mRpL14-PA	486	327.66	133	1.90226
mRpL14-PB	486	327.66	133	1.90226
Ilp6-PA	324	168.815	2	0.0555214
Ilp6-PB	324	168.815	2	0.0555214
Ilp6-PC	324	168.815	2	0.0555214
Ilp6-PD	324	168.815	2	0.0555214
CG14050-PA	780	621.243	3	0.0226308
CG14050-PB	780	621.243	3	0.0226308
CG2865-PA	1305	1146.24	449.5	1.83778
CG2865-PB	1305	1146.24	449.5	1.83778
CG2918-PA	2772	2613.24	25003.5	44.8396
CG2918-PB	2772	2613.24	25003.5	44.8396
CG2924-PA	1194	1035.24	173.5	0.785413
CG2924-PE	1194	1035.24	173.5	0.785413
CG2924-PB	1194	1035.24	173.5	0.785413
CG2924-PD	1194	1035.24	173.5	0.785413
temp-PA	1197	1038.24	39.5	0.178295
temp-PB	1197	1038.24	39.5	0.178295
CG3078-PA	2232	2073.24	0	0
CG3078-PB	2235	2076.24	0	0
CG3078-PC	2250	2091.24	0	0
CG3078-PD	2298	2139.24	0	0
CG3191-PA	930	771.243	55	0.334204
CG3191-PC	930	771.243	55	0.334204
crn-PA	2109	1950.24	848	2.03774
kz-PA	3579	3420.24	143.5	0.196624
kz-PB	3579	3420.24	143.5	0.196624
Vinc-PA	2886	2727.24	452.333	0.777276
Vinc-PB	2886	2727.24	452.333	0.777276
Vinc-PC	2886	2727.24	452.333	0.777276
FarO-PA	1515	1356.24	7	0.0241881
CG14053-PA	693	534.243	0.5	0.00438603
CG14053-PB	693	534.243	0.5	0.00438603
Nmd3-PA	1566	1407.24	1009	3.36018
Cyp4d14-PA	1524	1365.24	154.023	0.528707
Cyp4d14-PB	1533	1374.24	0	0
Cyp4d1-PB	1512	1353.24	6.45884	0.0223676
Cyp4d1-PA	1539	1380.24	312.541	1.06119
wapl-PA	5226	5067.24	442.44	0.409189
wapl-PB	3279	3120.24	131.119	0.196933
wapl-PC	5226	5067.24	442.44	0.409189
bcn92-PA	279	127.563	225	8.26609
ph-p-PA	4770	4611.24	917.058	0.932008
ph-p-PB	4041	3882.24	0	0
ph-p-PC	4041	3882.24	0	0
ph-p-PD	4041	3882.24	0	0
ph-d-PA	4614	4455.24	170.646	0.179501
ph-d-PB	4080	3921.24	209.295	0.250136
CG16903-PA	1683	1524.24	765	2.35206
AANATL7-PA	687	528.243	5440.75	48.2687
AANATL7-PB	687	528.243	5440.75	48.2687
AANATL7-PC	687	528.243	5440.75	48.2687
AANATL7-PD	687	528.243	5440.75	48.2687
wds-PA	1086	927.243	228.5	1.15487
wds-PB	1086	927.243	228.5	1.15487
egh-PC	1374	1215.24	668	2.57605
egh-PB	1374	1215.24	668	2.57605
egh-PD	1374	1215.24	668	2.57605
Seipin-PA	1113	954.243	162	0.795603
brv3-PC	2253	2094.24	143	0.32
brv3-PB	2160	2001.24	0	0
Tsp3A-PA	915	756.243	27.5	0.170417
Tsp3A-PB	915	756.243	27.5	0.170417
eIF3g1-PA	810	651.243	4298	30.9289
Smyd3-PB	1407	1248.24	335	1.25773
Klp3A-PA	3639	3480.24	91.5	0.123212
Klp3A-PB	3639	3480.24	91.5	0.123212
CG13760-PC	723	564.243	181.923	1.51099
CG13760-PD	669	510.243	215.077	1.97541
Vha36-3-PB	750	591.243	355.616	2.81874
Vha36-3-PC	750	591.243	355.616	2.81874
boi-PB	2997	2838.24	0	0
boi-PA	1644	1485.24	52.0357	0.164189
boi-PE	2997	2838.24	0	0
boi-PF	2997	2838.24	0	0
boi-PG	3318	3159.24	9.96427	0.014781
tko-PB	423	265.103	272.288	4.81344
tko-PC	465	306.847	6.71153	0.102504
gt-PB	1347	1188.24	10	0.0394399
CG32797-PA	609	450.243	0	0
CG12496-PA	1062	903.243	0	0
sgg-PD	3204	3045.24	668.856	1.02932
sgg-PH	1545	1386.24	269.239	0.910206
sgg-PI	1545	1386.24	269.239	0.910206
sgg-PJ	1728	1569.24	0	0
sgg-PG	1491	1332.24	301.407	1.06026
sgg-PK	1251	1092.24	0	0
sgg-PB	1545	1386.24	269.239	0.910206
sgg-PA	1728	1569.24	0	0
sgg-PE	1545	1386.24	269.239	0.910206
sgg-PF	1545	1386.24	269.239	0.910206
sgg-PC	1545	1386.24	269.239	0.910206
sgg-PM	2319	2160.24	410.865	0.891328
sgg-PN	1251	1092.24	0	0
sgg-PO	1326	1167.24	26.2705	0.105474
sgg-PP	3381	3222.24	53.1134	0.0772479
sgg-PQ	3507	3348.24	0	0
sgg-PR	1794	1635.24	246.052	0.705157
per-PA	3657	3498.24	154	0.206306
per-PB	3657	3498.24	154	0.206306
CG2662-PA	1341	1182.24	46.5	0.184326
CG2662-PB	1341	1182.24	46.5	0.184326
eIF2Bbeta-PA	1059	900.243	1503	7.8242
CG2681-PA	1881	1722.24	111	0.302043
CG2694-PA	2478	2319.24	0.0665518	0.000134479
CG2694-PB	2022	1863.24	215.833	0.542861
CG2694-PD	2469	2310.24	5.10068	0.0103469
fs(1)Yb-PA	3129	2970.24	2	0.00315558
fs(1)Ya-PA	2091	1932.24	8	0.019403
dwg-PA	1779	1620.24	226	0.653686
CG2712-PA	1506	1347.24	115	0.40003
CG12498-PA	786	627.243	0	0
w-PA	2064	1905.24	1	0.00245975
CG32795-PA	1164	1005.24	152	0.70862
CG32795-PB	1164	1005.24	152	0.70862
CG32795-PC	1164	1005.24	152	0.70862
CG32795-PD	1164	1005.24	152	0.70862
CG32795-PE	1164	1005.24	152	0.70862
Syx4-PA	1002	843.243	59	0.327899
Syx4-PB	774	615.243	0	0
crm-PB	2949	2790.24	150.5	0.252776
crm-PA	2949	2790.24	150.5	0.252776
CG2701-PA	2208	2049.24	1777	4.06382
CG2685-PA	1659	1500.24	564	1.76181
CG2680-PB	918	759.243	1	0.00617248
Ugalt-PA	1074	915.243	2007.39	10.2787
Ugalt-PB	1107	948.243	324.213	1.60233
Ugalt-PC	1074	915.243	2007.39	10.2787
Spg7-PA	2460	2301.24	312.5	0.636397
Spg7-PC	2460	2301.24	312.5	0.636397
dyw-PA	783	624.243	1	0.00750735
CG2652-PA	708	549.243	0	0
HLH3B-PA	1131	972.243	0	0
N-PA	8112	7953.24	10	0.00589246
N-PB	8112	7953.24	10	0.00589246
CG3939-PA	408	250.514	188.5	3.5263
CG3939-PB	408	250.514	188.5	3.5263
dnc-PA	2106	1947.24	0	0
dnc-PE	1929	1770.24	0	0
dnc-PN	2952	2793.24	107.678	0.180659
dnc-PG	2445	2286.24	0	0
dnc-PF	1989	1830.24	4.60653	0.0117952
dnc-PL	1566	1407.24	0	0
dnc-PB	3630	3471.24	55.9405	0.0755234
dnc-PI	3213	3054.24	0	0
dnc-PC	3174	3015.24	0	0
dnc-PJ	3213	3054.24	0	0
dnc-PD	3207	3048.24	179.329	0.275703
dnc-PP	1929	1770.24	0	0
dnc-PQ	2112	1953.24	27.7527	0.066587
dnc-PR	2112	1953.24	27.7527	0.066587
dnc-PS	3630	3471.24	55.9405	0.0755234
dnc-PT	2148	1989.24	0	0
dnc-PU	2148	1989.24	0	0
ng1-PA	324	168.815	0	0
Sgs4-PC	864	705.243	0	0
CG10801-PA	1677	1518.24	0	0
CG10801-PB	1584	1425.24	1	0.00328815
CG12206-PA	1749	1590.24	0	0
CG12206-PB	1749	1590.24	0	0
CG12206-PC	1749	1590.24	0	0
CG16781-PA	1152	993.243	3.99983	0.0188724
CG16781-PB	1161	1002.24	0.00016986	7.94253e-07
CG16782-PA	603	444.243	3	0.0316476
CG14269-PA	573	414.372	0	0
CG14269-PB	573	414.372	0	0
CG12535-PB	618	459.243	2	0.0204093
CG12535-PF	618	459.243	2	0.0204093
CG12535-PC	618	459.243	2	0.0204093
CG12535-PD	618	459.243	2	0.0204093
CG12535-PE	618	459.243	2	0.0204093
CG10793-PA	1440	1281.24	13	0.0475502
Pig1-PB	519	360.49	0	0
ng4-PA	174	44.8776	0	0
ng3-PB	441	282.938	0	0
ng2-PA	339	183.372	0	0
CG14265-PB	360	203.482	0	0
Fcp3C-PA	849	690.243	8	0.0543161
CG18508-PA	300	146.271	273	8.74674
CG18508-PB	300	146.271	273	8.74674
CG3526-PA	690	531.243	0	0
CG3526-PC	666	507.243	0	0
CG32793-PA	2481	2322.24	0	0
CG3592-PA	750	591.243	0	0
CG3598-PA	819	660.243	0	0
CG14420-PA	882	723.243	0	0
CG14421-PA	717	558.243	0	0
CG14422-PA	885	726.243	0	0
CG14423-PA	918	759.243	0	0
CG17959-PA	447	288.938	0	0
CG3603-PA	750	591.243	237	1.87855
CG3603-PB	750	591.243	237	1.87855
kirre-PB	2871	2712.24	7.57143	0.0130825
kirre-PA	2871	2712.24	7.57143	0.0130825
kirre-PC	2871	2712.24	7.57143	0.0130825
kirre-PD	2871	2712.24	7.57143	0.0130825
kirre-PE	2871	2712.24	7.57143	0.0130825
kirre-PF	2871	2712.24	7.57143	0.0130825
kirre-PG	2871	2712.24	7.57143	0.0130825
CG4116-PA	795	636.243	0	0
CG4116-PB	702	543.243	0	0
rst-PA	2295	2136.24	4.5	0.00987194
rst-PB	2295	2136.24	4.5	0.00987194
CG14424-PA	792	633.243	0	0
CG14419-PA	588	429.331	0	0
CG14418-PA	984	825.243	0	0
CG14418-PB	855	696.243	0	0
CG14417-PA	993	834.243	0	0
CG14416-PA	777	618.243	0	0
CG10802-PA	1311	1152.24	872.868	3.55014
CG10802-PB	1239	1080.24	6.13174	0.0266013
CG10803-PA	1914	1755.24	0.00142404	3.80213e-06
CG10803-PB	1725	1566.24	14.0622	0.0420759
CG10803-PC	1725	1566.24	14.0622	0.0420759
CG10803-PD	1725	1566.24	14.0622	0.0420759
CG10803-PE	1854	1695.24	213.812	0.591073
CG13021-PA	333	177.554	1.5	0.0395916
