target_id	length	eff_length	est_counts	tpm
TRAM-PE	1107	933.662	765.4	8.16388
mus81-PA	1281	1107.66	18	0.161832
CG18823-PA	321	155.103	0	0
CG14631-PA	399	227.693	0	0
CG3021-PA	1170	996.662	375	3.74698
CG14629-PA	960	786.662	10	0.126593
CG14628-PA	426	254.148	0	0
CG3655-PA	1692	1518.66	6.66667	0.0437165
CG3655-PB	1692	1518.66	6.66667	0.0437165
CG3655-PC	1791	1617.66	0	0
CG3655-PD	1692	1518.66	6.66667	0.0437165
Cdc45-PA	1728	1554.66	93	0.595724
CG11638-PA	1164	990.662	10	0.100525
TfIIA-S-2-PA	324	157.731	0	0
CG3690-PA	1677	1503.66	4	0.0264916
CG3690-PB	1677	1503.66	4	0.0264916
CG3699-PA	756	582.662	8	0.136732
CG3703-PA	2136	1962.66	15	0.0761104
CG3704-PA	1149	975.662	164	1.67395
CG3706-PA	1335	1161.66	1	0.00857271
CG3708-PB	1089	915.662	0	0
CG3713-PA	252	97.1773	0	0
CG3713-PB	252	97.1773	0	0
CG32814-PB	735	561.662	0	0
CG11378-PA	939	765.662	4.66667	0.0606971
CG11378-PB	939	765.662	4.66667	0.0606971
CG11378-PC	939	765.662	4.66667	0.0606971
CG11379-PA	606	432.662	0	0
CG11379-PB	606	432.662	0	0
CG14627-PA	813	639.662	1	0.0155685
CG14627-PB	813	639.662	1	0.0155685
CG14626-PA	1029	855.662	4	0.0465539
CG11380-PA	1710	1536.66	0	0
CG11380-PB	1710	1536.66	0	0
CG14625-PB	2271	2097.66	0	0
CG11381-PA	1311	1137.66	0	0
CG14624-PA	693	519.662	0	0
CG11382-PB	1518	1344.66	0	0
CG11382-PC	1518	1344.66	0	0
CG32812-PA	678	504.662	5.5	0.108533
CG32812-PB	678	504.662	5.5	0.108533
fs(1)N-PA	6357	6183.66	4	0.00644188
Naa30A-PA	1134	960.662	148	1.53423
Naa30A-PD	1077	903.662	0	0
Tsp2A-PA	735	561.662	1	0.0177306
Tsp2A-PB	735	561.662	1	0.0177306
CG11417-PA	2316	2142.66	187	0.869132
CG14770-PA	456	283.459	0	0
ssx-PB	1332	1158.66	38.3759	0.329837
ssx-PC	504	331.002	22.5377	0.678076
ssx-PD	1458	1284.66	375.71	2.91248
ssx-PE	1332	1158.66	38.3759	0.329837
AMPKalpha-PA	1749	1575.66	234.333	1.48105
AMPKalpha-PB	1749	1575.66	234.333	1.48105
AMPKalpha-PC	1749	1575.66	234.333	1.48105
CG32813-PD	1719	1545.66	0	0
CG32813-PB	1719	1545.66	0	0
CG32813-PL	1719	1545.66	0	0
CG32813-PM	1719	1545.66	0	0
CG32813-PN	1719	1545.66	0	0
CG32813-PH	1746	1572.66	4.75812	0.0301299
CG32813-PI	1719	1545.66	0	0
CG32813-PJ	1719	1545.66	0	0
CG32813-PK	1719	1545.66	0	0
CG32813-PO	2100	1926.66	239.242	1.2366
Rilpl-PA	1332	1158.66	65.1388	0.559862
Rilpl-PB	1347	1173.66	5.72637	0.0485886
Rilpl-PC	1461	1287.66	182.135	1.4086
Lrpprc2-PA	3219	3045.66	337	1.10191
CG14785-PA	1413	1239.66	26	0.208866
CG3719-PA	483	310.223	206	6.6129
png-PA	876	702.662	1	0.0141727
CG12773-PA	2139	1965.66	311.5	1.57815
CG12773-PC	2139	1965.66	311.5	1.57815
CG12773-PB	2136	1962.66	0	0
MTPAP-PA	1839	1665.66	39	0.233172
MTPAP-PB	867	693.662	0	0
MTPAP-PC	1839	1665.66	39	0.233172
CG11409-PB	3840	3666.66	15.5	0.0420978
CG11409-PC	3840	3666.66	15.5	0.0420978
DAAM-PB	3462	3288.66	0	0
DAAM-PA	3345	3171.66	0.00176818	5.55184e-06
DAAM-PG	3462	3288.66	0	0
DAAM-PE	3462	3288.66	0	0
DAAM-PF	3462	3288.66	0	0
DAAM-PD	4392	4218.66	3.99823	0.00943825
CG32811-PB	234	83.6724	0	0
Atf3-PA	1842	1668.66	0	0
Atf3-PB	2067	1893.66	114	0.599516
Atf3-PC	1842	1668.66	0	0
CG11403-PA	2586	2412.66	37	0.152723
CG11398-PA	990	816.662	6.5	0.0792627
CG11398-PD	990	816.662	6.5	0.0792627
CG11384-PA	1767	1593.66	0	0
eIF4E7-PA	1290	1116.66	0	0
CG14777-PB	591	417.705	28	0.667554
CG14777-PD	591	417.705	28	0.667554
CG14777-PE	591	417.705	28	0.667554
CG14777-PC	591	417.705	28	0.667554
CG14777-PF	591	417.705	28	0.667554
CG14778-PA	561	387.827	5	0.12839
CG14780-PA	909	735.662	1	0.0135369
rush-PA	951	777.662	133.5	1.70958
rush-PB	951	777.662	133.5	1.70958
inc-PB	636	462.662	57	1.2269
inc-PD	636	462.662	57	1.2269
inc-PC	636	462.662	57	1.2269
dor-PA	3009	2835.66	541	1.89994
hfw-PA	1836	1662.66	323.5	1.93762
hfw-PB	1836	1662.66	323.5	1.93762
CG14797-PB	591	417.705	0	0
CG14797-PC	666	492.662	2	0.0404277
b6-PA	1677	1503.66	42	0.278162
Scgdelta-PA	1215	1041.66	1.75	0.0167305
Scgdelta-PC	1215	1041.66	1.75	0.0167305
Scgdelta-PD	1215	1041.66	1.75	0.0167305
Scgdelta-PE	1215	1041.66	1.75	0.0167305
CG3795-PA	918	744.662	0	0
CG3795-PB	918	744.662	0	0
a6-PA	1230	1056.66	32.6667	0.30787
a6-PB	1230	1056.66	32.6667	0.30787
a6-PC	1230	1056.66	32.6667	0.30787
CG3740-PA	423	251.148	278	11.0233
Mur2B-PA	5388	5214.66	9.52705	0.0181941
Mur2B-PC	5388	5214.66	9.52705	0.0181941
Mur2B-PB	3435	3261.66	206.946	0.631853
CG14795-PB	351	182.409	0	0
sta-PA	813	639.662	5204	81.0186
sta-PB	813	639.662	5204	81.0186
sta-PE	813	639.662	5204	81.0186
sta-PF	813	639.662	5204	81.0186
Rab27-PB	711	537.662	0	0
Rab27-PC	693	519.662	0	0
CG32808-PA	855	681.662	4	0.0584371
O-fut2-PA	1473	1299.66	724	5.54761
CG14787-PA	783	609.662	1	0.0163346
CG32806-PA	618	444.662	0	0
MED18-PA	654	480.662	181.229	3.75478
MED18-PC	153	29.7812	14.7713	4.93941
CG14803-PA	3309	3135.66	207	0.657414
CG14803-PB	3294	3120.66	0	0
Vps26-PA	1437	1263.66	509	4.0113
CG14805-PA	1521	1347.66	216	1.59614
Coa8-PA	531	357.9	95.5	2.65729
Coa8-PB	531	357.9	95.5	2.65729
mRpL16-PA	732	558.662	68.5	1.22107
mRpL16-PB	732	558.662	68.5	1.22107
mip130-PA	2961	2787.66	245	0.875234
Rbcn-3B-PA	4578	4404.66	255	0.576535
Rbcn-3B-PB	4578	4404.66	255	0.576535
Ocrl-PA	2553	2379.66	78	0.32642
Ocrl-PB	2553	2379.66	78	0.32642
CG11596-PB	1206	1032.66	2.96257e-05	2.85699e-07
CG11596-PC	1371	1197.66	98.794	0.821475
CG11596-PA	1320	1146.66	80.2059	0.696576
CG11596-PD	1206	1032.66	2.96257e-05	2.85699e-07
CG11596-PE	1206	1032.66	2.96257e-05	2.85699e-07
CG3587-PA	900	726.662	88	1.206
CG4194-PA	795	621.662	11	0.176212
Rtca-PA	1086	912.662	45.5	0.496477
Rtca-PB	1086	912.662	45.5	0.496477
CG4045-PA	771	597.662	112	1.86621
CG4199-PC	1782	1608.66	36.6667	0.226989
CG4199-PD	1782	1608.66	36.6667	0.226989
CG4199-PB	1782	1608.66	36.6667	0.226989
CG4199-PA	1659	1485.66	0	0
CG4199-PG	1782	1608.66	36.6667	0.226989
CG4199-PH	1782	1608.66	36.6667	0.226989
CG4199-PI	1782	1608.66	36.6667	0.226989
CG14054-PA	618	444.662	2.3747	0.0531836
CG4281-PA	2091	1917.66	524	2.72118
Sik2-PA	4197	4023.66	206.241	0.510447
moody-PA	2013	1839.66	21	0.113679
moody-PB	2013	1839.66	21	0.113679
moody-PC	1902	1728.66	0	0
moody-PD	1902	1728.66	0	0
moody-PE	2013	1839.66	21	0.113679
moody-PF	2013	1839.66	21	0.113679
CG4325-PA	477	304.223	21.5	0.703793
CG4325-PB	477	304.223	21.5	0.703793
Actn-PC	2754	2580.66	102.557	0.395759
Actn-PB	2688	2514.66	93.4238	0.369978
Actn-PA	2688	2514.66	45.2497	0.179198
Actn-PD	2688	2514.66	93.4238	0.369978
Actn-PF	2694	2520.66	16.2526	0.0642105
Actn-PG	2754	2580.66	102.557	0.395759
Actn-PH	2754	2580.66	102.557	0.395759
Actn-PI	2688	2514.66	93.4238	0.369978
Actn-PJ	2754	2580.66	102.557	0.395759
usp-PA	1527	1353.66	223	1.64056
usp-PB	1527	1353.66	223	1.64056
PIG-K-PA	1068	894.662	566	6.30022
CG3857-PA	1464	1290.66	60	0.462953
eIF2Bepsilon-PA	2010	1836.66	198	1.07358
eIF2Bepsilon-PB	2010	1836.66	198	1.07358
Edem1-PC	2949	2775.66	484.474	1.73821
Edem1-PB	2949	2775.66	484.474	1.73821
Edem1-PA	2949	2775.66	484.474	1.73821
Edem1-PE	3015	2841.66	887.104	3.10885
Edem1-PD	2949	2775.66	484.474	1.73821
CG32801-PA	477	304.223	0	0
trr-PC	7233	7059.66	292	0.411905
trr-PD	7296	7122.66	0	0
CG14818-PA	291	128.748	130.5	10.0941
CG14818-PB	291	128.748	130.5	10.0941
CG14817-PA	321	155.103	79	5.07232
CG14817-PB	321	155.103	79	5.07232
Pgam5-PA	870	696.662	263.545	3.76731
Pgam5-PB	867	693.662	40.4548	0.580791
Pex5-PA	1845	1671.66	212.757	1.26746
Pex5-PB	1680	1506.66	76.243	0.503944
Gcna-PB	3159	2985.66	30.9999	0.103399
Gcna-PA	3093	2919.66	4.93822e-05	1.68436e-07
Gcna-PD	3093	2919.66	4.93822e-05	1.68436e-07
deltaCOP-PA	1599	1425.66	1249.19	8.72588
deltaCOP-PB	1596	1422.66	2906.81	20.3476
Lamtor5-PA	303	139.271	61	4.36182
Lamtor5-PB	303	139.271	61	4.36182
CG14811-PB	714	540.662	0	0
CG4025-PA	741	567.662	174	3.05251
Unc-76-PB	1425	1251.66	27.6667	0.220124
Unc-76-PA	1425	1251.66	27.6667	0.220124
Unc-76-PC	1425	1251.66	27.6667	0.220124
Unc-76-PD	870	696.662	0	0
csw-PA	2526	2352.66	416.552	1.76323
csw-PB	2838	2664.66	321.894	1.20301
csw-PC	2049	1875.66	1.4102	0.00748726
csw-PD	2685	2511.66	27.1431	0.107621
D2hgdh-PB	1602	1428.66	112.333	0.783028
D2hgdh-PC	1602	1428.66	112.333	0.783028
D2hgdh-PA	1602	1428.66	112.333	0.783028
Pgd-PA	1446	1272.66	311	2.43358
Pgd-PB	1446	1272.66	311	2.43358
CG3630-PA	1116	942.662	8.72835	0.0922092
CG3630-PB	1044	870.662	7.81494	0.0893869
CG3630-PC	1116	942.662	8.72835	0.0922092
CG3630-PD	1116	942.662	8.72835	0.0922092
ND-B14.5A-PA	312	147.267	185	12.5102
ND-B14.5A-PB	312	147.267	185	12.5102
Cyp4d2-PA	1506	1332.66	46.7262	0.349171
Cyp4d2-PB	1506	1332.66	46.7262	0.349171
Cyp4ae1-PA	1491	1317.66	18.7521	0.141725
pn-PA	1218	1044.66	101	0.962817
CG17776-PA	213	68.6461	76	11.0254
CG17776-PB	213	68.6461	76	11.0254
CG17777-PB	333	165.597	0	0
CG17777-PC	333	165.597	0	0
CG3457-PA	579	405.787	0	0
CG3457-PB	579	405.787	0	0
Mct1-PA	1881	1707.66	3	0.0174951
Mct1-PB	1881	1707.66	3	0.0174951
CG14052-PB	492	319.034	1	0.0312149
pcx-PE	10254	10080.7	0.00149162	1.47356e-06
pcx-PF	10242	10068.7	309.999	0.30661
pcx-PC	10242	10068.7	309.999	0.30661
fs(1)K10-PA	1392	1218.66	147	1.20125
Or2a-PA	1194	1020.66	2	0.019514
CG3071-PA	1608	1434.66	148	1.02733
CG2854-PA	1476	1302.66	0	0
Raf-PA	2220	2046.66	89	0.433054
Raf-PE	2220	2046.66	89	0.433054
CG2841-PB	3705	3531.66	200.6	0.565653
CG2841-PC	3705	3531.66	200.6	0.565653
CG2841-PA	3705	3531.66	200.6	0.565653
CG2841-PD	3705	3531.66	200.6	0.565653
CG2841-PE	3705	3531.66	200.6	0.565653
CG2841-PF	3720	3546.66	0	0
mRpL14-PA	486	313.223	33	1.0492
mRpL14-PB	486	313.223	33	1.0492
Ilp6-PA	324	157.731	0.5	0.0315684
Ilp6-PB	324	157.731	0.5	0.0315684
Ilp6-PC	324	157.731	0.5	0.0315684
Ilp6-PD	324	157.731	0.5	0.0315684
CG14050-PA	780	606.662	1.5	0.0246231
CG14050-PB	780	606.662	1.5	0.0246231
CG2865-PA	1305	1131.66	113	0.994397
CG2865-PB	1305	1131.66	113	0.994397
CG2918-PA	2772	2598.66	11121	42.6179
CG2918-PB	2772	2598.66	11121	42.6179
CG2924-PA	1194	1020.66	68.75	0.670793
CG2924-PE	1194	1020.66	68.75	0.670793
CG2924-PB	1194	1020.66	68.75	0.670793
CG2924-PD	1194	1020.66	68.75	0.670793
temp-PA	1197	1023.66	34	0.330766
temp-PB	1197	1023.66	34	0.330766
CG3078-PA	2232	2058.66	0	0
CG3078-PB	2235	2061.66	0	0
CG3078-PC	2250	2076.66	0	0
CG3078-PD	2298	2124.66	0	0
CG3191-PA	930	756.662	17.5	0.230321
CG3191-PC	930	756.662	17.5	0.230321
crn-PA	2109	1935.66	285	1.46627
kz-PA	3579	3405.66	60.5	0.17691
kz-PB	3579	3405.66	60.5	0.17691
Vinc-PA	2886	2712.66	164	0.602069
Vinc-PB	2886	2712.66	164	0.602069
Vinc-PC	2886	2712.66	164	0.602069
FarO-PA	1515	1341.66	5	0.0371129
CG14053-PA	693	519.662	0	0
CG14053-PB	693	519.662	0	0
Nmd3-PA	1566	1392.66	403	2.88176
Cyp4d14-PA	1524	1350.66	0	0
Cyp4d14-PB	1533	1359.66	0	0
Cyp4d1-PB	1512	1338.66	5	0.0371961
Cyp4d1-PA	1539	1365.66	0	0
wapl-PA	5226	5052.66	171.234	0.337494
wapl-PB	3279	3105.66	1.5329	0.0049154
wapl-PC	5226	5052.66	171.234	0.337494
bcn92-PA	279	119.014	82	6.86144
ph-p-PA	4770	4596.66	294.978	0.639065
ph-p-PB	4041	3867.66	0	0
ph-p-PC	4041	3867.66	0	0
ph-p-PD	4041	3867.66	0	0
ph-d-PA	4614	4440.66	95.7583	0.214747
ph-d-PB	4080	3906.66	32.2639	0.0822449
CG16903-PA	1683	1509.66	302	1.99216
AANATL7-PA	687	513.662	1613.25	31.2768
AANATL7-PB	687	513.662	1613.25	31.2768
AANATL7-PC	687	513.662	1613.25	31.2768
AANATL7-PD	687	513.662	1613.25	31.2768
wds-PA	1086	912.662	95	1.0366
wds-PB	1086	912.662	95	1.0366
egh-PC	1374	1200.66	189	1.56761
egh-PB	1374	1200.66	189	1.56761
egh-PD	1374	1200.66	189	1.56761
Seipin-PA	1113	939.662	62	0.65708
brv3-PC	2253	2079.66	59	0.282525
brv3-PB	2160	1986.66	0	0
Tsp3A-PA	915	741.662	13.5	0.18127
Tsp3A-PB	915	741.662	13.5	0.18127
eIF3g1-PA	810	636.662	1501	23.4785
Smyd3-PB	1407	1233.66	150	1.21086
Klp3A-PA	3639	3465.66	34	0.0976991
Klp3A-PB	3639	3465.66	34	0.0976991
CG13760-PC	723	549.662	19.7201	0.357283
CG13760-PD	669	495.662	61.2799	1.2312
Vha36-3-PB	750	576.662	188	3.24664
Vha36-3-PC	750	576.662	188	3.24664
boi-PB	2997	2823.66	0	0
boi-PA	1644	1470.66	25	0.169288
boi-PE	2997	2823.66	0	0
boi-PF	2997	2823.66	0	0
boi-PG	3318	3144.66	0	0
tko-PB	423	251.148	89.2582	3.53929
tko-PC	465	292.401	1.74182	0.0593229
gt-PB	1347	1173.66	2	0.0169701
CG32797-PA	609	435.662	0	0
CG12496-PA	1062	888.662	0	0
sgg-PD	3204	3030.66	238.536	0.783818
sgg-PH	1545	1371.66	105.295	0.76447
sgg-PI	1545	1371.66	105.295	0.76447
sgg-PJ	1728	1554.66	0	0
sgg-PG	1491	1317.66	67.1942	0.507839
sgg-PK	1251	1077.66	0	0
sgg-PB	1545	1371.66	105.295	0.76447
sgg-PA	1728	1554.66	0	0
sgg-PE	1545	1371.66	105.295	0.76447
sgg-PF	1545	1371.66	105.295	0.76447
sgg-PC	1545	1371.66	105.295	0.76447
sgg-PM	2319	2145.66	132.102	0.61312
sgg-PN	1251	1077.66	0	0
sgg-PO	1326	1152.66	17.3004	0.149469
sgg-PP	3381	3207.66	0	0
sgg-PQ	3507	3333.66	0	0
sgg-PR	1794	1620.66	125.094	0.768676
per-PA	3657	3483.66	23.5	0.0671784
per-PB	3657	3483.66	23.5	0.0671784
CG2662-PA	1341	1167.66	21.5	0.183366
CG2662-PB	1341	1167.66	21.5	0.183366
eIF2Bbeta-PA	1059	885.662	432	4.85751
CG2681-PA	1881	1707.66	3	0.0174951
CG2694-PA	2478	2304.66	0	0
CG2694-PB	2022	1848.66	106	0.571014
CG2694-PD	2469	2295.66	0	0
fs(1)Yb-PA	3129	2955.66	0	0
fs(1)Ya-PA	2091	1917.66	15	0.0778964
dwg-PA	1779	1605.66	91	0.564398
CG2712-PA	1506	1332.66	50	0.373635
CG12498-PA	786	612.662	0	0
w-PA	2064	1890.66	1	0.00526725
CG32795-PA	1164	990.662	60.8	0.61119
CG32795-PB	1164	990.662	60.8	0.61119
CG32795-PC	1164	990.662	60.8	0.61119
CG32795-PD	1164	990.662	60.8	0.61119
CG32795-PE	1164	990.662	60.8	0.61119
Syx4-PA	1002	828.662	0	0
Syx4-PB	774	600.662	9	0.149214
crm-PB	2949	2775.66	60.5	0.217064
crm-PA	2949	2775.66	60.5	0.217064
CG2701-PA	2208	2034.66	681	3.33313
CG2685-PA	1659	1485.66	132	0.884814
CG2680-PB	918	744.662	0	0
Ugalt-PA	1074	900.662	995.883	11.0114
Ugalt-PB	1107	933.662	188.234	2.00774
Ugalt-PC	1074	900.662	995.883	11.0114
Spg7-PA	2460	2286.66	117	0.509544
Spg7-PC	2460	2286.66	117	0.509544
dyw-PA	783	609.662	0	0
CG2652-PA	708	534.662	1	0.018626
HLH3B-PA	1131	957.662	0	0
N-PA	8112	7938.66	1	0.00125444
N-PB	8112	7938.66	1	0.00125444
CG3939-PA	408	236.318	84.5	3.56088
CG3939-PB	408	236.318	84.5	3.56088
dnc-PA	2106	1932.66	0	0
dnc-PE	1929	1755.66	0	0
dnc-PN	2952	2778.66	8.33737	0.0298807
dnc-PG	2445	2271.66	0	0
dnc-PF	1989	1815.66	0	0
dnc-PL	1566	1392.66	10.1184	0.0723544
dnc-PB	3630	3456.66	21.5536	0.0620957
dnc-PI	3213	3039.66	0	0
dnc-PC	3174	3000.66	4.01714	0.0133321
dnc-PJ	3213	3039.66	0	0
dnc-PD	3207	3033.66	43.7367	0.143575
dnc-PP	1929	1755.66	0	0
dnc-PQ	2112	1938.66	5.84154	0.030007
dnc-PR	2112	1938.66	5.84154	0.030007
dnc-PS	3630	3456.66	21.5536	0.0620957
dnc-PT	2148	1974.66	0	0
dnc-PU	2148	1974.66	0	0
ng1-PA	324	157.731	0	0
Sgs4-PC	864	690.662	0	0
CG10801-PA	1677	1503.66	0	0
CG10801-PB	1584	1410.66	0	0
CG12206-PA	1749	1575.66	0	0
CG12206-PB	1749	1575.66	0	0
CG12206-PC	1749	1575.66	0	0
CG16781-PA	1152	978.662	0	0
CG16781-PB	1161	987.662	3	0.030249
CG16782-PA	603	429.662	2	0.0463555
CG14269-PA	573	399.787	1	0.0249097
CG14269-PB	573	399.787	1	0.0249097
CG12535-PB	618	444.662	1.8	0.0403126
CG12535-PF	618	444.662	1.8	0.0403126
CG12535-PC	618	444.662	1.8	0.0403126
CG12535-PD	618	444.662	1.8	0.0403126
CG12535-PE	618	444.662	1.8	0.0403126
CG10793-PA	1440	1266.66	5	0.0393104
Pig1-PB	519	345.9	0	0
ng4-PA	174	41.9885	0	0
ng3-PB	441	268.626	0	0
ng2-PA	339	171.201	0	0
CG14265-PB	360	190.709	0	0
Fcp3C-PA	849	675.662	10	0.14739
CG18508-PA	300	136.561	117	8.53214
CG18508-PB	300	136.561	117	8.53214
CG3526-PA	690	516.662	0	0
CG3526-PC	666	492.662	0	0
CG32793-PA	2481	2307.66	0	0
CG3592-PA	750	576.662	0	0
CG3598-PA	819	645.662	0	0
CG14420-PA	882	708.662	0	0
CG14421-PA	717	543.662	1	0.0183176
CG14422-PA	885	711.662	0	0
CG14423-PA	918	744.662	0	0
CG17959-PA	447	274.571	0	0
CG3603-PA	750	576.662	59.5	1.02753
CG3603-PB	750	576.662	59.5	1.02753
kirre-PB	2871	2697.66	0.142857	0.000527366
kirre-PA	2871	2697.66	0.142857	0.000527366
kirre-PC	2871	2697.66	0.142857	0.000527366
kirre-PD	2871	2697.66	0.142857	0.000527366
kirre-PE	2871	2697.66	0.142857	0.000527366
kirre-PF	2871	2697.66	0.142857	0.000527366
kirre-PG	2871	2697.66	0.142857	0.000527366
CG4116-PA	795	621.662	0	0
CG4116-PB	702	528.662	0	0
rst-PA	2295	2121.66	2	0.00938754
rst-PB	2295	2121.66	2	0.00938754
CG14424-PA	792	618.662	0	0
CG14419-PA	588	414.746	1	0.0240113
CG14418-PA	984	810.662	0	0
CG14418-PB	855	681.662	0	0
CG14417-PA	993	819.662	0	0
CG14416-PA	777	603.662	0	0
CG10802-PA	1311	1137.66	253	2.21465
CG10802-PB	1239	1065.66	0	0
CG10803-PA	1914	1740.66	69.3011	0.396482
CG10803-PB	1725	1551.66	0	0
CG10803-PC	1725	1551.66	0	0
CG10803-PD	1725	1551.66	0	0
CG10803-PE	1854	1680.66	47.6989	0.282635
CG13021-PA	333	165.597	0.5	0.0300688
CG13021-PB	333	165.597	0.5	0.0300688
ppk8-PG	1299	1125.66	11	0.0973156
ppk8-PH	1710	1536.66	0	0
Ilp7-PA	480	307.223	0	0
Mnt-PC	1749	1575.66	0	0
Mnt-PA	1749	1575.66	0	0
Mnt-PI	2373	2199.66	16.2915	0.0737568
