target_id	length	eff_length	est_counts	tpm
CG13375-PB	921	790.897	0	0
CG13375-PC	834	703.897	3	0.0303658
CG3038-PB	1077	946.897	0	0
CG3038-PA	1167	1036.9	23	0.158039
CG3038-PC	1080	949.897	0	0
Appl-PA	2664	2533.9	0	0
Appl-PB	2673	2542.9	18.2082	0.0510166
Appl-PC	2493	2362.9	14.9829	0.0451776
Appl-PD	2667	2536.9	12.4544	0.0349779
Appl-PE	2652	2521.9	0	0
Appl-PF	2667	2536.9	41.3545	0.116143
CG13369-PA	915	784.897	1187	10.7748
CG17829-PA	1404	1273.9	115.847	0.647921
CG17829-PC	1347	1216.9	13.3065	0.0779081
CG17829-PB	1404	1273.9	115.847	0.647921
Mybbp1A-PA	3402	3271.9	251	0.546571
su(sable)-PA	3978	3847.9	1197.43	2.21717
su(sable)-PB	3966	3835.9	93.138	0.172995
su(sable)-PC	3978	3847.9	1197.43	2.21717
CG13367-PA	1227	1096.9	260	1.68881
Roc1a-PC	411	281.011	4.19554	0.106374
Roc1a-PA	327	197.295	677.402	24.4626
Roc1a-PD	327	197.295	677.402	24.4626
CG5254-PA	921	790.897	118.443	1.067
CG5254-PB	714	583.897	6.55655	0.080004
CG5273-PA	1410	1279.9	30	0.167001
CG5273-PC	1410	1279.9	30	0.167001
CG5273-PB	1410	1279.9	30	0.167001
fz3-PA	1746	1615.9	645.2	2.84481
fz3-PB	1941	1810.9	120.601	0.474492
fz3-PC	1746	1615.9	645.2	2.84481
CG16989-PC	3138	3007.9	526.5	1.24712
CG16989-PD	3138	3007.9	526.5	1.24712
CG14635-PA	360	230.105	0	0
CG13358-PD	906	775.897	1	0.00918267
CG13359-PA	1482	1351.9	10	0.0527022
Rbf-PA	2538	2407.9	427	1.26346
CG13360-PA	1266	1135.9	9	0.0564516
RpL22-PA	900	769.897	18879.4	174.714
CG13361-PA	1437	1306.9	25	0.136292
CG13362-PA	969	838.897	445	3.77941
Hmt4-20-PA	3903	3772.9	543	1.02541
Hmt4-20-PB	3903	3772.9	543	1.02541
RpL36-PA	348	218.173	3388	110.641
RpL36-PB	348	218.173	3388	110.641
RpL36-PD	348	218.173	3388	110.641
RpL36-PC	348	218.173	3388	110.641
RpL36-PE	348	218.173	3388	110.641
CG13364-PA	195	72.6944	1865	182.789
CG13365-PA	345	215.173	227	7.51643
spdi-PA	2853	2722.9	0	0
spdi-PB	3285	3154.9	306.083	0.691236
spdi-PC	3285	3154.9	306.083	0.691236
spdi-PD	2850	2719.9	19.6385	0.0514432
spdi-PE	2853	2722.9	0	0
spdi-PF	3285	3154.9	306.083	0.691236
spdi-PG	2829	2698.9	89.1128	0.235248
CG14634-PB	282	153.182	0	0
CG11664-PA	765	634.897	5291	59.3755
CG11663-PA	459	328.897	0	0
CG11663-PB	459	328.897	0	0
MED22-PA	432	301.897	137	3.23322
CG32815-PC	1149	1018.9	16	0.111883
CG32815-PD	1149	1018.9	16	0.111883
TRAM-PB	1107	976.897	1413.8	10.3113
TRAM-PA	1107	976.897	1413.8	10.3113
TRAM-PC	1107	976.897	1413.8	10.3113
TRAM-PD	1107	976.897	1413.8	10.3113
TRAM-PE	1107	976.897	1413.8	10.3113
mus81-PA	1281	1150.9	35	0.216673
CG18823-PA	321	191.411	0	0
CG14631-PA	399	269.011	0	0
CG3021-PA	1170	1039.9	788	5.39894
CG14629-PA	960	829.897	5	0.0429258
CG14628-PA	426	295.897	0	0
CG3655-PA	1692	1561.9	1.98407e-06	9.05061e-09
CG3655-PB	1692	1561.9	1.98407e-06	9.05061e-09
CG3655-PC	1791	1660.9	28	0.120112
CG3655-PD	1692	1561.9	1.98407e-06	9.05061e-09
Cdc45-PA	1728	1597.9	97	0.43251
CG11638-PA	1164	1033.9	15	0.103368
TfIIA-S-2-PA	324	194.353	0	0
CG3690-PA	1677	1546.9	5	0.0230293
CG3690-PB	1677	1546.9	5	0.0230293
CG3699-PA	756	625.897	2	0.0227667
CG3703-PA	2136	2005.9	25	0.0887982
CG3704-PA	1149	1018.9	304	2.12577
CG3706-PA	1335	1204.9	1	0.0059132
CG3708-PB	1089	958.897	0	0
CG3713-PA	252	124.508	0	0
CG3713-PB	252	124.508	0	0
CG32814-PB	735	604.897	6	0.0706712
CG11378-PA	939	808.897	1.33333	0.0117441
CG11378-PB	939	808.897	1.33333	0.0117441
CG11378-PC	939	808.897	1.33333	0.0117441
CG11379-PA	606	475.897	0	0
CG11379-PB	606	475.897	0	0
CG14627-PA	813	682.897	1.5	0.0156498
CG14627-PB	813	682.897	1.5	0.0156498
CG14626-PA	1029	898.897	7	0.0554831
CG11380-PA	1710	1579.9	0	0
CG11380-PB	1710	1579.9	0	0
CG14625-PB	2271	2140.9	3	0.00998385
CG11381-PA	1311	1180.9	1	0.00603338
CG14624-PA	693	562.897	2	0.0253148
CG11382-PB	1518	1387.9	3.5	0.0179673
CG11382-PC	1518	1387.9	3.5	0.0179673
CG32812-PA	678	547.897	2	0.0260078
CG32812-PB	678	547.897	2	0.0260078
fs(1)N-PA	6357	6226.9	2	0.00228839
Naa30A-PA	1134	1003.9	400	2.83886
Naa30A-PD	1077	946.897	0	0
Tsp2A-PA	735	604.897	2.5	0.0294464
Tsp2A-PB	735	604.897	2.5	0.0294464
CG11417-PA	2316	2185.9	389	1.26792
CG14770-PA	456	325.897	4	0.0874486
ssx-PB	1332	1201.9	39.6751	0.235192
ssx-PC	504	373.897	21.2459	0.404853
ssx-PD	1458	1327.9	1003.4	5.38374
ssx-PE	1332	1201.9	39.6751	0.235192
AMPKalpha-PA	1749	1618.9	383.667	1.68853
AMPKalpha-PB	1749	1618.9	383.667	1.68853
AMPKalpha-PC	1749	1618.9	383.667	1.68853
CG32813-PD	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PB	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PL	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PM	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PN	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PH	1746	1615.9	7.08634	0.031245
CG32813-PI	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PJ	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PK	1719	1588.9	4.31882e-06	1.93661e-08
CG32813-PO	2100	1969.9	368.914	1.3343
Rilpl-PA	1332	1201.9	147.129	0.872173
Rilpl-PB	1347	1216.9	0	0
Rilpl-PC	1461	1330.9	371.871	1.99077
Lrpprc2-PA	3219	3088.9	564	1.30091
CG14785-PA	1413	1282.9	66	0.366543
CG3719-PA	483	352.897	251	5.06756
png-PA	876	745.897	5	0.04776
CG12773-PA	2139	2008.9	376	1.33353
CG12773-PC	2139	2008.9	376	1.33353
CG12773-PB	2136	2005.9	0	0
MTPAP-PA	1839	1708.9	59.7762	0.249221
MTPAP-PB	867	736.897	13.4476	0.13002
MTPAP-PC	1839	1708.9	59.7762	0.249221
CG11409-PB	3840	3709.9	22	0.0422507
CG11409-PC	3840	3709.9	22	0.0422507
DAAM-PB	3462	3331.9	0	0
DAAM-PA	3345	3214.9	4.78826	0.0106117
DAAM-PG	3462	3331.9	0	0
DAAM-PE	3462	3331.9	0	0
DAAM-PF	3462	3331.9	0	0
DAAM-PD	4392	4261.9	12.2117	0.0204149
CG32811-PB	234	107.56	0	0
Atf3-PA	1842	1711.9	0	0
Atf3-PB	2067	1936.9	201	0.739371
Atf3-PC	1842	1711.9	0	0
CG11403-PA	2586	2455.9	48	0.139253
CG11398-PA	990	859.897	12	0.0994278
CG11398-PD	990	859.897	12	0.0994278
CG11384-PA	1767	1636.9	3	0.0130579
eIF4E7-PA	1290	1159.9	1	0.00614262
CG14777-PB	591	460.897	43.4	0.670902
CG14777-PD	591	460.897	43.4	0.670902
CG14777-PE	591	460.897	43.4	0.670902
CG14777-PC	591	460.897	43.4	0.670902
CG14777-PF	591	460.897	43.4	0.670902
CG14778-PA	561	430.897	16	0.264557
CG14780-PA	909	778.897	0	0
rush-PA	951	820.897	223.5	1.93982
rush-PB	951	820.897	223.5	1.93982
inc-PB	636	505.897	108.333	1.52571
inc-PD	636	505.897	108.333	1.52571
inc-PC	636	505.897	108.333	1.52571
dor-PA	3009	2878.9	1032	2.55403
hfw-PA	1836	1705.9	582	2.43076
hfw-PB	1836	1705.9	582	2.43076
CG14797-PB	591	460.897	0	0
CG14797-PC	666	535.897	3	0.0398853
b6-PA	1677	1546.9	34	0.156599
Scgdelta-PA	1215	1084.9	7	0.0459708
Scgdelta-PC	1215	1084.9	7	0.0459708
Scgdelta-PD	1215	1084.9	7	0.0459708
Scgdelta-PE	1215	1084.9	7	0.0459708
CG3795-PA	918	787.897	0	0
CG3795-PB	918	787.897	0	0
a6-PA	1230	1099.9	70	0.453439
a6-PB	1230	1099.9	70	0.453439
a6-PC	1230	1099.9	70	0.453439
CG3740-PA	423	292.897	437	10.6302
Mur2B-PA	5388	5257.9	61.8161	0.0837649
Mur2B-PC	5388	5257.9	61.8161	0.0837649
Mur2B-PB	3435	3304.9	800.368	1.72546
CG14795-PB	351	221.151	2	0.0644339
sta-PA	813	682.897	12059	125.814
sta-PB	813	682.897	12059	125.814
sta-PE	813	682.897	12059	125.814
sta-PF	813	682.897	12059	125.814
Rab27-PB	711	580.897	0	0
Rab27-PC	693	562.897	0	0
CG32808-PA	855	724.897	22	0.216232
O-fut2-PA	1473	1342.9	1004	5.32677
CG14787-PA	783	652.897	0	0
CG32806-PA	618	487.897	0	0
MED18-PA	654	523.897	276.669	3.7626
MED18-PC	153	39.875	30.3306	5.41942
CG14803-PA	3309	3178.9	203	0.45498
CG14803-PB	3294	3163.9	0	0
Vps26-PA	1437	1306.9	962	5.24453
CG14805-PA	1521	1390.9	341	1.74676
Coa8-PA	531	400.897	169.5	3.01238
Coa8-PB	531	400.897	169.5	3.01238
mRpL16-PA	732	601.897	85	1.00617
mRpL16-PB	732	601.897	85	1.00617
mip130-PA	2961	2830.9	506	1.2735
Rbcn-3B-PA	4578	4447.9	353	0.565448
Rbcn-3B-PB	4578	4447.9	353	0.565448
Ocrl-PA	2553	2422.9	148	0.435211
Ocrl-PB	2553	2422.9	148	0.435211
CG11596-PB	1206	1075.9	11.5984	0.0768069
CG11596-PC	1371	1240.9	92.5201	0.531218
CG11596-PA	1320	1189.9	163.685	0.980103
CG11596-PD	1206	1075.9	11.5984	0.0768069
CG11596-PE	1206	1075.9	11.5984	0.0768069
CG3587-PA	900	769.897	127	1.17529
CG4194-PA	795	664.897	18	0.192882
Rtca-PA	1086	955.897	71	0.5292
Rtca-PB	1086	955.897	71	0.5292
CG4045-PA	771	640.897	254	2.8237
CG4199-PC	1782	1651.9	34.1667	0.147364
CG4199-PD	1782	1651.9	34.1667	0.147364
CG4199-PB	1782	1651.9	34.1667	0.147364
CG4199-PA	1659	1528.9	0	0
CG4199-PG	1782	1651.9	34.1667	0.147364
CG4199-PH	1782	1651.9	34.1667	0.147364
CG4199-PI	1782	1651.9	34.1667	0.147364
CG14054-PA	618	487.897	4.53446	0.0662171
CG4281-PA	2091	1960.9	757	2.75051
Sik2-PA	4197	4066.9	300.066	0.525687
moody-PA	2013	1882.9	59.7342	0.226032
moody-PB	2013	1882.9	59.7342	0.226032
moody-PC	1902	1771.9	12.5315	0.0503893
moody-PD	1902	1771.9	12.5315	0.0503893
moody-PE	2013	1882.9	59.7342	0.226032
moody-PF	2013	1882.9	59.7342	0.226032
CG4325-PA	477	346.897	131.5	2.70084
CG4325-PB	477	346.897	131.5	2.70084
Actn-PC	2754	2623.9	228.149	0.619505
Actn-PB	2688	2557.9	104.254	0.290389
Actn-PA	2688	2557.9	183.643	0.511521
Actn-PD	2688	2557.9	104.254	0.290389
Actn-PF	2694	2563.9	0	0
Actn-PG	2754	2623.9	228.149	0.619505
Actn-PH	2754	2623.9	228.149	0.619505
Actn-PI	2688	2557.9	104.254	0.290389
Actn-PJ	2754	2623.9	228.149	0.619505
usp-PA	1527	1396.9	279.5	1.42558
usp-PB	1527	1396.9	279.5	1.42558
PIG-K-PA	1068	937.897	833	6.32794
CG3857-PA	1464	1333.9	94	0.502086
eIF2Bepsilon-PA	2010	1879.9	253.5	0.960764
eIF2Bepsilon-PB	2010	1879.9	253.5	0.960764
Edem1-PC	2949	2818.9	840.56	2.12453
Edem1-PB	2949	2818.9	840.56	2.12453
Edem1-PA	2949	2818.9	840.56	2.12453
Edem1-PE	3015	2884.9	721.761	1.78253
Edem1-PD	2949	2818.9	840.56	2.12453
CG32801-PA	477	346.897	2.80464	0.0576035
trr-PC	7233	7102.9	561	0.56273
trr-PD	7296	7165.9	0	0
CG14818-PA	291	161.882	164	7.21804
CG14818-PB	291	161.882	164	7.21804
CG14817-PA	321	191.411	185.5	6.90476
CG14817-PB	321	191.411	185.5	6.90476
Pgam5-PA	870	739.897	417.199	4.0174
Pgam5-PB	867	736.897	82.801	0.800575
Pex5-PA	1845	1714.9	176.686	0.73407
Pex5-PB	1680	1549.9	275.314	1.2656
Gcna-PB	3159	3028.9	0	0
Gcna-PA	3093	2962.9	12	0.0288561
Gcna-PD	3093	2962.9	12	0.0288561
deltaCOP-PA	1599	1468.9	2399.3	11.6377
deltaCOP-PB	1596	1465.9	3668.7	17.8312
Lamtor5-PA	303	173.664	94.5	3.87699
Lamtor5-PB	303	173.664	94.5	3.87699
CG14811-PB	714	583.897	6	0.073213
CG4025-PA	741	610.897	199	2.32091
Unc-76-PB	1425	1294.9	111.213	0.61192
Unc-76-PA	1425	1294.9	111.213	0.61192
Unc-76-PC	1425	1294.9	111.213	0.61192
Unc-76-PD	870	739.897	53.36	0.513827
csw-PA	2526	2395.9	432.376	1.28578
csw-PB	2838	2707.9	496.152	1.30544
csw-PC	2049	1918.9	13.1871	0.0489634
csw-PD	2685	2554.9	158.285	0.441406
D2hgdh-PB	1602	1471.9	181.667	0.879368
D2hgdh-PC	1602	1471.9	181.667	0.879368
D2hgdh-PA	1602	1471.9	181.667	0.879368
Pgd-PA	1446	1315.9	493.5	2.67201
Pgd-PB	1446	1315.9	493.5	2.67201
CG3630-PA	1116	985.897	19.6667	0.142126
CG3630-PB	1044	913.897	0	0
CG3630-PC	1116	985.897	19.6667	0.142126
CG3630-PD	1116	985.897	19.6667	0.142126
ND-B14.5A-PA	312	182.487	343.5	13.4112
ND-B14.5A-PB	312	182.487	343.5	13.4112
Cyp4d2-PA	1506	1375.9	83.3065	0.431386
Cyp4d2-PB	1506	1375.9	83.3065	0.431386
Cyp4ae1-PA	1491	1360.9	17.7854	0.093113
pn-PA	1218	1087.9	139	0.910332
CG17776-PA	213	88.4844	138.5	11.1521
CG17776-PB	213	88.4844	138.5	11.1521
CG17777-PB	333	203.214	0	0
CG17777-PC	333	203.214	0	0
CG3457-PA	579	448.897	0	0
CG3457-PB	579	448.897	0	0
Mct1-PA	1881	1750.9	3.5	0.0142423
Mct1-PB	1881	1750.9	3.5	0.0142423
CG14052-PB	492	361.897	0	0
pcx-PE	10254	10123.9	0.864556	0.000608441
pcx-PF	10242	10111.9	457.568	0.3224
pcx-PC	10242	10111.9	457.568	0.3224
fs(1)K10-PA	1392	1261.9	263	1.48493
Or2a-PA	1194	1063.9	3	0.0200907
CG3071-PA	1608	1477.9	286	1.37878
CG2854-PA	1476	1345.9	2	0.0105874
Raf-PA	2220	2089.9	111.5	0.380122
Raf-PE	2220	2089.9	111.5	0.380122
CG2841-PB	3705	3574.9	308.56	0.614962
CG2841-PC	3705	3574.9	308.56	0.614962
CG2841-PA	3705	3574.9	308.56	0.614962
CG2841-PD	3705	3574.9	308.56	0.614962
CG2841-PE	3705	3574.9	308.56	0.614962
CG2841-PF	3720	3589.9	25.2023	0.0500185
mRpL14-PA	486	355.897	54.5	1.09105
mRpL14-PB	486	355.897	54.5	1.09105
Ilp6-PA	324	194.353	0	0
Ilp6-PB	324	194.353	0	0
Ilp6-PC	324	194.353	0	0
Ilp6-PD	324	194.353	0	0
CG14050-PA	780	649.897	8.5	0.0931853
CG14050-PB	780	649.897	8.5	0.0931853
CG2865-PA	1305	1174.9	222.5	1.34928
CG2865-PB	1305	1174.9	222.5	1.34928
CG2918-PA	2772	2641.9	19208	51.8011
CG2918-PB	2772	2641.9	19208	51.8011
CG2924-PA	1194	1063.9	113.5	0.760097
CG2924-PE	1194	1063.9	113.5	0.760097
CG2924-PB	1194	1063.9	113.5	0.760097
CG2924-PD	1194	1063.9	113.5	0.760097
temp-PA	1197	1066.9	32.5	0.217037
temp-PB	1197	1066.9	32.5	0.217037
CG3078-PA	2232	2101.9	0	0
CG3078-PB	2235	2104.9	0	0
CG3078-PC	2250	2119.9	0	0
CG3078-PD	2298	2167.9	0	0
CG3191-PA	930	799.897	29.5	0.262761
CG3191-PC	930	799.897	29.5	0.262761
crn-PA	2109	1978.9	441	1.58777
kz-PA	3579	3448.9	84	0.173529
kz-PB	3579	3448.9	84	0.173529
Vinc-PA	2886	2755.9	252.667	0.653217
Vinc-PB	2886	2755.9	252.667	0.653217
Vinc-PC	2886	2755.9	252.667	0.653217
FarO-PA	1515	1384.9	8	0.0411571
CG14053-PA	693	562.897	0	0
CG14053-PB	693	562.897	0	0
Nmd3-PA	1566	1435.9	664	3.29471
Cyp4d14-PA	1524	1393.9	0	0
Cyp4d14-PB	1533	1402.9	0	0
Cyp4d1-PB	1512	1381.9	2.67237	0.0137782
Cyp4d1-PA	1539	1408.9	1.32763	0.00671384
wapl-PA	5226	5095.9	304.916	0.426317
wapl-PB	3279	3148.9	98.1675	0.222117
wapl-PC	5226	5095.9	304.916	0.426317
bcn92-PA	279	150.258	173	8.20316
ph-p-PA	4770	4639.9	574.385	0.881998
ph-p-PB	4041	3910.9	2.73421e-05	4.98113e-08
ph-p-PC	4041	3910.9	2.73421e-05	4.98113e-08
ph-p-PD	4041	3910.9	2.73421e-05	4.98113e-08
ph-d-PA	4614	4483.9	116.821	0.185626
ph-d-PB	4080	3949.9	44.7939	0.080799
CG16903-PA	1683	1552.9	445	2.04169
AANATL7-PA	687	556.897	3626.75	46.3998
AANATL7-PB	687	556.897	3626.75	46.3998
AANATL7-PC	687	556.897	3626.75	46.3998
AANATL7-PD	687	556.897	3626.75	46.3998
wds-PA	1086	955.897	158	1.17766
wds-PB	1086	955.897	158	1.17766
egh-PC	1374	1243.9	323.667	1.8539
egh-PB	1374	1243.9	323.667	1.8539
egh-PD	1374	1243.9	323.667	1.8539
Seipin-PA	1113	982.897	90	0.65239
brv3-PC	2253	2122.9	114	0.382603
brv3-PB	2160	2029.9	0	0
Tsp3A-PA	915	784.897	14.5	0.131622
Tsp3A-PB	915	784.897	14.5	0.131622
eIF3g1-PA	810	679.897	3204	33.5755
Smyd3-PB	1407	1276.9	215	1.19965
Klp3A-PA	3639	3508.9	32.5	0.0659911
Klp3A-PB	3639	3508.9	32.5	0.0659911
CG13760-PC	723	592.897	84.8348	1.01945
CG13760-PD	669	538.897	49.1652	0.650018
Vha36-3-PB	750	619.897	112.069	1.28806
Vha36-3-PC	750	619.897	112.069	1.28806
boi-PB	2997	2866.9	0	0
boi-PA	1644	1513.9	31.6672	0.149034
boi-PE	2997	2866.9	0	0
boi-PF	2997	2866.9	0	0
boi-PG	3318	3187.9	3.33282	0.0074487
tko-PB	423	292.897	200	4.86506
tko-PC	465	334.897	0	0
gt-PB	1347	1216.9	6	0.0351294
CG32797-PA	609	478.897	0	0
CG12496-PA	1062	931.897	0	0
sgg-PD	3204	3073.9	413.94	0.959446
sgg-PH	1545	1414.9	148.931	0.749953
sgg-PI	1545	1414.9	148.931	0.749953
sgg-PJ	1728	1597.9	0	0
sgg-PG	1491	1360.9	175.12	0.91682
sgg-PK	1251	1120.9	25.2124	0.160259
sgg-PB	1545	1414.9	148.931	0.749953
sgg-PA	1728	1597.9	0	0
sgg-PE	1545	1414.9	148.931	0.749953
sgg-PF	1545	1414.9	148.931	0.749953
sgg-PC	1545	1414.9	148.931	0.749953
sgg-PM	2319	2188.9	246.515	0.8024
sgg-PN	1251	1120.9	25.2124	0.160259
sgg-PO	1326	1195.9	5.90929	0.0352058
sgg-PP	3381	3250.9	84.3879	0.184948
sgg-PQ	3507	3376.9	22.414	0.0472906
sgg-PR	1794	1663.9	132.7	0.568223
per-PA	3657	3526.9	53.5	0.108077
per-PB	3657	3526.9	53.5	0.108077
CG2662-PA	1341	1210.9	24.5	0.144156
CG2662-PB	1341	1210.9	24.5	0.144156
eIF2Bbeta-PA	1059	928.897	735	5.63758
CG2681-PA	1881	1750.9	4	0.0162769
CG2694-PA	2478	2347.9	0	0
CG2694-PB	2022	1891.9	119	0.448149
CG2694-PD	2469	2338.9	0	0
fs(1)Yb-PA	3129	2998.9	2	0.00475161
fs(1)Ya-PA	2091	1960.9	35	0.12717
dwg-PA	1779	1648.9	163	0.704315
CG2712-PA	1506	1375.9	104	0.538543
CG12498-PA	786	655.897	0	0
w-PA	2064	1933.9	6	0.022105
CG32795-PA	1164	1033.9	86.8	0.598157
CG32795-PB	1164	1033.9	86.8	0.598157
CG32795-PC	1164	1033.9	86.8	0.598157
CG32795-PD	1164	1033.9	86.8	0.598157
CG32795-PE	1164	1033.9	86.8	0.598157
Syx4-PA	1002	871.897	15.2964	0.124996
Syx4-PB	774	643.897	9.70357	0.107371
crm-PB	2949	2818.9	92	0.232531
crm-PA	2949	2818.9	92	0.232531
CG2701-PA	2208	2077.9	979	3.35685
CG2685-PA	1659	1528.9	319	1.48657
CG2680-PB	918	787.897	0	0
Ugalt-PA	1074	943.897	1086.47	8.20095
Ugalt-PB	1107	976.897	231.068	1.68525
Ugalt-PC	1074	943.897	1086.47	8.20095
Spg7-PA	2460	2329.9	173.5	0.530561
Spg7-PC	2460	2329.9	173.5	0.530561
dyw-PA	783	652.897	0	0
CG2652-PA	708	577.897	0	0
HLH3B-PA	1131	1000.9	0	0
N-PA	8112	7981.9	3	0.00267786
N-PB	8112	7981.9	3	0.00267786
CG3939-PA	408	278.011	115	2.94719
CG3939-PB	408	278.011	115	2.94719
dnc-PA	2106	1975.9	0	0
dnc-PE	1929	1798.9	0	0
dnc-PN	2952	2821.9	76.9409	0.194262
dnc-PG	2445	2314.9	0	0
dnc-PF	1989	1858.9	0	0
dnc-PL	1566	1435.9	54.285	0.269357
dnc-PB	3630	3499.9	62.6257	0.127488
dnc-PI	3213	3082.9	0	0
dnc-PC	3174	3043.9	0	0
dnc-PJ	3213	3082.9	0	0
dnc-PD	3207	3076.9	107.523	0.248978
dnc-PP	1929	1798.9	0	0
dnc-PQ	2112	1981.9	0	0
dnc-PR	2112	1981.9	0	0
dnc-PS	3630	3499.9	62.6257	0.127488
dnc-PT	2148	2017.9	0	0
dnc-PU	2148	2017.9	0	0
ng1-PA	324	194.353	0	0
Sgs4-PC	864	733.897	0	0
CG10801-PA	1677	1546.9	0	0
CG10801-PB	1584	1453.9	2	0.00980097
CG12206-PA	1749	1618.9	0.333333	0.00146701
CG12206-PB	1749	1618.9	0.333333	0.00146701
CG12206-PC	1749	1618.9	0.333333	0.00146701
CG16781-PA	1152	1021.9	0	0
CG16781-PB	1161	1030.9	0	0
CG16782-PA	603	472.897	2	0.0301326
CG14269-PA	573	442.897	0	0
CG14269-PB	573	442.897	0	0
CG12535-PB	618	487.897	0.6	0.00876186
CG12535-PF	618	487.897	0.6	0.00876186
CG12535-PC	618	487.897	0.6	0.00876186
CG12535-PD	618	487.897	0.6	0.00876186
CG12535-PE	618	487.897	0.6	0.00876186
CG10793-PA	1440	1309.9	4	0.0217568
Pig1-PB	519	388.897	0	0
ng4-PA	174	55.0396	0	0
ng3-PB	441	310.897	0	0
ng2-PA	339	209.214	0	0
CG14265-PB	360	230.105	0	0
Fcp3C-PA	849	718.897	29	0.287412
CG18508-PA	300	170.681	176	7.34682
CG18508-PB	300	170.681	176	7.34682
CG3526-PA	690	559.897	0	0
CG3526-PC	666	535.897	0	0
CG32793-PA	2481	2350.9	1	0.00303067
CG3592-PA	750	619.897	0	0
CG3598-PA	819	688.897	1	0.0103423
CG14420-PA	882	751.897	0	0
CG14421-PA	717	586.897	2	0.0242796
CG14422-PA	885	754.897	0	0
CG14423-PA	918	787.897	0	0
CG17959-PA	447	316.897	0	0
CG3603-PA	750	619.897	148	1.70104
CG3603-PB	750	619.897	148	1.70104
kirre-PB	2871	2740.9	0.714286	0.00185674
kirre-PA	2871	2740.9	0.714286	0.00185674
kirre-PC	2871	2740.9	0.714286	0.00185674
kirre-PD	2871	2740.9	0.714286	0.00185674
kirre-PE	2871	2740.9	0.714286	0.00185674
kirre-PF	2871	2740.9	0.714286	0.00185674
kirre-PG	2871	2740.9	0.714286	0.00185674
CG4116-PA	795	664.897	0	0
CG4116-PB	702	571.897	0	0
rst-PA	2295	2164.9	0.5	0.00164553
rst-PB	2295	2164.9	0.5	0.00164553
CG14424-PA	792	661.897	0	0
CG14419-PA	588	457.897	0	0
CG14418-PA	984	853.897	0	0
CG14418-PB	855	724.897	0	0
CG14417-PA	993	862.897	0	0
CG14416-PA	777	646.897	0	0
CG10802-PA	1311	1180.9	493.808	2.97933
CG10802-PB	1239	1108.9	20.1924	0.129739
