target_id	length	eff_length	est_counts	tpm
CG5254-PB	714	563.885	17.0351	0.294122
CG5273-PA	1410	1259.89	30	0.231827
CG5273-PC	1410	1259.89	30	0.231827
CG5273-PB	1410	1259.89	30	0.231827
fz3-PA	1746	1595.89	702.364	4.28485
fz3-PB	1941	1790.89	25.2715	0.137384
fz3-PC	1746	1595.89	702.364	4.28485
CG16989-PC	3138	2987.89	224.5	0.731521
CG16989-PD	3138	2987.89	224.5	0.731521
CG14635-PA	360	212.507	0	0
CG13358-PD	906	755.885	0	0
CG13359-PA	1482	1331.89	4	0.0292393
Rbf-PA	2538	2387.89	403	1.64311
CG13360-PA	1266	1115.89	22	0.191945
RpL22-PA	900	749.885	13156.1	170.808
CG13361-PA	1437	1286.89	27	0.204267
CG13362-PA	969	818.885	87	1.03436
Hmt4-20-PA	3903	3752.89	484	1.25561
Hmt4-20-PB	3903	3752.89	484	1.25561
RpL36-PA	348	200.964	2517.2	121.948
RpL36-PB	348	200.964	2517.2	121.948
RpL36-PD	348	200.964	2517.2	121.948
RpL36-PC	348	200.964	2517.2	121.948
RpL36-PE	348	200.964	2517.2	121.948
CG13364-PA	195	69.1244	1226	172.677
CG13365-PA	345	198.025	131	6.4406
spdi-PA	2853	2702.89	0	0
spdi-PB	3285	3134.89	288.262	0.895241
spdi-PC	3285	3134.89	288.262	0.895241
spdi-PD	2850	2699.89	0	0
spdi-PE	2853	2702.89	0	0
spdi-PF	3285	3134.89	288.262	0.895241
spdi-PG	2829	2678.89	53.215	0.193399
CG14634-PB	282	139.435	0	0
CG11664-PA	765	614.885	3576	56.6211
CG11663-PA	459	309.455	0	0
CG11663-PB	459	309.455	0	0
MED22-PA	432	282.668	77	2.65209
CG32815-PC	1149	998.885	12	0.116961
CG32815-PD	1149	998.885	12	0.116961
TRAM-PB	1107	956.885	1245	12.6673
TRAM-PA	1107	956.885	1245	12.6673
TRAM-PC	1107	956.885	1245	12.6673
TRAM-PD	1107	956.885	1245	12.6673
TRAM-PE	1107	956.885	1245	12.6673
mus81-PA	1281	1130.89	45	0.387408
CG18823-PA	321	175.149	0	0
CG14631-PA	399	250.275	0	0
CG3021-PA	1170	1019.89	705	6.72996
CG14629-PA	960	809.885	10	0.120213
CG14628-PA	426	276.724	0	0
CG3655-PA	1692	1541.89	0	0
CG3655-PB	1692	1541.89	0	0
CG3655-PC	1791	1640.89	24	0.142399
CG3655-PD	1692	1541.89	0	0
Cdc45-PA	1728	1577.89	135	0.832977
CG11638-PA	1164	1013.89	8	0.0768202
TfIIA-S-2-PA	324	178.006	0	0
CG3690-PA	1677	1526.89	0.5	0.00318815
CG3690-PB	1677	1526.89	0.5	0.00318815
CG3699-PA	756	605.885	0	0
CG3703-PA	2136	1985.89	17	0.083343
CG3704-PA	1149	998.885	248	2.41719
CG3706-PA	1335	1184.89	0	0
CG3708-PB	1089	938.885	0	0
CG3713-PA	252	113.22	0	0
CG3713-PB	252	113.22	0	0
CG32814-PB	735	584.885	3	0.0499373
CG11378-PA	939	788.885	2	0.0246826
CG11378-PB	939	788.885	2	0.0246826
CG11378-PC	939	788.885	2	0.0246826
CG11379-PA	606	455.934	0	0
CG11379-PB	606	455.934	0	0
CG14627-PA	813	662.885	0	0
CG14627-PB	813	662.885	0	0
CG14626-PA	1029	878.885	1	0.0110775
CG11380-PA	1710	1559.89	1	0.0062414
CG11380-PB	1710	1559.89	1	0.0062414
CG14625-PB	2271	2120.89	0	0
CG11381-PA	1311	1160.89	0	0
CG14624-PA	693	542.885	1	0.0179336
CG11382-PB	1518	1367.89	0	0
CG11382-PC	1518	1367.89	0	0
CG32812-PA	678	527.885	4	0.0737726
CG32812-PB	678	527.885	4	0.0737726
fs(1)N-PA	6357	6206.89	1	0.00156856
Naa30A-PA	1134	983.885	343	3.3941
Naa30A-PD	1077	926.885	0	0
Tsp2A-PA	735	584.885	2.5	0.0416144
Tsp2A-PB	735	584.885	2.5	0.0416144
CG11417-PA	2316	2165.89	352	1.58227
CG14770-PA	456	306.578	2	0.0635132
ssx-PB	1332	1181.89	26.5039	0.218328
ssx-PC	504	354.158	56.0675	1.5413
ssx-PD	1458	1307.89	1112.92	8.28458
ssx-PE	1332	1181.89	26.5039	0.218328
AMPKalpha-PA	1749	1598.89	393.333	2.39507
AMPKalpha-PB	1749	1598.89	393.333	2.39507
AMPKalpha-PC	1749	1598.89	393.333	2.39507
CG32813-PD	1719	1568.89	0	0
CG32813-PB	1719	1568.89	0	0
CG32813-PL	1719	1568.89	0	0
CG32813-PM	1719	1568.89	0	0
CG32813-PN	1719	1568.89	0	0
CG32813-PH	1746	1595.89	0	0
CG32813-PI	1719	1568.89	0	0
CG32813-PJ	1719	1568.89	0	0
CG32813-PK	1719	1568.89	0	0
CG32813-PO	2100	1949.89	391	1.95228
Rilpl-PA	1332	1181.89	77.4245	0.637789
Rilpl-PB	1347	1196.89	13.0447	0.10611
Rilpl-PC	1461	1310.89	405.531	3.01185
Lrpprc2-PA	3219	3068.89	480	1.52277
CG14785-PA	1413	1262.89	32	0.246695
CG3719-PA	483	333.226	276	8.06389
png-PA	876	725.885	4	0.0536496
CG12773-PA	2139	1988.89	407.5	1.99477
CG12773-PC	2139	1988.89	407.5	1.99477
CG12773-PB	2136	1985.89	0	0
MTPAP-PA	1839	1688.89	42.5696	0.2454
MTPAP-PB	867	716.885	14.8607	0.20182
MTPAP-PC	1839	1688.89	42.5696	0.2454
CG11409-PB	3840	3689.89	28.5	0.075198
CG11409-PC	3840	3689.89	28.5	0.075198
DAAM-PB	3462	3311.89	0	0
DAAM-PA	3345	3194.89	0	0
DAAM-PG	3462	3311.89	0	0
DAAM-PE	3462	3311.89	0	0
DAAM-PF	3462	3311.89	0	0
DAAM-PD	4392	4241.89	10	0.0229517
CG32811-PB	234	98.005	0	0
Atf3-PA	1842	1691.89	0	0
Atf3-PB	2067	1916.89	209	1.06151
Atf3-PC	1842	1691.89	0	0
CG11403-PA	2586	2435.89	40	0.159874
CG11398-PA	990	839.885	3.5	0.0405716
CG11398-PD	990	839.885	3.5	0.0405716
CG11384-PA	1767	1616.89	0	0
eIF4E7-PA	1290	1139.89	0	0
CG14777-PB	591	440.934	33.2	0.73306
CG14777-PD	591	440.934	33.2	0.73306
CG14777-PE	591	440.934	33.2	0.73306
CG14777-PC	591	440.934	33.2	0.73306
CG14777-PF	591	440.934	33.2	0.73306
CG14778-PA	561	410.975	23	0.544863
CG14780-PA	909	758.885	0	0
rush-PA	951	800.885	194.5	2.36442
rush-PB	951	800.885	194.5	2.36442
inc-PB	636	485.885	114.333	2.29094
inc-PD	636	485.885	114.333	2.29094
inc-PC	636	485.885	114.333	2.29094
dor-PA	3009	2858.89	1112	3.78689
hfw-PA	1836	1685.89	553	3.19353
hfw-PB	1836	1685.89	553	3.19353
CG14797-PB	591	440.934	3	0.0662403
CG14797-PC	666	515.885	0	0
b6-PA	1677	1526.89	5	0.0318815
Scgdelta-PA	1215	1064.89	2.75	0.0251423
Scgdelta-PC	1215	1064.89	2.75	0.0251423
Scgdelta-PD	1215	1064.89	2.75	0.0251423
Scgdelta-PE	1215	1064.89	2.75	0.0251423
CG3795-PA	918	767.885	0	0
CG3795-PB	918	767.885	0	0
a6-PA	1230	1079.89	87.3333	0.787367
a6-PB	1230	1079.89	87.3333	0.787367
a6-PC	1230	1079.89	87.3333	0.787367
CG3740-PA	423	273.807	288	10.2405
Mur2B-PA	5388	5237.89	23.0676	0.0428767
Mur2B-PC	5388	5237.89	23.0676	0.0428767
Mur2B-PB	3435	3284.89	675.865	2.00315
CG14795-PB	351	203.801	0	0
sta-PA	813	662.885	8622	126.632
sta-PB	813	662.885	8622	126.632
sta-PE	813	662.885	8622	126.632
sta-PF	813	662.885	8622	126.632
Rab27-PB	711	560.885	0	0
Rab27-PC	693	542.885	0	0
CG32808-PA	855	704.885	12	0.165744
O-fut2-PA	1473	1322.89	891	6.55738
CG14787-PA	783	632.885	1	0.0153833
CG32806-PA	618	467.934	0	0
MED18-PA	654	503.885	198.865	3.8424
MED18-PC	153	41.1319	44.1345	10.4466
CG14803-PA	3309	3158.89	157	0.483883
CG14803-PB	3294	3143.89	0	0
Vps26-PA	1437	1286.89	937	7.08883
CG14805-PA	1521	1370.89	369	2.62059
Coa8-PA	531	381.016	158.5	4.05006
Coa8-PB	531	381.016	158.5	4.05006
mRpL16-PA	732	581.885	102	1.70662
mRpL16-PB	732	581.885	102	1.70662
mip130-PA	2961	2810.89	493	1.70757
Rbcn-3B-PA	4578	4427.89	339	0.74538
Rbcn-3B-PB	4578	4427.89	339	0.74538
Ocrl-PA	2553	2402.89	156.5	0.634097
Ocrl-PB	2553	2402.89	156.5	0.634097
CG11596-PB	1206	1055.89	6.25058	0.0576339
CG11596-PC	1371	1220.89	80.7068	0.643591
CG11596-PA	1320	1169.89	226.541	1.88529
CG11596-PD	1206	1055.89	6.25058	0.0576339
CG11596-PE	1206	1055.89	6.25058	0.0576339
CG3587-PA	900	749.885	130	1.68781
CG4194-PA	795	644.885	5	0.0754852
Rtca-PA	1086	935.885	66.5	0.691789
Rtca-PB	1086	935.885	66.5	0.691789
CG4045-PA	771	620.885	205	3.21453
CG4199-PC	1782	1631.89	30.1667	0.179975
CG4199-PD	1782	1631.89	30.1667	0.179975
CG4199-PB	1782	1631.89	30.1667	0.179975
CG4199-PA	1659	1508.89	0	0
CG4199-PG	1782	1631.89	30.1667	0.179975
CG4199-PH	1782	1631.89	30.1667	0.179975
CG4199-PI	1782	1631.89	30.1667	0.179975
CG14054-PA	618	467.934	0	0
CG4281-PA	2091	1940.89	778	3.9026
Sik2-PA	4197	4046.89	128.312	0.308689
moody-PA	2013	1862.89	70.8199	0.370121
moody-PB	2013	1862.89	70.8199	0.370121
moody-PC	1902	1751.89	19.8601	0.11037
moody-PD	1902	1751.89	19.8601	0.11037
moody-PE	2013	1862.89	70.8199	0.370121
moody-PF	2013	1862.89	70.8199	0.370121
CG4325-PA	477	327.326	50.5	1.50205
CG4325-PB	477	327.326	50.5	1.50205
Actn-PC	2754	2603.89	241.574	0.90324
Actn-PB	2688	2537.89	49.8246	0.191138
Actn-PA	2688	2537.89	136.23	0.522607
Actn-PD	2688	2537.89	49.8246	0.191138
Actn-PF	2694	2543.89	0	0
Actn-PG	2754	2603.89	241.574	0.90324
Actn-PH	2754	2603.89	241.574	0.90324
Actn-PI	2688	2537.89	49.8246	0.191138
Actn-PJ	2754	2603.89	241.574	0.90324
usp-PA	1527	1376.89	268.5	1.89855
usp-PB	1527	1376.89	268.5	1.89855
PIG-K-PA	1068	917.885	1062	11.2645
CG3857-PA	1464	1313.89	122	0.904018
eIF2Bepsilon-PA	2010	1859.89	201	1.05217
eIF2Bepsilon-PB	2010	1859.89	201	1.05217
Edem1-PC	2949	2798.89	641.39	2.23106
Edem1-PB	2949	2798.89	641.39	2.23106
Edem1-PA	2949	2798.89	641.39	2.23106
Edem1-PE	3015	2864.89	372.439	1.26568
Edem1-PD	2949	2798.89	641.39	2.23106
CG32801-PA	477	327.326	3.41778	0.101657
trr-PC	7233	7082.89	546	0.750511
trr-PD	7296	7145.89	0	0
CG14818-PA	291	147.616	126.5	8.34317
CG14818-PB	291	147.616	126.5	8.34317
CG14817-PA	321	175.149	149	8.28234
CG14817-PB	321	175.149	149	8.28234
Pgam5-PA	870	719.885	402.508	5.44359
Pgam5-PB	867	716.885	50.4924	0.685727
Pex5-PA	1845	1694.89	318.433	1.82916
Pex5-PB	1680	1529.89	85.567	0.54453
Gcna-PB	3159	3008.89	23	0.0744212
Gcna-PA	3093	2942.89	0	0
Gcna-PD	3093	2942.89	0	0
deltaCOP-PA	1599	1448.89	1936.89	13.0151
deltaCOP-PB	1596	1445.89	3277.11	22.0664
Lamtor5-PA	303	158.425	93	5.71523
Lamtor5-PB	303	158.425	93	5.71523
CG14811-PB	714	563.885	7	0.12086
CG4025-PA	741	590.885	324	5.33846
Unc-76-PB	1425	1274.89	101.333	0.773848
Unc-76-PA	1425	1274.89	101.333	0.773848
Unc-76-PC	1425	1274.89	101.333	0.773848
Unc-76-PD	870	719.885	0.000174445	2.35923e-06
csw-PA	2526	2375.89	579.076	2.37293
csw-PB	2838	2687.89	468.025	1.69525
csw-PC	2049	1898.89	70.5217	0.361575
csw-PD	2685	2534.89	56.3771	0.216531
D2hgdh-PB	1602	1451.89	148.667	0.99691
D2hgdh-PC	1602	1451.89	148.667	0.99691
D2hgdh-PA	1602	1451.89	148.667	0.99691
Pgd-PA	1446	1295.89	395	2.9676
Pgd-PB	1446	1295.89	395	2.9676
CG3630-PA	1116	965.885	12.6667	0.127677
CG3630-PB	1044	893.885	0	0
CG3630-PC	1116	965.885	12.6667	0.127677
CG3630-PD	1116	965.885	12.6667	0.127677
ND-B14.5A-PA	312	166.773	303.5	17.7178
ND-B14.5A-PB	312	166.773	303.5	17.7178
Cyp4d2-PA	1506	1355.89	44.512	0.319616
Cyp4d2-PB	1506	1355.89	44.512	0.319616
Cyp4ae1-PA	1491	1340.89	21.1369	0.15347
pn-PA	1218	1067.89	125	1.13962
CG17776-PA	213	81.9485	117	13.9001
CG17776-PB	213	81.9485	117	13.9001
CG17777-PB	333	186.416	0	0
CG17777-PC	333	186.416	0	0
CG3457-PA	579	428.934	0	0
CG3457-PB	579	428.934	0	0
Mct1-PA	1881	1730.89	2.5	0.014062
Mct1-PB	1881	1730.89	2.5	0.014062
CG14052-PB	492	342.158	0	0
pcx-PE	10254	10103.9	0.00376674	3.62955e-06
pcx-PF	10242	10091.9	410.998	0.396499
pcx-PC	10242	10091.9	410.998	0.396499
fs(1)K10-PA	1392	1241.89	448	3.51213
Or2a-PA	1194	1043.89	4	0.0373063
CG3071-PA	1608	1457.89	222	1.48253
CG2854-PA	1476	1325.89	4	0.0293717
Raf-PA	2220	2069.89	115	0.540911
Raf-PE	2220	2069.89	115	0.540911
CG2841-PB	3705	3554.89	359.8	0.985394
CG2841-PC	3705	3554.89	359.8	0.985394
CG2841-PA	3705	3554.89	359.8	0.985394
CG2841-PD	3705	3554.89	359.8	0.985394
CG2841-PE	3705	3554.89	359.8	0.985394
CG2841-PF	3720	3569.89	0	0
mRpL14-PA	486	336.226	33	0.955558
mRpL14-PB	486	336.226	33	0.955558
Ilp6-PA	324	178.006	0.25	0.0136735
Ilp6-PB	324	178.006	0.25	0.0136735
Ilp6-PC	324	178.006	0.25	0.0136735
Ilp6-PD	324	178.006	0.25	0.0136735
CG14050-PA	780	629.885	2	0.0309131
CG14050-PB	780	629.885	2	0.0309131
CG2865-PA	1305	1154.89	216.5	1.82513
CG2865-PB	1305	1154.89	216.5	1.82513
CG2918-PA	2772	2621.89	10176	37.7866
CG2918-PB	2772	2621.89	10176	37.7866
CG2924-PA	1194	1043.89	131	1.22178
CG2924-PE	1194	1043.89	131	1.22178
CG2924-PB	1194	1043.89	131	1.22178
CG2924-PD	1194	1043.89	131	1.22178
temp-PA	1197	1046.89	32	0.297595
temp-PB	1197	1046.89	32	0.297595
CG3078-PA	2232	2081.89	0	0
CG3078-PB	2235	2084.89	0	0
CG3078-PC	2250	2099.89	0	0
CG3078-PD	2298	2147.89	0	0
CG3191-PA	930	779.885	24.5	0.305851
CG3191-PC	930	779.885	24.5	0.305851
crn-PA	2109	1958.89	345	1.71469
kz-PA	3579	3428.89	84.5	0.239927
kz-PB	3579	3428.89	84.5	0.239927
Vinc-PA	2886	2735.89	260.333	0.926417
Vinc-PB	2886	2735.89	260.333	0.926417
Vinc-PC	2886	2735.89	260.333	0.926417
FarO-PA	1515	1364.89	4	0.0285324
CG14053-PA	693	542.885	0	0
CG14053-PB	693	542.885	0	0
Nmd3-PA	1566	1415.89	658	4.52452
Cyp4d14-PA	1524	1373.89	0.998753	0.00707754
Cyp4d14-PB	1533	1382.89	0.00124658	8.77621e-06
Cyp4d1-PB	1512	1361.89	0	0
Cyp4d1-PA	1539	1388.89	2	0.0140197
wapl-PA	5226	5075.89	332.392	0.637549
wapl-PB	3279	3128.89	7.21531	0.0224512
wapl-PC	5226	5075.89	332.392	0.637549
bcn92-PA	279	136.678	132	9.40263
ph-p-PA	4770	4619.89	513.602	1.08236
ph-p-PB	4041	3890.89	0	0
ph-p-PC	4041	3890.89	0	0
ph-p-PD	4041	3890.89	0	0
ph-d-PA	4614	4463.89	165.043	0.359964
ph-d-PB	4080	3929.89	61.3548	0.152
CG16903-PA	1683	1532.89	477	3.02959
AANATL7-PA	687	536.885	2636.25	47.8057
AANATL7-PB	687	536.885	2636.25	47.8057
AANATL7-PC	687	536.885	2636.25	47.8057
AANATL7-PD	687	536.885	2636.25	47.8057
wds-PA	1086	935.885	148.5	1.54482
wds-PB	1086	935.885	148.5	1.54482
egh-PC	1374	1223.89	365.333	2.90618
egh-PB	1374	1223.89	365.333	2.90618
egh-PD	1374	1223.89	365.333	2.90618
Seipin-PA	1113	962.885	68	0.687557
brv3-PC	2253	2102.89	56	0.259267
brv3-PB	2160	2009.89	0	0
Tsp3A-PA	915	764.885	15	0.190928
Tsp3A-PB	915	764.885	15	0.190928
eIF3g1-PA	810	659.885	2522	37.2093
Smyd3-PB	1407	1256.89	175	1.35555
Klp3A-PA	3639	3488.89	48	0.133946
Klp3A-PB	3639	3488.89	48	0.133946
CG13760-PC	723	572.885	100.746	1.71212
CG13760-PD	669	518.885	87.2541	1.63715
Vha36-3-PB	750	599.885	84	1.36328
Vha36-3-PC	750	599.885	84	1.36328
boi-PB	2997	2846.89	0	0
boi-PA	1644	1493.89	26.5617	0.173107
boi-PE	2997	2846.89	0	0
boi-PF	2997	2846.89	0	0
boi-PG	3318	3167.89	3.43826	0.0105668
tko-PB	423	273.807	101.069	3.59376
tko-PC	465	315.424	7.93077	0.244791
gt-PB	1347	1196.89	10	0.0813433
CG32797-PA	609	458.934	0	0
CG12496-PA	1062	911.885	0	0
sgg-PD	3204	3053.89	299.757	0.955635
sgg-PH	1545	1394.89	179.246	1.25108
sgg-PI	1545	1394.89	179.246	1.25108
sgg-PJ	1728	1577.89	0	0
sgg-PG	1491	1340.89	145.119	1.05368
sgg-PK	1251	1100.89	5.33802e-08	4.72077e-10
sgg-PB	1545	1394.89	179.246	1.25108
sgg-PA	1728	1577.89	0	0
sgg-PE	1545	1394.89	179.246	1.25108
sgg-PF	1545	1394.89	179.246	1.25108
sgg-PC	1545	1394.89	179.246	1.25108
sgg-PM	2319	2168.89	190.165	0.853626
sgg-PN	1251	1100.89	5.33802e-08	4.72077e-10
sgg-PO	1326	1175.89	11.5146	0.0953366
sgg-PP	3381	3230.89	201.966	0.608599
sgg-PQ	3507	3356.89	0	0
sgg-PR	1794	1643.89	2.97626e-07	1.76268e-09
per-PA	3657	3506.89	52	0.144363
per-PB	3657	3506.89	52	0.144363
CG2662-PA	1341	1190.89	20.5	0.167594
CG2662-PB	1341	1190.89	20.5	0.167594
eIF2Bbeta-PA	1059	908.885	558	5.97723
CG2681-PA	1881	1730.89	25	0.14062
CG2694-PA	2478	2327.89	0	0
CG2694-PB	2022	1871.89	107	0.556518
CG2694-PD	2469	2318.89	0	0
fs(1)Yb-PA	3129	2978.89	0	0
fs(1)Ya-PA	2091	1940.89	28	0.140454
dwg-PA	1779	1628.89	177	1.05793
CG2712-PA	1506	1355.89	111	0.79703
CG12498-PA	786	635.885	0	0
w-PA	2064	1913.89	1	0.00508696
CG32795-PA	1164	1013.89	89.8	0.862307
CG32795-PB	1164	1013.89	89.8	0.862307
CG32795-PC	1164	1013.89	89.8	0.862307
CG32795-PD	1164	1013.89	89.8	0.862307
CG32795-PE	1164	1013.89	89.8	0.862307
Syx4-PA	1002	851.885	36	0.41143
Syx4-PB	774	623.885	0	0
crm-PB	2949	2798.89	72.5	0.25219
crm-PA	2949	2798.89	72.5	0.25219
CG2701-PA	2208	2057.89	806	3.81319
CG2685-PA	1659	1508.89	375	2.41963
CG2680-PB	918	767.885	0	0
Ugalt-PA	1074	923.885	1214.64	12.7999
Ugalt-PB	1107	956.885	252.71	2.57121
Ugalt-PC	1074	923.885	1214.64	12.7999
Spg7-PA	2460	2309.89	128.5	0.541611
Spg7-PC	2460	2309.89	128.5	0.541611
dyw-PA	783	632.885	0	0
CG2652-PA	708	557.885	2	0.0349027
HLH3B-PA	1131	980.885	0	0
N-PA	8112	7961.89	3	0.00366843
N-PB	8112	7961.89	3	0.00366843
CG3939-PA	408	258.993	113	4.24781
CG3939-PB	408	258.993	113	4.24781
dnc-PA	2106	1955.89	0	0
dnc-PE	1929	1778.89	0.894372	0.00489491
dnc-PN	2952	2801.89	130.982	0.455129
dnc-PG	2445	2294.89	0	0
dnc-PF	1989	1838.89	10.313	0.0546017
dnc-PL	1566	1415.89	20.9234	0.143873
dnc-PB	3630	3479.89	41.735	0.116764
dnc-PI	3213	3062.89	0	0
dnc-PC	3174	3023.89	0	0
dnc-PJ	3213	3062.89	0	0
dnc-PD	3207	3056.89	100.523	0.320156
dnc-PP	1929	1778.89	0.894372	0.00489491
dnc-PQ	2112	1961.89	0	0
dnc-PR	2112	1961.89	0	0
dnc-PS	3630	3479.89	41.735	0.116764
dnc-PT	2148	1997.89	0	0
dnc-PU	2148	1997.89	0	0
ng1-PA	324	178.006	0	0
Sgs4-PC	864	713.885	0	0
CG10801-PA	1677	1526.89	0	0
CG10801-PB	1584	1433.89	1	0.00678985
CG12206-PA	1749	1598.89	0	0
CG12206-PB	1749	1598.89	0	0
CG12206-PC	1749	1598.89	0	0
CG16781-PA	1152	1001.89	0	0
CG16781-PB	1161	1010.89	0	0
CG16782-PA	603	452.934	5	0.107476
CG14269-PA	573	422.934	0	0
CG14269-PB	573	422.934	0	0
CG12535-PB	618	467.934	2.2	0.0457734
CG12535-PF	618	467.934	2.2	0.0457734
CG12535-PC	618	467.934	2.2	0.0457734
CG12535-PD	618	467.934	2.2	0.0457734
CG12535-PE	618	467.934	2.2	0.0457734
CG10793-PA	1440	1289.89	1	0.00754785
Pig1-PB	519	369.016	0	0
ng4-PA	174	54.0851	0	0
ng3-PB	441	291.668	0	0
ng2-PA	339	192.263	0	0
CG14265-PB	360	212.507	0	0
Fcp3C-PA	849	698.885	15	0.208958
CG18508-PA	300	155.747	131.5	8.22017
CG18508-PB	300	155.747	131.5	8.22017
CG3526-PA	690	539.885	0	0
CG3526-PC	666	515.885	1	0.0188721
CG32793-PA	2481	2330.89	1	0.0041769
CG3592-PA	750	599.885	0	0
CG3598-PA	819	668.885	0	0
CG14420-PA	882	731.885	0	0
CG14421-PA	717	566.885	1	0.0171743
CG14422-PA	885	734.885	0	0
CG14423-PA	918	767.885	0	0
CG17959-PA	447	297.638	0	0
CG3603-PA	750	599.885	61	0.990002
CG3603-PB	750	599.885	61	0.990002
kirre-PB	2871	2720.89	1.42857	0.00511171
kirre-PA	2871	2720.89	1.42857	0.00511171
kirre-PC	2871	2720.89	1.42857	0.00511171
kirre-PD	2871	2720.89	1.42857	0.00511171
kirre-PE	2871	2720.89	1.42857	0.00511171
kirre-PF	2871	2720.89	1.42857	0.00511171
kirre-PG	2871	2720.89	1.42857	0.00511171
CG4116-PA	795	644.885	0	0
CG4116-PB	702	551.885	0	0
rst-PA	2295	2144.89	3	0.0136173
rst-PB	2295	2144.89	3	0.0136173
CG14424-PA	792	641.885	0	0
CG14419-PA	588	437.934	0	0
CG14418-PA	984	833.885	0	0
CG14418-PB	855	704.885	0	0
CG14417-PA	993	842.885	0	0
CG14416-PA	777	626.885	0	0
CG10802-PA	1311	1160.89	437.582	3.66982
CG10802-PB	1239	1088.89	15.4185	0.137858
CG10803-PA	1914	1763.89	4.26838	0.0235596
CG10803-PB	1725	1574.89	4.74304	0.0293212
CG10803-PC	1725	1574.89	4.74304	0.0293212
CG10803-PD	1725	1574.89	4.74304	0.0293212
CG10803-PE	1854	1703.89	122.503	0.69997
CG13021-PA	333	186.416	0	0
CG13021-PB	333	186.416	0	0
ppk8-PG	1299	1148.89	9	0.0762677
ppk8-PH	1710	1559.89	0	0
Ilp7-PA	480	330.326	0	0
Mnt-PC	1749	1598.89	0	0
